dataset_role,filename,category,background_group,source_dataset,source_partition,source_id,source_filename,source_labels
train,gunshot_gunfire__fsd50k__dev__219457__0110__r0.wav,gunshot_gunfire,,FSD50K,dev,219457,219457.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__220130__0111__r0.wav,gunshot_gunfire,,FSD50K,dev,220130,220130.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__221451__0112__r0.wav,gunshot_gunfire,,FSD50K,dev,221451,221451.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__221455__0113__r0.wav,gunshot_gunfire,,FSD50K,dev,221455,221455.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__221457__0114__r0.wav,gunshot_gunfire,,FSD50K,dev,221457,221457.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__228611__0115__r0.wav,gunshot_gunfire,,FSD50K,dev,228611,228611.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__231245__0116__r0.wav,gunshot_gunfire,,FSD50K,dev,231245,231245.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__231247__0117__r0.wav,gunshot_gunfire,,FSD50K,dev,231247,231247.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__231248__0118__r0.wav,gunshot_gunfire,,FSD50K,dev,231248,231248.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__231765__0119__r0.wav,gunshot_gunfire,,FSD50K,dev,231765,231765.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__233318__0120__r0.wav,gunshot_gunfire,,FSD50K,dev,233318,233318.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__233321__0121__r0.wav,gunshot_gunfire,,FSD50K,dev,233321,233321.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__233322__0122__r0.wav,gunshot_gunfire,,FSD50K,dev,233322,233322.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__233323__0123__r0.wav,gunshot_gunfire,,FSD50K,dev,233323,233323.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__234615__0124__r0.wav,gunshot_gunfire,,FSD50K,dev,234615,234615.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__234616__0125__r0.wav,gunshot_gunfire,,FSD50K,dev,234616,234616.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__234617__0126__r0.wav,gunshot_gunfire,,FSD50K,dev,234617,234617.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__234618__0127__r0.wav,gunshot_gunfire,,FSD50K,dev,234618,234618.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__234619__0128__r0.wav,gunshot_gunfire,,FSD50K,dev,234619,234619.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__237273__0129__r0.wav,gunshot_gunfire,,FSD50K,dev,237273,237273.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238241__0130__r0.wav,gunshot_gunfire,,FSD50K,dev,238241,238241.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238242__0131__r0.wav,gunshot_gunfire,,FSD50K,dev,238242,238242.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238243__0132__r0.wav,gunshot_gunfire,,FSD50K,dev,238243,238243.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238244__0133__r0.wav,gunshot_gunfire,,FSD50K,dev,238244,238244.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238245__0134__r0.wav,gunshot_gunfire,,FSD50K,dev,238245,238245.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238246__0135__r0.wav,gunshot_gunfire,,FSD50K,dev,238246,238246.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238247__0136__r0.wav,gunshot_gunfire,,FSD50K,dev,238247,238247.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238675__0137__r0.wav,gunshot_gunfire,,FSD50K,dev,238675,238675.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238676__0138__r0.wav,gunshot_gunfire,,FSD50K,dev,238676,238676.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238677__0139__r0.wav,gunshot_gunfire,,FSD50K,dev,238677,238677.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__239137__0140__r0.wav,gunshot_gunfire,,FSD50K,dev,239137,239137.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__239138__0141__r0.wav,gunshot_gunfire,,FSD50K,dev,239138,239138.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__245602__0142__r0.wav,gunshot_gunfire,,FSD50K,dev,245602,245602.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__25037__0143__r0.wav,gunshot_gunfire,,FSD50K,dev,25037,25037.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__25038__0144__r0.wav,gunshot_gunfire,,FSD50K,dev,25038,25038.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__251004__0145__r0.wav,gunshot_gunfire,,FSD50K,dev,251004,251004.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__253438__0146__r0.wav,gunshot_gunfire,,FSD50K,dev,253438,253438.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__253734__0147__r0.wav,gunshot_gunfire,,FSD50K,dev,253734,253734.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__254772__0148__r0.wav,gunshot_gunfire,,FSD50K,dev,254772,254772.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__255272__0149__r0.wav,gunshot_gunfire,,FSD50K,dev,255272,255272.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__257364__0150__r0.wav,gunshot_gunfire,,FSD50K,dev,257364,257364.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__257873__0151__r0.wav,gunshot_gunfire,,FSD50K,dev,257873,257873.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__257874__0152__r0.wav,gunshot_gunfire,,FSD50K,dev,257874,257874.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__257875__0153__r0.wav,gunshot_gunfire,,FSD50K,dev,257875,257875.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__257876__0154__r0.wav,gunshot_gunfire,,FSD50K,dev,257876,257876.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__259539__0155__r0.wav,gunshot_gunfire,,FSD50K,dev,259539,259539.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__26141__0156__r0.wav,gunshot_gunfire,,FSD50K,dev,26141,26141.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__266977__0157__r0.wav,gunshot_gunfire,,FSD50K,dev,266977,266977.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__267341__0158__r0.wav,gunshot_gunfire,,FSD50K,dev,267341,267341.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__267893__0159__r0.wav,gunshot_gunfire,,FSD50K,dev,267893,267893.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__30185__0160__r0.wav,gunshot_gunfire,,FSD50K,dev,30185,30185.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__315858__0161__r0.wav,gunshot_gunfire,,FSD50K,dev,315858,315858.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__319008__0162__r0.wav,gunshot_gunfire,,FSD50K,dev,319008,319008.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__319009__0163__r0.wav,gunshot_gunfire,,FSD50K,dev,319009,319009.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__319010__0164__r0.wav,gunshot_gunfire,,FSD50K,dev,319010,319010.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__320135__0165__r0.wav,gunshot_gunfire,,FSD50K,dev,320135,320135.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__320136__0166__r0.wav,gunshot_gunfire,,FSD50K,dev,320136,320136.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__324585__0167__r0.wav,gunshot_gunfire,,FSD50K,dev,324585,324585.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__32799__0168__r0.wav,gunshot_gunfire,,FSD50K,dev,32799,32799.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__32841__0169__r0.wav,gunshot_gunfire,,FSD50K,dev,32841,32841.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__32842__0170__r0.wav,gunshot_gunfire,,FSD50K,dev,32842,32842.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__332479__0171__r0.wav,gunshot_gunfire,,FSD50K,dev,332479,332479.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__337166__0172__r0.wav,gunshot_gunfire,,FSD50K,dev,337166,337166.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__346537__0173__r0.wav,gunshot_gunfire,,FSD50K,dev,346537,346537.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__346904__0174__r0.wav,gunshot_gunfire,,FSD50K,dev,346904,346904.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__346905__0175__r0.wav,gunshot_gunfire,,FSD50K,dev,346905,346905.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__34708__0176__r0.wav,gunshot_gunfire,,FSD50K,dev,34708,34708.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348663__0177__r0.wav,gunshot_gunfire,,FSD50K,dev,348663,348663.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348664__0178__r0.wav,gunshot_gunfire,,FSD50K,dev,348664,348664.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348665__0179__r0.wav,gunshot_gunfire,,FSD50K,dev,348665,348665.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348666__0180__r0.wav,gunshot_gunfire,,FSD50K,dev,348666,348666.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348670__0181__r0.wav,gunshot_gunfire,,FSD50K,dev,348670,348670.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348671__0182__r0.wav,gunshot_gunfire,,FSD50K,dev,348671,348671.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348685__0183__r0.wav,gunshot_gunfire,,FSD50K,dev,348685,348685.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__349217__0184__r0.wav,gunshot_gunfire,,FSD50K,dev,349217,349217.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__362471__0185__r0.wav,gunshot_gunfire,,FSD50K,dev,362471,362471.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__362486__0186__r0.wav,gunshot_gunfire,,FSD50K,dev,362486,362486.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__362487__0187__r0.wav,gunshot_gunfire,,FSD50K,dev,362487,362487.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__364976__0188__r0.wav,gunshot_gunfire,,FSD50K,dev,364976,364976.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__365905__0189__r0.wav,gunshot_gunfire,,FSD50K,dev,365905,365905.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__369525__0190__r0.wav,gunshot_gunfire,,FSD50K,dev,369525,369525.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__369530__0191__r0.wav,gunshot_gunfire,,FSD50K,dev,369530,369530.wav,gunshot_gunfire
train,screaming__fsd50k__dev__104028__0000__r0.wav,screaming,,FSD50K,dev,104028,104028.wav,screaming
train,screaming__fsd50k__dev__104029__0001__r0.wav,screaming,,FSD50K,dev,104029,104029.wav,screaming
train,screaming__fsd50k__dev__104030__0002__r0.wav,screaming,,FSD50K,dev,104030,104030.wav,screaming
train,screaming__fsd50k__dev__104031__0003__r0.wav,screaming,,FSD50K,dev,104031,104031.wav,screaming
train,screaming__fsd50k__dev__104032__0004__r0.wav,screaming,,FSD50K,dev,104032,104032.wav,screaming
train,screaming__fsd50k__dev__104033__0005__r0.wav,screaming,,FSD50K,dev,104033,104033.wav,screaming
train,screaming__fsd50k__dev__104035__0006__r0.wav,screaming,,FSD50K,dev,104035,104035.wav,screaming
train,screaming__fsd50k__dev__104038__0007__r0.wav,screaming,,FSD50K,dev,104038,104038.wav,screaming
train,screaming__fsd50k__dev__110139__0008__r0.wav,screaming,,FSD50K,dev,110139,110139.wav,screaming
train,screaming__fsd50k__dev__110140__0009__r0.wav,screaming,,FSD50K,dev,110140,110140.wav,screaming
train,screaming__fsd50k__dev__110141__0010__r0.wav,screaming,,FSD50K,dev,110141,110141.wav,screaming
train,screaming__fsd50k__dev__110142__0011__r0.wav,screaming,,FSD50K,dev,110142,110142.wav,screaming
train,screaming__fsd50k__dev__124800__0012__r0.wav,screaming,,FSD50K,dev,124800,124800.wav,screaming
train,screaming__fsd50k__dev__124805__0013__r0.wav,screaming,,FSD50K,dev,124805,124805.wav,screaming
train,screaming__fsd50k__dev__125130__0014__r0.wav,screaming,,FSD50K,dev,125130,125130.wav,screaming
train,screaming__fsd50k__dev__125131__0015__r0.wav,screaming,,FSD50K,dev,125131,125131.wav,screaming
train,screaming__fsd50k__dev__131709__0016__r0.wav,screaming,,FSD50K,dev,131709,131709.wav,screaming
train,screaming__fsd50k__dev__134021__0017__r0.wav,screaming,,FSD50K,dev,134021,134021.wav,screaming
train,screaming__fsd50k__dev__135799__0018__r0.wav,screaming,,FSD50K,dev,135799,135799.wav,screaming
train,screaming__fsd50k__dev__144337__0019__r0.wav,screaming,,FSD50K,dev,144337,144337.wav,screaming
train,screaming__fsd50k__dev__144338__0020__r0.wav,screaming,,FSD50K,dev,144338,144338.wav,screaming
train,screaming__fsd50k__dev__149919__0021__r0.wav,screaming,,FSD50K,dev,149919,149919.wav,screaming
train,screaming__fsd50k__dev__161360__0022__r0.wav,screaming,,FSD50K,dev,161360,161360.wav,screaming
train,screaming__fsd50k__dev__163728__0023__r0.wav,screaming,,FSD50K,dev,163728,163728.wav,screaming
train,screaming__fsd50k__dev__163729__0024__r0.wav,screaming,,FSD50K,dev,163729,163729.wav,screaming
train,screaming__fsd50k__dev__166154__0025__r0.wav,screaming,,FSD50K,dev,166154,166154.wav,screaming
train,screaming__fsd50k__dev__166157__0026__r0.wav,screaming,,FSD50K,dev,166157,166157.wav,screaming
train,screaming__fsd50k__dev__166619__0027__r0.wav,screaming,,FSD50K,dev,166619,166619.wav,screaming
train,screaming__fsd50k__dev__166621__0028__r0.wav,screaming,,FSD50K,dev,166621,166621.wav,screaming
train,screaming__fsd50k__dev__166623__0029__r0.wav,screaming,,FSD50K,dev,166623,166623.wav,screaming
train,screaming__fsd50k__dev__166943__0030__r0.wav,screaming,,FSD50K,dev,166943,166943.wav,screaming
train,screaming__fsd50k__dev__168725__0031__r0.wav,screaming,,FSD50K,dev,168725,168725.wav,screaming
train,screaming__fsd50k__dev__168777__0032__r0.wav,screaming,,FSD50K,dev,168777,168777.wav,screaming
train,screaming__fsd50k__dev__173070__0033__r0.wav,screaming,,FSD50K,dev,173070,173070.wav,screaming
train,screaming__fsd50k__dev__178410__0034__r0.wav,screaming,,FSD50K,dev,178410,178410.wav,screaming
train,screaming__fsd50k__dev__179313__0035__r0.wav,screaming,,FSD50K,dev,179313,179313.wav,screaming
train,screaming__fsd50k__dev__179315__0036__r0.wav,screaming,,FSD50K,dev,179315,179315.wav,screaming
train,screaming__fsd50k__dev__179317__0037__r0.wav,screaming,,FSD50K,dev,179317,179317.wav,screaming
train,screaming__fsd50k__dev__179319__0038__r0.wav,screaming,,FSD50K,dev,179319,179319.wav,screaming
train,screaming__fsd50k__dev__179321__0039__r0.wav,screaming,,FSD50K,dev,179321,179321.wav,screaming
train,screaming__fsd50k__dev__180299__0040__r0.wav,screaming,,FSD50K,dev,180299,180299.wav,screaming
train,screaming__fsd50k__dev__180300__0041__r0.wav,screaming,,FSD50K,dev,180300,180300.wav,screaming
train,screaming__fsd50k__dev__180301__0042__r0.wav,screaming,,FSD50K,dev,180301,180301.wav,screaming
train,screaming__fsd50k__dev__180302__0043__r0.wav,screaming,,FSD50K,dev,180302,180302.wav,screaming
train,screaming__fsd50k__dev__180305__0044__r0.wav,screaming,,FSD50K,dev,180305,180305.wav,screaming
train,screaming__fsd50k__dev__180307__0045__r0.wav,screaming,,FSD50K,dev,180307,180307.wav,screaming
train,screaming__fsd50k__dev__180309__0046__r0.wav,screaming,,FSD50K,dev,180309,180309.wav,screaming
train,screaming__fsd50k__dev__180310__0047__r0.wav,screaming,,FSD50K,dev,180310,180310.wav,screaming
train,screaming__fsd50k__dev__180313__0048__r0.wav,screaming,,FSD50K,dev,180313,180313.wav,screaming
train,screaming__fsd50k__dev__180315__0049__r0.wav,screaming,,FSD50K,dev,180315,180315.wav,screaming
train,screaming__fsd50k__dev__180341__0050__r0.wav,screaming,,FSD50K,dev,180341,180341.wav,screaming
train,screaming__fsd50k__dev__180344__0051__r0.wav,screaming,,FSD50K,dev,180344,180344.wav,screaming
train,screaming__fsd50k__dev__180348__0052__r0.wav,screaming,,FSD50K,dev,180348,180348.wav,screaming
train,screaming__fsd50k__dev__180350__0053__r0.wav,screaming,,FSD50K,dev,180350,180350.wav,screaming
train,screaming__fsd50k__dev__182924__0054__r0.wav,screaming,,FSD50K,dev,182924,182924.wav,screaming
train,screaming__fsd50k__dev__184373__0055__r0.wav,screaming,,FSD50K,dev,184373,184373.wav,screaming
train,screaming__fsd50k__dev__187793__0056__r0.wav,screaming,,FSD50K,dev,187793,187793.wav,screaming
train,screaming__fsd50k__dev__208034__0057__r0.wav,screaming,,FSD50K,dev,208034,208034.wav,screaming
train,screaming__fsd50k__dev__208893__0058__r0.wav,screaming,,FSD50K,dev,208893,208893.wav,screaming
train,screaming__fsd50k__dev__209164__0059__r0.wav,screaming,,FSD50K,dev,209164,209164.wav,screaming
train,screaming__fsd50k__dev__21323__0060__r0.wav,screaming,,FSD50K,dev,21323,21323.wav,screaming
train,screaming__fsd50k__dev__21324__0061__r0.wav,screaming,,FSD50K,dev,21324,21324.wav,screaming
train,screaming__fsd50k__dev__219453__0062__r0.wav,screaming,,FSD50K,dev,219453,219453.wav,screaming
train,screaming__fsd50k__dev__219653__0063__r0.wav,screaming,,FSD50K,dev,219653,219653.wav,screaming
train,screaming__fsd50k__dev__219657__0064__r0.wav,screaming,,FSD50K,dev,219657,219657.wav,screaming
train,screaming__fsd50k__dev__219658__0065__r0.wav,screaming,,FSD50K,dev,219658,219658.wav,screaming
train,screaming__fsd50k__dev__219660__0066__r0.wav,screaming,,FSD50K,dev,219660,219660.wav,screaming
train,screaming__fsd50k__dev__219661__0067__r0.wav,screaming,,FSD50K,dev,219661,219661.wav,screaming
train,screaming__fsd50k__dev__219663__0068__r0.wav,screaming,,FSD50K,dev,219663,219663.wav,screaming
train,screaming__fsd50k__dev__219665__0069__r0.wav,screaming,,FSD50K,dev,219665,219665.wav,screaming
train,screaming__fsd50k__dev__219666__0070__r0.wav,screaming,,FSD50K,dev,219666,219666.wav,screaming
train,screaming__fsd50k__dev__219815__0071__r0.wav,screaming,,FSD50K,dev,219815,219815.wav,screaming
train,screaming__fsd50k__dev__220289__0072__r0.wav,screaming,,FSD50K,dev,220289,220289.wav,screaming
train,screaming__fsd50k__dev__220291__0073__r0.wav,screaming,,FSD50K,dev,220291,220291.wav,screaming
train,screaming__fsd50k__dev__220292__0074__r0.wav,screaming,,FSD50K,dev,220292,220292.wav,screaming
train,screaming__fsd50k__dev__220293__0075__r0.wav,screaming,,FSD50K,dev,220293,220293.wav,screaming
train,screaming__fsd50k__dev__220295__0076__r0.wav,screaming,,FSD50K,dev,220295,220295.wav,screaming
train,screaming__fsd50k__dev__220302__0077__r0.wav,screaming,,FSD50K,dev,220302,220302.wav,screaming
train,screaming__fsd50k__dev__220649__0078__r0.wav,screaming,,FSD50K,dev,220649,220649.wav,screaming
train,screaming__fsd50k__dev__220655__0079__r0.wav,screaming,,FSD50K,dev,220655,220655.wav,screaming
train,screaming__fsd50k__dev__220657__0080__r0.wav,screaming,,FSD50K,dev,220657,220657.wav,screaming
train,screaming__fsd50k__dev__220658__0081__r0.wav,screaming,,FSD50K,dev,220658,220658.wav,screaming
train,screaming__fsd50k__dev__220660__0082__r0.wav,screaming,,FSD50K,dev,220660,220660.wav,screaming
train,screaming__fsd50k__dev__220663__0083__r0.wav,screaming,,FSD50K,dev,220663,220663.wav,screaming
train,screaming__fsd50k__dev__220665__0084__r0.wav,screaming,,FSD50K,dev,220665,220665.wav,screaming
train,screaming__fsd50k__dev__220814__0085__r0.wav,screaming,,FSD50K,dev,220814,220814.wav,screaming
train,screaming__fsd50k__dev__220815__0086__r0.wav,screaming,,FSD50K,dev,220815,220815.wav,screaming
train,screaming__fsd50k__dev__220817__0087__r0.wav,screaming,,FSD50K,dev,220817,220817.wav,screaming
train,screaming__fsd50k__dev__220818__0088__r0.wav,screaming,,FSD50K,dev,220818,220818.wav,screaming
train,screaming__fsd50k__dev__220822__0089__r0.wav,screaming,,FSD50K,dev,220822,220822.wav,screaming
train,screaming__fsd50k__dev__220823__0090__r0.wav,screaming,,FSD50K,dev,220823,220823.wav,screaming
train,screaming__fsd50k__dev__221150__0091__r0.wav,screaming,,FSD50K,dev,221150,221150.wav,screaming
train,screaming__fsd50k__dev__221151__0092__r0.wav,screaming,,FSD50K,dev,221151,221151.wav,screaming
train,screaming__fsd50k__dev__221152__0093__r0.wav,screaming,,FSD50K,dev,221152,221152.wav,screaming
train,screaming__fsd50k__dev__221153__0094__r0.wav,screaming,,FSD50K,dev,221153,221153.wav,screaming
train,screaming__fsd50k__dev__222530__0095__r0.wav,screaming,,FSD50K,dev,222530,222530.wav,screaming
train,screaming__fsd50k__dev__222534__0096__r0.wav,screaming,,FSD50K,dev,222534,222534.wav,screaming
train,screaming__fsd50k__dev__222535__0097__r0.wav,screaming,,FSD50K,dev,222535,222535.wav,screaming
train,screaming__fsd50k__dev__222537__0098__r0.wav,screaming,,FSD50K,dev,222537,222537.wav,screaming
train,screaming__fsd50k__dev__222545__0099__r0.wav,screaming,,FSD50K,dev,222545,222545.wav,screaming
train,screaming__fsd50k__dev__222583__0100__r0.wav,screaming,,FSD50K,dev,222583,222583.wav,screaming
train,screaming__fsd50k__dev__222584__0101__r0.wav,screaming,,FSD50K,dev,222584,222584.wav,screaming
train,screaming__fsd50k__dev__222586__0102__r0.wav,screaming,,FSD50K,dev,222586,222586.wav,screaming
train,screaming__fsd50k__dev__222589__0103__r0.wav,screaming,,FSD50K,dev,222589,222589.wav,screaming
train,screaming__fsd50k__dev__223745__0104__r0.wav,screaming,,FSD50K,dev,223745,223745.wav,screaming
train,screaming__fsd50k__dev__239592__0105__r0.wav,screaming,,FSD50K,dev,239592,239592.wav,screaming
train,screaming__fsd50k__dev__241472__0106__r0.wav,screaming,,FSD50K,dev,241472,241472.wav,screaming
train,screaming__fsd50k__dev__241515__0107__r0.wav,screaming,,FSD50K,dev,241515,241515.wav,screaming
train,screaming__fsd50k__dev__241591__0108__r0.wav,screaming,,FSD50K,dev,241591,241591.wav,screaming
train,screaming__fsd50k__dev__241592__0109__r0.wav,screaming,,FSD50K,dev,241592,241592.wav,screaming
train,screaming__fsd50k__dev__250550__0110__r0.wav,screaming,,FSD50K,dev,250550,250550.wav,screaming
train,screaming__fsd50k__dev__252244__0111__r0.wav,screaming,,FSD50K,dev,252244,252244.wav,screaming
train,screaming__fsd50k__dev__253771__0112__r0.wav,screaming,,FSD50K,dev,253771,253771.wav,screaming
train,screaming__fsd50k__dev__254477__0113__r0.wav,screaming,,FSD50K,dev,254477,254477.wav,screaming
train,screaming__fsd50k__dev__261853__0114__r0.wav,screaming,,FSD50K,dev,261853,261853.wav,screaming
train,screaming__fsd50k__dev__270446__0115__r0.wav,screaming,,FSD50K,dev,270446,270446.wav,screaming
train,screaming__fsd50k__dev__270474__0116__r0.wav,screaming,,FSD50K,dev,270474,270474.wav,screaming
train,screaming__fsd50k__dev__273151__0117__r0.wav,screaming,,FSD50K,dev,273151,273151.wav,screaming
train,screaming__fsd50k__dev__273153__0118__r0.wav,screaming,,FSD50K,dev,273153,273153.wav,screaming
train,screaming__fsd50k__dev__29849__0119__r0.wav,screaming,,FSD50K,dev,29849,29849.wav,screaming
train,screaming__fsd50k__dev__30276__0120__r0.wav,screaming,,FSD50K,dev,30276,30276.wav,screaming
train,screaming__fsd50k__dev__30277__0121__r0.wav,screaming,,FSD50K,dev,30277,30277.wav,screaming
train,screaming__fsd50k__dev__30279__0122__r0.wav,screaming,,FSD50K,dev,30279,30279.wav,screaming
train,screaming__fsd50k__dev__315828__0123__r0.wav,screaming,,FSD50K,dev,315828,315828.wav,screaming
train,screaming__fsd50k__dev__315833__0124__r0.wav,screaming,,FSD50K,dev,315833,315833.wav,screaming
train,screaming__fsd50k__dev__316398__0125__r0.wav,screaming,,FSD50K,dev,316398,316398.wav,screaming
train,screaming__fsd50k__dev__316409__0126__r0.wav,screaming,,FSD50K,dev,316409,316409.wav,screaming
train,screaming__fsd50k__dev__316411__0127__r0.wav,screaming,,FSD50K,dev,316411,316411.wav,screaming
train,screaming__fsd50k__dev__316416__0128__r0.wav,screaming,,FSD50K,dev,316416,316416.wav,screaming
train,screaming__fsd50k__dev__320247__0129__r0.wav,screaming,,FSD50K,dev,320247,320247.wav,screaming
train,screaming__fsd50k__dev__321971__0130__r0.wav,screaming,,FSD50K,dev,321971,321971.wav,screaming
train,screaming__fsd50k__dev__323080__0131__r0.wav,screaming,,FSD50K,dev,323080,323080.wav,screaming
train,screaming__fsd50k__dev__323083__0132__r0.wav,screaming,,FSD50K,dev,323083,323083.wav,screaming
train,screaming__fsd50k__dev__323084__0133__r0.wav,screaming,,FSD50K,dev,323084,323084.wav,screaming
train,screaming__fsd50k__dev__33443__0134__r0.wav,screaming,,FSD50K,dev,33443,33443.wav,screaming
train,screaming__fsd50k__dev__336537__0135__r0.wav,screaming,,FSD50K,dev,336537,336537.wav,screaming
train,screaming__fsd50k__dev__338049__0136__r0.wav,screaming,,FSD50K,dev,338049,338049.wav,screaming
train,screaming__fsd50k__dev__34281__0137__r0.wav,screaming,,FSD50K,dev,34281,34281.wav,screaming
train,screaming__fsd50k__dev__34283__0138__r0.wav,screaming,,FSD50K,dev,34283,34283.wav,screaming
train,screaming__fsd50k__dev__343879__0139__r0.wav,screaming,,FSD50K,dev,343879,343879.wav,screaming
train,screaming__fsd50k__dev__343897__0140__r0.wav,screaming,,FSD50K,dev,343897,343897.wav,screaming
train,screaming__fsd50k__dev__343915__0141__r0.wav,screaming,,FSD50K,dev,343915,343915.wav,screaming
train,screaming__fsd50k__dev__343918__0142__r0.wav,screaming,,FSD50K,dev,343918,343918.wav,screaming
train,screaming__fsd50k__dev__343930__0143__r0.wav,screaming,,FSD50K,dev,343930,343930.wav,screaming
train,screaming__fsd50k__dev__343948__0144__r0.wav,screaming,,FSD50K,dev,343948,343948.wav,screaming
train,screaming__fsd50k__dev__343954__0145__r0.wav,screaming,,FSD50K,dev,343954,343954.wav,screaming
train,screaming__fsd50k__dev__343974__0146__r0.wav,screaming,,FSD50K,dev,343974,343974.wav,screaming
train,screaming__fsd50k__dev__344000__0147__r0.wav,screaming,,FSD50K,dev,344000,344000.wav,screaming
train,screaming__fsd50k__dev__344028__0148__r0.wav,screaming,,FSD50K,dev,344028,344028.wav,screaming
