record_id,candidate_class,acoustic_family,source_dataset,source_partition,original_split,selection_role,source_id,filename,source_label,source_mid,label_count,raw_labels,source_title,source_uploader,license_url,audio_relative_path,audio_available,source_url,license_note
FSD50K-eval-330800-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,330800,330800.wav,Glass,/m/039jq,3,"Shatter,Chink_and_clink,Glass",Shattering Glass (Small),Czarcazas,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/330800.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-331965-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,331965,331965.wav,Glass,/m/039jq,4,"Cutlery_and_silverware,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",Copper Teaspoons.wav,dmunk,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/331965.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-33629-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,33629,33629.wav,Glass,/m/039jq,2,"Shatter,Glass",bulb_smash.mp3,themfish,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/33629.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-336425-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,336425,336425.wav,Glass,/m/039jq,4,"Shatter,Chink_and_clink,Thump_and_thud,Glass",Glass Shattering and Falling,221Beimesche,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/336425.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-338691-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,338691,338691.wav,Glass,/m/039jq,2,"Shatter,Glass",glass break.wav,natemarler,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/338691.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-338692-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,338692,338692.wav,Glass,/m/039jq,2,"Shatter,Glass",glass break small.wav,natemarler,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/338692.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-338694-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,338694,338694.wav,Glass,/m/039jq,2,"Shatter,Glass",Glass bottle break.wav,natemarler,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/338694.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-339080-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,339080,339080.wav,Glass,/m/039jq,1,Glass,bottle3.wav,FullMetalJedi,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/339080.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-339082-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,339082,339082.wav,Glass,/m/039jq,1,Glass,bottle5.wav,FullMetalJedi,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/339082.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-339464-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,339464,339464.wav,Glass,/m/039jq,3,"Tap,Chink_and_clink,Glass",bottle-hit01.aif,kokopetiyot,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/339464.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-339471-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,339471,339471.wav,Glass,/m/039jq,2,"Chink_and_clink,Glass",bottle-hit02EQ.aif,kokopetiyot,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/339471.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-340883-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,340883,340883.wav,Glass,/m/039jq,2,"Chink_and_clink,Glass",GlassHit_mono_bip.wav,passAirmangrace,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/340883.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-341070-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,341070,341070.wav,Glass,/m/039jq,2,"Shatter,Glass",breaking glass,hifijohn,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/341070.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-341579-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,341579,341579.wav,Glass,/m/039jq,2,"Chink_and_clink,Glass",ice_in_glass.aiff,athenspublic,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/341579.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-34201-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,34201,34201.wav,Glass,/m/039jq,3,"Shatter,Chink_and_clink,Glass",glass_house1.wav,themfish,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/34201.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-34202-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,34202,34202.wav,Glass,/m/039jq,2,"Shatter,Glass",glass_house2.wav,themfish,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/34202.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-342568-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,342568,342568.wav,Glass,/m/039jq,3,"Shatter,Explosion,Glass",TattoodGlass.wav,Sllarson,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/342568.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-343391-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,343391,343391.wav,Glass,/m/039jq,4,"Shatter,Boom,Glass,Explosion",TattooedGlassExplosion2.wav,Sllarson,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/343391.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-343680-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,343680,343680.wav,Glass,/m/039jq,4,"Chink_and_clink,Gunshot_and_gunfire,Explosion,Glass",RisingGunShot.wav,Sllarson,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/343680.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-343756-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,343756,343756.wav,Glass,/m/039jq,2,"Shatter,Glass",Glass_Smash.wav,Brokenphono,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/343756.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-344131-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,344131,344131.wav,Glass,/m/039jq,4,"Cutlery_and_silverware,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",Sword Slice,TheBuilder15,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/344131.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-344396-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,344396,344396.wav,Glass,/m/039jq,2,"Tap,Glass",Tap_Tap_Tap.wav,Brokenphono,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/344396.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-345134-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,345134,345134.wav,Glass,/m/039jq,3,"Rattle,Chink_and_clink,Glass",Keys.wav,KuoShu,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/345134.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-346173-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,346173,346173.wav,Glass,/m/039jq,4,"Shatter,Rattle,Chink_and_clink,Glass",Glass Break 001.wav,VSokorelos,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/346173.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-347143-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,347143,347143.wav,Glass,/m/039jq,6,"Boiling,Dishes_and_pots_and_pans,Chink_and_clink,Liquid,Domestic_sounds_and_home_sounds,Glass",Lidlifted and back.wav,Mediaman57,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/347143.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-347648-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,347648,347648.wav,Glass,/m/039jq,3,"Shatter,Chink_and_clink,Glass",Glass breaking.wav,fennelliott,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/347648.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-349691-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,349691,349691.wav,Glass,/m/039jq,3,"Rattle,Chink_and_clink,Glass",clink glasses.wav,DrMaysta,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/349691.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-35213-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,35213,35213.wav,Glass,/m/039jq,4,"Cutlery_and_silverware,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",slashkut.wav,Abyssmal,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/35213.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-352746-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,352746,352746.wav,Glass,/m/039jq,2,"Shatter,Glass",Glass Breaking,Rosebugg,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/352746.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-353105-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,353105,353105.wav,Glass,/m/039jq,3,"Dishes_and_pots_and_pans,Glass,Domestic_sounds_and_home_sounds",place glass object.wav,milpower,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/353105.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-356312-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,356312,356312.wav,Glass,/m/039jq,2,"Shatter,Glass",coparota2.aif,esmayorga,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/356312.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-360673-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,360673,360673.wav,Glass,/m/039jq,7,"Fill_(with_liquid),Gurgling,Chink_and_clink,Hiss,Liquid,Water,Glass",Fumbling with a bottle opener_Koonce.wav,postworkflow,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/360673.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-360680-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,360680,360680.wav,Glass,/m/039jq,7,"Sink_(filling_or_washing),Gurgling,Chink_and_clink,Liquid,Domestic_sounds_and_home_sounds,Water,Glass",Draining Kitchen Sink by Fajack,postworkflow,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/360680.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-360681-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,360681,360681.wav,Glass,/m/039jq,5,"Coin_(dropping),Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",Quarter Spinning on Glass by Fajack,postworkflow,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/360681.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-361341-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,361341,361341.wav,Glass,/m/039jq,4,"Shatter,Chink_and_clink,Explosion,Glass",Sward Art Shatter Effect.wav,spoonsandlessspoons,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/361341.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-365562-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,365562,365562.wav,Glass,/m/039jq,3,"Cutlery_and_silverware,Glass,Domestic_sounds_and_home_sounds",CUTTING ON GLASS BOARD.wav,ShanayGroen,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/365562.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-365964-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,365964,365964.wav,Glass,/m/039jq,1,Glass,Wine glass.wav,coetzee_megan12,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/365964.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-365987-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,365987,365987.wav,Glass,/m/039jq,4,"Crack,Chink_and_clink,Crushing,Glass",Chips.wav,coetzee_megan12,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/365987.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-366035-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,366035,366035.wav,Glass,/m/039jq,2,"Chink_and_clink,Glass",Glass bottles clank,Wingcommander1,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/366035.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-366578-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,366578,366578.wav,Glass,/m/039jq,2,"Chink_and_clink,Glass",Iron clank,DineoMichelle,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/366578.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-366595-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,366595,366595.wav,Glass,/m/039jq,2,"Shatter,Glass",Glass Breaking.wav,jittels,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/366595.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-366738-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,366738,366738.wav,Glass,/m/039jq,2,"Shatter,Glass",glass shattering.wav,Anandthethird,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/366738.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-366957-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,366957,366957.wav,Glass,/m/039jq,3,"Tap,Chink_and_clink,Glass",Dumbbells Touching.wav,ryanlouis,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/366957.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-367448-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,367448,367448.wav,Glass,/m/039jq,3,"Shatter,Thump_and_thud,Glass",trencadissa.wav,lluiset7,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/367448.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-369070-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,369070,369070.wav,Glass,/m/039jq,2,"Shatter,Glass",Breaking_Mirror.wav,LazyLids,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/369070.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-369293-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,369293,369293.wav,Glass,/m/039jq,5,"Fill_(with_liquid),Sigh,Glass,Liquid,Human_voice",Drinking_Water.wav,georgisound,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/369293.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-369910-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,369910,369910.wav,Glass,/m/039jq,4,"Cutlery_and_silverware,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",mug hit,germanio,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/369910.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-369981-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,369981,369981.wav,Glass,/m/039jq,3,"Chink_and_clink,Thump_and_thud,Glass",Stone dropping to ground_northern87,northern87,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/369981.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-376462-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,376462,376462.wav,Glass,/m/039jq,3,"Shatter,Chink_and_clink,Glass",breaking_glass.wav,Mystikuum,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/376462.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-376463-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,376463,376463.wav,Glass,/m/039jq,2,"Chink_and_clink,Glass",throwing_out_glass.wav,Mystikuum,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/376463.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-37789-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,37789,37789.wav,Glass,/m/039jq,9,"Shatter,Accelerating_and_revving_and_vroom,Gunshot_and_gunfire,Car,Glass,Explosion,Motor_vehicle_(road),Vehicle,Engine",BREAKIN.wav,THE_bizniss,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/37789.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-378568-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,378568,378568.wav,Glass,/m/039jq,2,"Shatter,Glass",Glass Breaking,ToxicFilmzSRsounds,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/378568.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-379506-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,379506,379506.wav,Glass,/m/039jq,4,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",Clinking Glasses,redafs,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/379506.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-382732-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,382732,382732.wav,Glass,/m/039jq,3,"Shatter,Chink_and_clink,Glass",Flashbulb heavy,schots,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/382732.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-382982-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,382982,382982.wav,Glass,/m/039jq,2,"Chink_and_clink,Glass",Champagne glasses,idabrandao,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/382982.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-38542-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,38542,38542.wav,Glass,/m/039jq,4,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",cereal bowl.wav,cognito perceptu,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/38542.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-385946-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,385946,385946.wav,Glass,/m/039jq,8,"Shatter,Rattle,Whoosh_and_swoosh_and_swish,Chink_and_clink,Alarm,Boom,Glass,Explosion",Multiple Interior Explosions Grenade Toss Debris.mp3,DudeAwesome,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/385946.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-386906-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,386906,386906.wav,Glass,/m/039jq,2,"Shatter,Glass",Broken Glass.wav,hatchetgirl,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/386906.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-388272-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,388272,388272.wav,Glass,/m/039jq,4,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",Hitting Pan Top.wav,Sami_Kullström,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/388272.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-388526-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,388526,388526.wav,Glass,/m/039jq,4,"Shatter,Chink_and_clink,Thump_and_thud,Glass",Collapsing Building Interior (Small) (Mixed),EFlexTheSoundDesigner,http://creativecommons.org/licenses/by-nc/3.0/,FSD50K.eval_audio/388526.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-389-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,389,389.wav,Glass,/m/039jq,2,"Chink_and_clink,Glass",glass.wav,plagasul,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/389.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-38957-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,38957,38957.wav,Glass,/m/039jq,5,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",spoon in cup.wav,Wolfsinger,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/38957.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-390330-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,390330,390330.wav,Glass,/m/039jq,2,"Chink_and_clink,Glass",Glass Taps 170428_1484.wav,megashroom,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/390330.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-390340-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,390340,390340.wav,Glass,/m/039jq,4,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",Teapot Lid Large 170428_1477.wav,megashroom,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/390340.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-390342-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,390342,390342.wav,Glass,/m/039jq,4,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",Teapot Lid Small 170428_1476.wav,megashroom,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/390342.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-391327-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,391327,391327.wav,Glass,/m/039jq,2,"Shatter,Glass",China Cup Breaks,TobiasLudwig,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/391327.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-391496-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,391496,391496.wav,Glass,/m/039jq,4,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",Two Saucers 170504_1507.wav,megashroom,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/391496.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-392319-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,392319,392319.wav,Glass,/m/039jq,3,"Shatter,Crushing,Glass",Vidrio quebrandose.wav,Viliguis,http://creativecommons.org/publicdomain/zero/1.0/,FSD50K.eval_audio/392319.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
FSD50K-eval-393140-glass_breaking,glass_breaking,brittle_transient,FSD50K,eval,eval,reserved_test,393140,393140.wav,Glass,/m/039jq,5,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",platos.wav,mikerie,http://creativecommons.org/licenses/by/3.0/,FSD50K.eval_audio/393140.wav,0,https://zenodo.org/records/4060432,FSD50K per-clip Creative Commons license must be joined from metadata
