dataset_role,filename,category,source_record_id,source_dataset,source_partition,source_id,source_filename,repeat_index
train,chainsaw__esc50__fold_2__50668__0010__r0.wav,chainsaw,ESC50-2-2-50668-A-41.wav,ESC-50,fold_2,50668,2-50668-A-41.wav,0
train,chainsaw__esc50__fold_2__50668__0011__r0.wav,chainsaw,ESC50-2-2-50668-B-41.wav,ESC-50,fold_2,50668,2-50668-B-41.wav,0
train,chainsaw__esc50__fold_2__68391__0012__r0.wav,chainsaw,ESC50-2-2-68391-A-41.wav,ESC-50,fold_2,68391,2-68391-A-41.wav,0
train,chainsaw__esc50__fold_2__68391__0013__r0.wav,chainsaw,ESC50-2-2-68391-B-41.wav,ESC-50,fold_2,68391,2-68391-B-41.wav,0
train,chainsaw__esc50__fold_2__77945__0014__r0.wav,chainsaw,ESC50-2-2-77945-A-41.wav,ESC-50,fold_2,77945,2-77945-A-41.wav,0
train,chainsaw__esc50__fold_2__77945__0015__r0.wav,chainsaw,ESC50-2-2-77945-B-41.wav,ESC-50,fold_2,77945,2-77945-B-41.wav,0
train,chainsaw__esc50__fold_3__118656__0016__r0.wav,chainsaw,ESC50-3-3-118656-A-41.wav,ESC-50,fold_3,118656,3-118656-A-41.wav,0
train,chainsaw__esc50__fold_3__118657__0017__r0.wav,chainsaw,ESC50-3-3-118657-A-41.wav,ESC-50,fold_3,118657,3-118657-A-41.wav,0
train,chainsaw__esc50__fold_3__118657__0018__r0.wav,chainsaw,ESC50-3-3-118657-B-41.wav,ESC-50,fold_3,118657,3-118657-B-41.wav,0
train,chainsaw__esc50__fold_3__118658__0019__r0.wav,chainsaw,ESC50-3-3-118658-A-41.wav,ESC-50,fold_3,118658,3-118658-A-41.wav,0
train,chainsaw__esc50__fold_3__118658__0020__r0.wav,chainsaw,ESC50-3-3-118658-B-41.wav,ESC-50,fold_3,118658,3-118658-B-41.wav,0
train,chainsaw__esc50__fold_3__118972__0021__r0.wav,chainsaw,ESC50-3-3-118972-A-41.wav,ESC-50,fold_3,118972,3-118972-A-41.wav,0
train,chainsaw__esc50__fold_3__118972__0022__r0.wav,chainsaw,ESC50-3-3-118972-B-41.wav,ESC-50,fold_3,118972,3-118972-B-41.wav,0
train,chainsaw__esc50__fold_3__165856__0023__r0.wav,chainsaw,ESC50-3-3-165856-A-41.wav,ESC-50,fold_3,165856,3-165856-A-41.wav,0
train,chainsaw__esc50__fold_1__116765__0024__r1.wav,chainsaw,ESC50-1-1-116765-A-41.wav,ESC-50,fold_1,116765,1-116765-A-41.wav,1
train,chainsaw__esc50__fold_1__19898__0025__r1.wav,chainsaw,ESC50-1-1-19898-A-41.wav,ESC-50,fold_1,19898,1-19898-A-41.wav,1
train,chainsaw__esc50__fold_1__19898__0026__r1.wav,chainsaw,ESC50-1-1-19898-B-41.wav,ESC-50,fold_1,19898,1-19898-B-41.wav,1
train,chainsaw__esc50__fold_1__19898__0027__r1.wav,chainsaw,ESC50-1-1-19898-C-41.wav,ESC-50,fold_1,19898,1-19898-C-41.wav,1
train,chainsaw__esc50__fold_1__47250__0028__r1.wav,chainsaw,ESC50-1-1-47250-A-41.wav,ESC-50,fold_1,47250,1-47250-A-41.wav,1
train,chainsaw__esc50__fold_1__47250__0029__r1.wav,chainsaw,ESC50-1-1-47250-B-41.wav,ESC-50,fold_1,47250,1-47250-B-41.wav,1
train,chainsaw__esc50__fold_1__64398__0030__r1.wav,chainsaw,ESC50-1-1-64398-A-41.wav,ESC-50,fold_1,64398,1-64398-A-41.wav,1
train,chainsaw__esc50__fold_1__64398__0031__r1.wav,chainsaw,ESC50-1-1-64398-B-41.wav,ESC-50,fold_1,64398,1-64398-B-41.wav,1
train,chainsaw__esc50__fold_2__50667__0032__r1.wav,chainsaw,ESC50-2-2-50667-A-41.wav,ESC-50,fold_2,50667,2-50667-A-41.wav,1
train,chainsaw__esc50__fold_2__50667__0033__r1.wav,chainsaw,ESC50-2-2-50667-B-41.wav,ESC-50,fold_2,50667,2-50667-B-41.wav,1
train,chainsaw__esc50__fold_2__50668__0034__r1.wav,chainsaw,ESC50-2-2-50668-A-41.wav,ESC-50,fold_2,50668,2-50668-A-41.wav,1
train,chainsaw__esc50__fold_2__50668__0035__r1.wav,chainsaw,ESC50-2-2-50668-B-41.wav,ESC-50,fold_2,50668,2-50668-B-41.wav,1
train,chainsaw__esc50__fold_2__68391__0036__r1.wav,chainsaw,ESC50-2-2-68391-A-41.wav,ESC-50,fold_2,68391,2-68391-A-41.wav,1
train,chainsaw__esc50__fold_2__68391__0037__r1.wav,chainsaw,ESC50-2-2-68391-B-41.wav,ESC-50,fold_2,68391,2-68391-B-41.wav,1
train,chainsaw__esc50__fold_2__77945__0038__r1.wav,chainsaw,ESC50-2-2-77945-A-41.wav,ESC-50,fold_2,77945,2-77945-A-41.wav,1
train,chainsaw__esc50__fold_2__77945__0039__r1.wav,chainsaw,ESC50-2-2-77945-B-41.wav,ESC-50,fold_2,77945,2-77945-B-41.wav,1
train,chainsaw__esc50__fold_3__118656__0040__r1.wav,chainsaw,ESC50-3-3-118656-A-41.wav,ESC-50,fold_3,118656,3-118656-A-41.wav,1
train,chainsaw__esc50__fold_3__118657__0041__r1.wav,chainsaw,ESC50-3-3-118657-A-41.wav,ESC-50,fold_3,118657,3-118657-A-41.wav,1
train,chainsaw__esc50__fold_3__118657__0042__r1.wav,chainsaw,ESC50-3-3-118657-B-41.wav,ESC-50,fold_3,118657,3-118657-B-41.wav,1
train,chainsaw__esc50__fold_3__118658__0043__r1.wav,chainsaw,ESC50-3-3-118658-A-41.wav,ESC-50,fold_3,118658,3-118658-A-41.wav,1
train,chainsaw__esc50__fold_3__118658__0044__r1.wav,chainsaw,ESC50-3-3-118658-B-41.wav,ESC-50,fold_3,118658,3-118658-B-41.wav,1
train,chainsaw__esc50__fold_3__118972__0045__r1.wav,chainsaw,ESC50-3-3-118972-A-41.wav,ESC-50,fold_3,118972,3-118972-A-41.wav,1
train,chainsaw__esc50__fold_3__118972__0046__r1.wav,chainsaw,ESC50-3-3-118972-B-41.wav,ESC-50,fold_3,118972,3-118972-B-41.wav,1
train,chainsaw__esc50__fold_3__165856__0047__r1.wav,chainsaw,ESC50-3-3-165856-A-41.wav,ESC-50,fold_3,165856,3-165856-A-41.wav,1
train,chainsaw__esc50__fold_1__116765__0048__r2.wav,chainsaw,ESC50-1-1-116765-A-41.wav,ESC-50,fold_1,116765,1-116765-A-41.wav,2
train,chainsaw__esc50__fold_1__19898__0049__r2.wav,chainsaw,ESC50-1-1-19898-A-41.wav,ESC-50,fold_1,19898,1-19898-A-41.wav,2
train,chainsaw__esc50__fold_1__19898__0050__r2.wav,chainsaw,ESC50-1-1-19898-B-41.wav,ESC-50,fold_1,19898,1-19898-B-41.wav,2
train,chainsaw__esc50__fold_1__19898__0051__r2.wav,chainsaw,ESC50-1-1-19898-C-41.wav,ESC-50,fold_1,19898,1-19898-C-41.wav,2
train,chainsaw__esc50__fold_1__47250__0052__r2.wav,chainsaw,ESC50-1-1-47250-A-41.wav,ESC-50,fold_1,47250,1-47250-A-41.wav,2
train,chainsaw__esc50__fold_1__47250__0053__r2.wav,chainsaw,ESC50-1-1-47250-B-41.wav,ESC-50,fold_1,47250,1-47250-B-41.wav,2
train,chainsaw__esc50__fold_1__64398__0054__r2.wav,chainsaw,ESC50-1-1-64398-A-41.wav,ESC-50,fold_1,64398,1-64398-A-41.wav,2
train,chainsaw__esc50__fold_1__64398__0055__r2.wav,chainsaw,ESC50-1-1-64398-B-41.wav,ESC-50,fold_1,64398,1-64398-B-41.wav,2
train,chainsaw__esc50__fold_2__50667__0056__r2.wav,chainsaw,ESC50-2-2-50667-A-41.wav,ESC-50,fold_2,50667,2-50667-A-41.wav,2
train,chainsaw__esc50__fold_2__50667__0057__r2.wav,chainsaw,ESC50-2-2-50667-B-41.wav,ESC-50,fold_2,50667,2-50667-B-41.wav,2
train,chainsaw__esc50__fold_2__50668__0058__r2.wav,chainsaw,ESC50-2-2-50668-A-41.wav,ESC-50,fold_2,50668,2-50668-A-41.wav,2
train,chainsaw__esc50__fold_2__50668__0059__r2.wav,chainsaw,ESC50-2-2-50668-B-41.wav,ESC-50,fold_2,50668,2-50668-B-41.wav,2
train,chainsaw__esc50__fold_2__68391__0060__r2.wav,chainsaw,ESC50-2-2-68391-A-41.wav,ESC-50,fold_2,68391,2-68391-A-41.wav,2
train,chainsaw__esc50__fold_2__68391__0061__r2.wav,chainsaw,ESC50-2-2-68391-B-41.wav,ESC-50,fold_2,68391,2-68391-B-41.wav,2
train,chainsaw__esc50__fold_2__77945__0062__r2.wav,chainsaw,ESC50-2-2-77945-A-41.wav,ESC-50,fold_2,77945,2-77945-A-41.wav,2
train,chainsaw__esc50__fold_2__77945__0063__r2.wav,chainsaw,ESC50-2-2-77945-B-41.wav,ESC-50,fold_2,77945,2-77945-B-41.wav,2
train,chainsaw__esc50__fold_3__118656__0064__r2.wav,chainsaw,ESC50-3-3-118656-A-41.wav,ESC-50,fold_3,118656,3-118656-A-41.wav,2
train,chainsaw__esc50__fold_3__118657__0065__r2.wav,chainsaw,ESC50-3-3-118657-A-41.wav,ESC-50,fold_3,118657,3-118657-A-41.wav,2
train,chainsaw__esc50__fold_3__118657__0066__r2.wav,chainsaw,ESC50-3-3-118657-B-41.wav,ESC-50,fold_3,118657,3-118657-B-41.wav,2
train,chainsaw__esc50__fold_3__118658__0067__r2.wav,chainsaw,ESC50-3-3-118658-A-41.wav,ESC-50,fold_3,118658,3-118658-A-41.wav,2
train,chainsaw__esc50__fold_3__118658__0068__r2.wav,chainsaw,ESC50-3-3-118658-B-41.wav,ESC-50,fold_3,118658,3-118658-B-41.wav,2
train,chainsaw__esc50__fold_3__118972__0069__r2.wav,chainsaw,ESC50-3-3-118972-A-41.wav,ESC-50,fold_3,118972,3-118972-A-41.wav,2
train,chainsaw__esc50__fold_3__118972__0070__r2.wav,chainsaw,ESC50-3-3-118972-B-41.wav,ESC-50,fold_3,118972,3-118972-B-41.wav,2
train,chainsaw__esc50__fold_3__165856__0071__r2.wav,chainsaw,ESC50-3-3-165856-A-41.wav,ESC-50,fold_3,165856,3-165856-A-41.wav,2
train,chainsaw__esc50__fold_1__116765__0072__r3.wav,chainsaw,ESC50-1-1-116765-A-41.wav,ESC-50,fold_1,116765,1-116765-A-41.wav,3
train,chainsaw__esc50__fold_1__19898__0073__r3.wav,chainsaw,ESC50-1-1-19898-A-41.wav,ESC-50,fold_1,19898,1-19898-A-41.wav,3
train,chainsaw__esc50__fold_1__19898__0074__r3.wav,chainsaw,ESC50-1-1-19898-B-41.wav,ESC-50,fold_1,19898,1-19898-B-41.wav,3
train,chainsaw__esc50__fold_1__19898__0075__r3.wav,chainsaw,ESC50-1-1-19898-C-41.wav,ESC-50,fold_1,19898,1-19898-C-41.wav,3
train,chainsaw__esc50__fold_1__47250__0076__r3.wav,chainsaw,ESC50-1-1-47250-A-41.wav,ESC-50,fold_1,47250,1-47250-A-41.wav,3
train,chainsaw__esc50__fold_1__47250__0077__r3.wav,chainsaw,ESC50-1-1-47250-B-41.wav,ESC-50,fold_1,47250,1-47250-B-41.wav,3
train,chainsaw__esc50__fold_1__64398__0078__r3.wav,chainsaw,ESC50-1-1-64398-A-41.wav,ESC-50,fold_1,64398,1-64398-A-41.wav,3
train,chainsaw__esc50__fold_1__64398__0079__r3.wav,chainsaw,ESC50-1-1-64398-B-41.wav,ESC-50,fold_1,64398,1-64398-B-41.wav,3
train,chainsaw__esc50__fold_2__50667__0080__r3.wav,chainsaw,ESC50-2-2-50667-A-41.wav,ESC-50,fold_2,50667,2-50667-A-41.wav,3
train,chainsaw__esc50__fold_2__50667__0081__r3.wav,chainsaw,ESC50-2-2-50667-B-41.wav,ESC-50,fold_2,50667,2-50667-B-41.wav,3
train,chainsaw__esc50__fold_2__50668__0082__r3.wav,chainsaw,ESC50-2-2-50668-A-41.wav,ESC-50,fold_2,50668,2-50668-A-41.wav,3
train,chainsaw__esc50__fold_2__50668__0083__r3.wav,chainsaw,ESC50-2-2-50668-B-41.wav,ESC-50,fold_2,50668,2-50668-B-41.wav,3
train,chainsaw__esc50__fold_2__68391__0084__r3.wav,chainsaw,ESC50-2-2-68391-A-41.wav,ESC-50,fold_2,68391,2-68391-A-41.wav,3
train,chainsaw__esc50__fold_2__68391__0085__r3.wav,chainsaw,ESC50-2-2-68391-B-41.wav,ESC-50,fold_2,68391,2-68391-B-41.wav,3
train,chainsaw__esc50__fold_2__77945__0086__r3.wav,chainsaw,ESC50-2-2-77945-A-41.wav,ESC-50,fold_2,77945,2-77945-A-41.wav,3
train,chainsaw__esc50__fold_2__77945__0087__r3.wav,chainsaw,ESC50-2-2-77945-B-41.wav,ESC-50,fold_2,77945,2-77945-B-41.wav,3
train,chainsaw__esc50__fold_3__118656__0088__r3.wav,chainsaw,ESC50-3-3-118656-A-41.wav,ESC-50,fold_3,118656,3-118656-A-41.wav,3
train,chainsaw__esc50__fold_3__118657__0089__r3.wav,chainsaw,ESC50-3-3-118657-A-41.wav,ESC-50,fold_3,118657,3-118657-A-41.wav,3
train,chainsaw__esc50__fold_3__118657__0090__r3.wav,chainsaw,ESC50-3-3-118657-B-41.wav,ESC-50,fold_3,118657,3-118657-B-41.wav,3
train,chainsaw__esc50__fold_3__118658__0091__r3.wav,chainsaw,ESC50-3-3-118658-A-41.wav,ESC-50,fold_3,118658,3-118658-A-41.wav,3
train,chainsaw__esc50__fold_3__118658__0092__r3.wav,chainsaw,ESC50-3-3-118658-B-41.wav,ESC-50,fold_3,118658,3-118658-B-41.wav,3
train,chainsaw__esc50__fold_3__118972__0093__r3.wav,chainsaw,ESC50-3-3-118972-A-41.wav,ESC-50,fold_3,118972,3-118972-A-41.wav,3
train,chainsaw__esc50__fold_3__118972__0094__r3.wav,chainsaw,ESC50-3-3-118972-B-41.wav,ESC-50,fold_3,118972,3-118972-B-41.wav,3
train,chainsaw__esc50__fold_3__165856__0095__r3.wav,chainsaw,ESC50-3-3-165856-A-41.wav,ESC-50,fold_3,165856,3-165856-A-41.wav,3
train,chainsaw__esc50__fold_1__116765__0096__r4.wav,chainsaw,ESC50-1-1-116765-A-41.wav,ESC-50,fold_1,116765,1-116765-A-41.wav,4
train,chainsaw__esc50__fold_1__19898__0097__r4.wav,chainsaw,ESC50-1-1-19898-A-41.wav,ESC-50,fold_1,19898,1-19898-A-41.wav,4
train,chainsaw__esc50__fold_1__19898__0098__r4.wav,chainsaw,ESC50-1-1-19898-B-41.wav,ESC-50,fold_1,19898,1-19898-B-41.wav,4
train,chainsaw__esc50__fold_1__19898__0099__r4.wav,chainsaw,ESC50-1-1-19898-C-41.wav,ESC-50,fold_1,19898,1-19898-C-41.wav,4
train,chainsaw__esc50__fold_1__47250__0100__r4.wav,chainsaw,ESC50-1-1-47250-A-41.wav,ESC-50,fold_1,47250,1-47250-A-41.wav,4
train,chainsaw__esc50__fold_1__47250__0101__r4.wav,chainsaw,ESC50-1-1-47250-B-41.wav,ESC-50,fold_1,47250,1-47250-B-41.wav,4
train,chainsaw__esc50__fold_1__64398__0102__r4.wav,chainsaw,ESC50-1-1-64398-A-41.wav,ESC-50,fold_1,64398,1-64398-A-41.wav,4
train,chainsaw__esc50__fold_1__64398__0103__r4.wav,chainsaw,ESC50-1-1-64398-B-41.wav,ESC-50,fold_1,64398,1-64398-B-41.wav,4
train,chainsaw__esc50__fold_2__50667__0104__r4.wav,chainsaw,ESC50-2-2-50667-A-41.wav,ESC-50,fold_2,50667,2-50667-A-41.wav,4
train,chainsaw__esc50__fold_2__50667__0105__r4.wav,chainsaw,ESC50-2-2-50667-B-41.wav,ESC-50,fold_2,50667,2-50667-B-41.wav,4
train,chainsaw__esc50__fold_2__50668__0106__r4.wav,chainsaw,ESC50-2-2-50668-A-41.wav,ESC-50,fold_2,50668,2-50668-A-41.wav,4
train,chainsaw__esc50__fold_2__50668__0107__r4.wav,chainsaw,ESC50-2-2-50668-B-41.wav,ESC-50,fold_2,50668,2-50668-B-41.wav,4
train,chainsaw__esc50__fold_2__68391__0108__r4.wav,chainsaw,ESC50-2-2-68391-A-41.wav,ESC-50,fold_2,68391,2-68391-A-41.wav,4
train,chainsaw__esc50__fold_2__68391__0109__r4.wav,chainsaw,ESC50-2-2-68391-B-41.wav,ESC-50,fold_2,68391,2-68391-B-41.wav,4
train,chainsaw__esc50__fold_2__77945__0110__r4.wav,chainsaw,ESC50-2-2-77945-A-41.wav,ESC-50,fold_2,77945,2-77945-A-41.wav,4
train,chainsaw__esc50__fold_2__77945__0111__r4.wav,chainsaw,ESC50-2-2-77945-B-41.wav,ESC-50,fold_2,77945,2-77945-B-41.wav,4
train,chainsaw__esc50__fold_3__118656__0112__r4.wav,chainsaw,ESC50-3-3-118656-A-41.wav,ESC-50,fold_3,118656,3-118656-A-41.wav,4
train,chainsaw__esc50__fold_3__118657__0113__r4.wav,chainsaw,ESC50-3-3-118657-A-41.wav,ESC-50,fold_3,118657,3-118657-A-41.wav,4
train,chainsaw__esc50__fold_3__118657__0114__r4.wav,chainsaw,ESC50-3-3-118657-B-41.wav,ESC-50,fold_3,118657,3-118657-B-41.wav,4
train,chainsaw__esc50__fold_3__118658__0115__r4.wav,chainsaw,ESC50-3-3-118658-A-41.wav,ESC-50,fold_3,118658,3-118658-A-41.wav,4
train,chainsaw__esc50__fold_3__118658__0116__r4.wav,chainsaw,ESC50-3-3-118658-B-41.wav,ESC-50,fold_3,118658,3-118658-B-41.wav,4
train,chainsaw__esc50__fold_3__118972__0117__r4.wav,chainsaw,ESC50-3-3-118972-A-41.wav,ESC-50,fold_3,118972,3-118972-A-41.wav,4
train,chainsaw__esc50__fold_3__118972__0118__r4.wav,chainsaw,ESC50-3-3-118972-B-41.wav,ESC-50,fold_3,118972,3-118972-B-41.wav,4
train,chainsaw__esc50__fold_3__165856__0119__r4.wav,chainsaw,ESC50-3-3-165856-A-41.wav,ESC-50,fold_3,165856,3-165856-A-41.wav,4
train,chainsaw__esc50__fold_1__116765__0120__r5.wav,chainsaw,ESC50-1-1-116765-A-41.wav,ESC-50,fold_1,116765,1-116765-A-41.wav,5
train,chainsaw__esc50__fold_1__19898__0121__r5.wav,chainsaw,ESC50-1-1-19898-A-41.wav,ESC-50,fold_1,19898,1-19898-A-41.wav,5
train,chainsaw__esc50__fold_1__19898__0122__r5.wav,chainsaw,ESC50-1-1-19898-B-41.wav,ESC-50,fold_1,19898,1-19898-B-41.wav,5
train,chainsaw__esc50__fold_1__19898__0123__r5.wav,chainsaw,ESC50-1-1-19898-C-41.wav,ESC-50,fold_1,19898,1-19898-C-41.wav,5
train,chainsaw__esc50__fold_1__47250__0124__r5.wav,chainsaw,ESC50-1-1-47250-A-41.wav,ESC-50,fold_1,47250,1-47250-A-41.wav,5
train,chainsaw__esc50__fold_1__47250__0125__r5.wav,chainsaw,ESC50-1-1-47250-B-41.wav,ESC-50,fold_1,47250,1-47250-B-41.wav,5
train,chainsaw__esc50__fold_1__64398__0126__r5.wav,chainsaw,ESC50-1-1-64398-A-41.wav,ESC-50,fold_1,64398,1-64398-A-41.wav,5
train,chainsaw__esc50__fold_1__64398__0127__r5.wav,chainsaw,ESC50-1-1-64398-B-41.wav,ESC-50,fold_1,64398,1-64398-B-41.wav,5
train,chainsaw__esc50__fold_2__50667__0128__r5.wav,chainsaw,ESC50-2-2-50667-A-41.wav,ESC-50,fold_2,50667,2-50667-A-41.wav,5
train,chainsaw__esc50__fold_2__50667__0129__r5.wav,chainsaw,ESC50-2-2-50667-B-41.wav,ESC-50,fold_2,50667,2-50667-B-41.wav,5
train,chainsaw__esc50__fold_2__50668__0130__r5.wav,chainsaw,ESC50-2-2-50668-A-41.wav,ESC-50,fold_2,50668,2-50668-A-41.wav,5
train,chainsaw__esc50__fold_2__50668__0131__r5.wav,chainsaw,ESC50-2-2-50668-B-41.wav,ESC-50,fold_2,50668,2-50668-B-41.wav,5
train,chainsaw__esc50__fold_2__68391__0132__r5.wav,chainsaw,ESC50-2-2-68391-A-41.wav,ESC-50,fold_2,68391,2-68391-A-41.wav,5
train,chainsaw__esc50__fold_2__68391__0133__r5.wav,chainsaw,ESC50-2-2-68391-B-41.wav,ESC-50,fold_2,68391,2-68391-B-41.wav,5
train,chainsaw__esc50__fold_2__77945__0134__r5.wav,chainsaw,ESC50-2-2-77945-A-41.wav,ESC-50,fold_2,77945,2-77945-A-41.wav,5
train,chainsaw__esc50__fold_2__77945__0135__r5.wav,chainsaw,ESC50-2-2-77945-B-41.wav,ESC-50,fold_2,77945,2-77945-B-41.wav,5
train,chainsaw__esc50__fold_3__118656__0136__r5.wav,chainsaw,ESC50-3-3-118656-A-41.wav,ESC-50,fold_3,118656,3-118656-A-41.wav,5
train,chainsaw__esc50__fold_3__118657__0137__r5.wav,chainsaw,ESC50-3-3-118657-A-41.wav,ESC-50,fold_3,118657,3-118657-A-41.wav,5
train,chainsaw__esc50__fold_3__118657__0138__r5.wav,chainsaw,ESC50-3-3-118657-B-41.wav,ESC-50,fold_3,118657,3-118657-B-41.wav,5
train,chainsaw__esc50__fold_3__118658__0139__r5.wav,chainsaw,ESC50-3-3-118658-A-41.wav,ESC-50,fold_3,118658,3-118658-A-41.wav,5
train,chainsaw__esc50__fold_3__118658__0140__r5.wav,chainsaw,ESC50-3-3-118658-B-41.wav,ESC-50,fold_3,118658,3-118658-B-41.wav,5
train,chainsaw__esc50__fold_3__118972__0141__r5.wav,chainsaw,ESC50-3-3-118972-A-41.wav,ESC-50,fold_3,118972,3-118972-A-41.wav,5
train,chainsaw__esc50__fold_3__118972__0142__r5.wav,chainsaw,ESC50-3-3-118972-B-41.wav,ESC-50,fold_3,118972,3-118972-B-41.wav,5
train,chainsaw__esc50__fold_3__165856__0143__r5.wav,chainsaw,ESC50-3-3-165856-A-41.wav,ESC-50,fold_3,165856,3-165856-A-41.wav,5
train,chainsaw__esc50__fold_1__116765__0144__r6.wav,chainsaw,ESC50-1-1-116765-A-41.wav,ESC-50,fold_1,116765,1-116765-A-41.wav,6
train,chainsaw__esc50__fold_1__19898__0145__r6.wav,chainsaw,ESC50-1-1-19898-A-41.wav,ESC-50,fold_1,19898,1-19898-A-41.wav,6
train,chainsaw__esc50__fold_1__19898__0146__r6.wav,chainsaw,ESC50-1-1-19898-B-41.wav,ESC-50,fold_1,19898,1-19898-B-41.wav,6
train,chainsaw__esc50__fold_1__19898__0147__r6.wav,chainsaw,ESC50-1-1-19898-C-41.wav,ESC-50,fold_1,19898,1-19898-C-41.wav,6
train,chainsaw__esc50__fold_1__47250__0148__r6.wav,chainsaw,ESC50-1-1-47250-A-41.wav,ESC-50,fold_1,47250,1-47250-A-41.wav,6
train,chainsaw__esc50__fold_1__47250__0149__r6.wav,chainsaw,ESC50-1-1-47250-B-41.wav,ESC-50,fold_1,47250,1-47250-B-41.wav,6
train,chainsaw__esc50__fold_1__64398__0150__r6.wav,chainsaw,ESC50-1-1-64398-A-41.wav,ESC-50,fold_1,64398,1-64398-A-41.wav,6
train,chainsaw__esc50__fold_1__64398__0151__r6.wav,chainsaw,ESC50-1-1-64398-B-41.wav,ESC-50,fold_1,64398,1-64398-B-41.wav,6
train,chainsaw__esc50__fold_2__50667__0152__r6.wav,chainsaw,ESC50-2-2-50667-A-41.wav,ESC-50,fold_2,50667,2-50667-A-41.wav,6
train,chainsaw__esc50__fold_2__50667__0153__r6.wav,chainsaw,ESC50-2-2-50667-B-41.wav,ESC-50,fold_2,50667,2-50667-B-41.wav,6
train,chainsaw__esc50__fold_2__50668__0154__r6.wav,chainsaw,ESC50-2-2-50668-A-41.wav,ESC-50,fold_2,50668,2-50668-A-41.wav,6
train,chainsaw__esc50__fold_2__50668__0155__r6.wav,chainsaw,ESC50-2-2-50668-B-41.wav,ESC-50,fold_2,50668,2-50668-B-41.wav,6
train,chainsaw__esc50__fold_2__68391__0156__r6.wav,chainsaw,ESC50-2-2-68391-A-41.wav,ESC-50,fold_2,68391,2-68391-A-41.wav,6
train,chainsaw__esc50__fold_2__68391__0157__r6.wav,chainsaw,ESC50-2-2-68391-B-41.wav,ESC-50,fold_2,68391,2-68391-B-41.wav,6
train,chainsaw__esc50__fold_2__77945__0158__r6.wav,chainsaw,ESC50-2-2-77945-A-41.wav,ESC-50,fold_2,77945,2-77945-A-41.wav,6
train,chainsaw__esc50__fold_2__77945__0159__r6.wav,chainsaw,ESC50-2-2-77945-B-41.wav,ESC-50,fold_2,77945,2-77945-B-41.wav,6
train,chainsaw__esc50__fold_3__118656__0160__r6.wav,chainsaw,ESC50-3-3-118656-A-41.wav,ESC-50,fold_3,118656,3-118656-A-41.wav,6
train,chainsaw__esc50__fold_3__118657__0161__r6.wav,chainsaw,ESC50-3-3-118657-A-41.wav,ESC-50,fold_3,118657,3-118657-A-41.wav,6
train,chainsaw__esc50__fold_3__118657__0162__r6.wav,chainsaw,ESC50-3-3-118657-B-41.wav,ESC-50,fold_3,118657,3-118657-B-41.wav,6
train,chainsaw__esc50__fold_3__118658__0163__r6.wav,chainsaw,ESC50-3-3-118658-A-41.wav,ESC-50,fold_3,118658,3-118658-A-41.wav,6
train,chainsaw__esc50__fold_3__118658__0164__r6.wav,chainsaw,ESC50-3-3-118658-B-41.wav,ESC-50,fold_3,118658,3-118658-B-41.wav,6
train,chainsaw__esc50__fold_3__118972__0165__r6.wav,chainsaw,ESC50-3-3-118972-A-41.wav,ESC-50,fold_3,118972,3-118972-A-41.wav,6
train,chainsaw__esc50__fold_3__118972__0166__r6.wav,chainsaw,ESC50-3-3-118972-B-41.wav,ESC-50,fold_3,118972,3-118972-B-41.wav,6
train,chainsaw__esc50__fold_3__165856__0167__r6.wav,chainsaw,ESC50-3-3-165856-A-41.wav,ESC-50,fold_3,165856,3-165856-A-41.wav,6
train,chainsaw__esc50__fold_1__116765__0168__r7.wav,chainsaw,ESC50-1-1-116765-A-41.wav,ESC-50,fold_1,116765,1-116765-A-41.wav,7
train,chainsaw__esc50__fold_1__19898__0169__r7.wav,chainsaw,ESC50-1-1-19898-A-41.wav,ESC-50,fold_1,19898,1-19898-A-41.wav,7
train,chainsaw__esc50__fold_1__19898__0170__r7.wav,chainsaw,ESC50-1-1-19898-B-41.wav,ESC-50,fold_1,19898,1-19898-B-41.wav,7
train,chainsaw__esc50__fold_1__19898__0171__r7.wav,chainsaw,ESC50-1-1-19898-C-41.wav,ESC-50,fold_1,19898,1-19898-C-41.wav,7
train,chainsaw__esc50__fold_1__47250__0172__r7.wav,chainsaw,ESC50-1-1-47250-A-41.wav,ESC-50,fold_1,47250,1-47250-A-41.wav,7
train,chainsaw__esc50__fold_1__47250__0173__r7.wav,chainsaw,ESC50-1-1-47250-B-41.wav,ESC-50,fold_1,47250,1-47250-B-41.wav,7
train,chainsaw__esc50__fold_1__64398__0174__r7.wav,chainsaw,ESC50-1-1-64398-A-41.wav,ESC-50,fold_1,64398,1-64398-A-41.wav,7
train,chainsaw__esc50__fold_1__64398__0175__r7.wav,chainsaw,ESC50-1-1-64398-B-41.wav,ESC-50,fold_1,64398,1-64398-B-41.wav,7
train,chainsaw__esc50__fold_2__50667__0176__r7.wav,chainsaw,ESC50-2-2-50667-A-41.wav,ESC-50,fold_2,50667,2-50667-A-41.wav,7
train,chainsaw__esc50__fold_2__50667__0177__r7.wav,chainsaw,ESC50-2-2-50667-B-41.wav,ESC-50,fold_2,50667,2-50667-B-41.wav,7
train,chainsaw__esc50__fold_2__50668__0178__r7.wav,chainsaw,ESC50-2-2-50668-A-41.wav,ESC-50,fold_2,50668,2-50668-A-41.wav,7
train,chainsaw__esc50__fold_2__50668__0179__r7.wav,chainsaw,ESC50-2-2-50668-B-41.wav,ESC-50,fold_2,50668,2-50668-B-41.wav,7
