filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,previous_event_time_s,event_detector,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,source_left_padding_samples,source_right_padding_samples,boundary_policy,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain,output_peak_dbfs,output_rms_dbfs
glass_breaking__fsd50k__dev__213163__0149__r0__aug3.wav,glass_breaking,FSD50K,213163,freesound:213163,glass_breaking__fsd50k__dev__213163__0149__r0.wav,fd32865b1623004cce6d7c0033730117c93cf91c963313971382e6bec5b9ac9a,3238564c14a8b9f04ca4a720657c3b2c63b9b8d7cad42526a5a164ced75bdb25,3,0.057392,0.057392,reviewed_shatter_tail_v2,44100,1.0,451,position_filter_background,0.170772,5000,0,zero_pad_without_source_sample_loss,3.5593,1.0,155.261,8070.093,1.0,22.4333,0.13234334,1-39901-B-11.wav,sea_waves,esc50:39901,0.51472258,-1.0,-22.0529
glass_breaking__fsd50k__dev__213163__0149__r0__aug4.wav,glass_breaking,FSD50K,213163,freesound:213163,glass_breaking__fsd50k__dev__213163__0149__r0.wav,fd32865b1623004cce6d7c0033730117c93cf91c963313971382e6bec5b9ac9a,bb7a78b924367a71250d8d729eb3a7f76fbc835fbbec977a03c3d300259627c0,4,0.057392,0.057392,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_repeat,0.183462,5560,0,zero_pad_without_source_sample_loss,4.2962,1.0,,,1.0,,,,,,0.54349054,-1.0,-20.152
glass_breaking__fsd50k__dev__213163__0149__r0__aug5.wav,glass_breaking,FSD50K,213163,freesound:213163,glass_breaking__fsd50k__dev__213163__0149__r0.wav,fd32865b1623004cce6d7c0033730117c93cf91c963313971382e6bec5b9ac9a,66a7774e9cfa8ecca9e3bb1528a1a7d85e542c78a9ece094ee971fc5f1b1607f,5,0.057392,0.057392,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background_repeat,0.210359,6746,0,zero_pad_without_source_sample_loss,4.0565,1.0,,,1.0,21.2282,0.4018208,2-102567-B-35.wav,washing_machine,esc50:102567,0.54020298,-1.0,-20.4115
glass_breaking__fsd50k__dev__213166__0167__r0__aug0.wav,glass_breaking,FSD50K,213166,freesound:213166,glass_breaking__fsd50k__dev__213166__0167__r0.wav,b8b2303c93c9ec2e2b2e078869970c415106349ec12c01ff332fafa965bb568d,942eceaf6e0aa6ca9eb1f239a7fd3a75d0f50b8dd6902abc992625b4cf107fad,0,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_only,0.266688,11210,5376,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-1.0183,-22.2855
glass_breaking__fsd50k__dev__213166__0167__r0__aug1.wav,glass_breaking,FSD50K,213166,freesound:213166,glass_breaking__fsd50k__dev__213166__0167__r0.wav,b8b2303c93c9ec2e2b2e078869970c415106349ec12c01ff332fafa965bb568d,86962d67a70104a53052c7af7d4784e38c781ce185cb4fa009e366630fcf5c65,1,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_gain,0.103554,4016,12570,zero_pad_without_source_sample_loss,-1.4447,1.0,,,1.0,,,,,,1.0,-2.463,-23.7302
glass_breaking__fsd50k__dev__213166__0167__r0__aug2.wav,glass_breaking,FSD50K,213166,freesound:213166,glass_breaking__fsd50k__dev__213166__0167__r0.wav,b8b2303c93c9ec2e2b2e078869970c415106349ec12c01ff332fafa965bb568d,4e3cedc5ebe28cc5f940afac5b7641cbb1c1bca9523741b2b7239fe0f337ce47,2,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background,0.212364,8814,7772,zero_pad_without_source_sample_loss,-1.0382,1.0,,,1.0,21.7125,0.04818274,2-155801-A-11.wav,sea_waves,esc50:155801,1.0,-2.1002,-23.2955
glass_breaking__fsd50k__dev__213166__0167__r0__aug3.wav,glass_breaking,FSD50K,213166,freesound:213166,glass_breaking__fsd50k__dev__213166__0167__r0.wav,b8b2303c93c9ec2e2b2e078869970c415106349ec12c01ff332fafa965bb568d,6d017e63102b0b24eb07059b65cd41780b8a93beae61a932b93f95880e32e33a,3,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_filter_background,0.13975,5612,10974,zero_pad_without_source_sample_loss,4.9034,1.0,194.089,8729.446,1.0,27.9734,0.02808264,2-102567-D-35.wav,washing_machine,esc50:102567,0.53040212,-1.0,-23.5895
glass_breaking__fsd50k__dev__213166__0167__r0__aug4.wav,glass_breaking,FSD50K,213166,freesound:213166,glass_breaking__fsd50k__dev__213166__0167__r0.wav,b8b2303c93c9ec2e2b2e078869970c415106349ec12c01ff332fafa965bb568d,011059694ee86d667dd2e665b2f1dcdc8a6ad9c7573c5d84108c7f493672fb38,4,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_repeat,0.222554,9264,7322,zero_pad_without_source_sample_loss,-1.484,1.0,,,1.0,,,,,,1.0,-2.5023,-23.7695
glass_breaking__fsd50k__dev__213166__0167__r0__aug5.wav,glass_breaking,FSD50K,213166,freesound:213166,glass_breaking__fsd50k__dev__213166__0167__r0.wav,b8b2303c93c9ec2e2b2e078869970c415106349ec12c01ff332fafa965bb568d,c0b190971562cdf3075b39cd80eb6019f100d4c55529b8f5445c13e7cd3a2442,5,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background_repeat,0.239896,10028,6558,zero_pad_without_source_sample_loss,4.3274,1.0,,,1.0,24.615,0.08259811,2-59241-A-35.wav,washing_machine,esc50:59241,0.61001221,-1.0,-22.238
glass_breaking__fsd50k__dev__214336__0046__r0__aug0.wav,glass_breaking,FSD50K,214336,freesound:214336,glass_breaking__fsd50k__dev__214336__0046__r0.wav,f67c46af8f8a3d13b2f9bc603fc2633c4aae03988b67292505db57a3d6421113,a89db7ad906af030d9b1fced357a9fd6737a2c6759c8e5f8abfdd76de257542e,0,0.346735,0.346735,reviewed_shatter_tail_v2,44100,1.0,451,position_only,0.317202,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-7.1303,-25.1026
glass_breaking__fsd50k__dev__214336__0046__r0__aug1.wav,glass_breaking,FSD50K,214336,freesound:214336,glass_breaking__fsd50k__dev__214336__0046__r0.wav,f67c46af8f8a3d13b2f9bc603fc2633c4aae03988b67292505db57a3d6421113,75912d26fdb78ae8cc2a22525cbaf6476b9d99ba51da9dfcc52b0c0efe3aaa0f,1,0.346735,0.346735,reviewed_shatter_tail_v2,44100,1.0,451,position_gain,0.270536,0,0,zero_pad_without_source_sample_loss,-3.4167,1.0,,,1.0,,,,,,1.0,-10.547,-30.3425
glass_breaking__fsd50k__dev__214336__0046__r0__aug2.wav,glass_breaking,FSD50K,214336,freesound:214336,glass_breaking__fsd50k__dev__214336__0046__r0.wav,f67c46af8f8a3d13b2f9bc603fc2633c4aae03988b67292505db57a3d6421113,786c9b67f8c0d685df0669e5d21374cb451e8d297e568dae57d03104b662189c,2,0.346735,0.346735,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background,0.162108,0,0,zero_pad_without_source_sample_loss,-2.4013,1.0,,,1.0,27.4485,0.07055211,2-118817-A-32.wav,keyboard_typing,esc50:118817,1.0,-12.9389,-32.4215
glass_breaking__fsd50k__dev__214336__0046__r0__aug3.wav,glass_breaking,FSD50K,214336,freesound:214336,glass_breaking__fsd50k__dev__214336__0046__r0.wav,f67c46af8f8a3d13b2f9bc603fc2633c4aae03988b67292505db57a3d6421113,75c23607e869cc7938e62d841f58dda7cec9964fe92fe260028de16aafd83491,3,0.346735,0.346735,reviewed_shatter_tail_v2,44100,1.0,451,position_filter_background,0.309235,0,0,zero_pad_without_source_sample_loss,-1.5796,1.0,216.242,9249.713,1.0,18.7441,0.02434545,2-102567-A-35.wav,washing_machine,esc50:102567,1.0,-7.8998,-28.3848
glass_breaking__fsd50k__dev__214336__0046__r0__aug4.wav,glass_breaking,FSD50K,214336,freesound:214336,glass_breaking__fsd50k__dev__214336__0046__r0.wav,f67c46af8f8a3d13b2f9bc603fc2633c4aae03988b67292505db57a3d6421113,c3744c7db33208f93abda6dad17616e30040f1761b9509e5f733d265eab7a62d,4,0.346735,0.346735,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_repeat,0.106572,0,0,zero_pad_without_source_sample_loss,-3.1601,1.0,,,1.0,,,,,,1.0,-14.5676,-34.4247
glass_breaking__fsd50k__dev__214336__0046__r0__aug5.wav,glass_breaking,FSD50K,214336,freesound:214336,glass_breaking__fsd50k__dev__214336__0046__r0.wav,f67c46af8f8a3d13b2f9bc603fc2633c4aae03988b67292505db57a3d6421113,0cf8e5a0e02c8f72f2a8f78fcfe30c801a8ecbfe6c831f60cb61fcf2ce22bc59,5,0.346735,0.346735,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background_repeat,0.158695,0,0,zero_pad_without_source_sample_loss,-1.6084,1.0,,,1.0,28.4235,0.08172886,2-84965-A-23.wav,breathing,esc50:84965,1.0,-12.0637,-31.7524
glass_breaking__fsd50k__dev__216280__0128__r0__aug0.wav,glass_breaking,FSD50K,216280,freesound:216280,glass_breaking__fsd50k__dev__216280__0128__r0.wav,e844f1549e558daafbfb0a4993b11a1a293dc25d89cfa9b1bd937ec7d89c193f,1533b5df7de8d1c482ff7230de25b698ec7d8a61367bb85ef551621e397824a4,0,0.301837,0.301837,reviewed_shatter_tail_v2,44100,1.0,451,position_only,0.225371,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-7.3123,-33.1574
glass_breaking__fsd50k__dev__216280__0128__r0__aug1.wav,glass_breaking,FSD50K,216280,freesound:216280,glass_breaking__fsd50k__dev__216280__0128__r0.wav,e844f1549e558daafbfb0a4993b11a1a293dc25d89cfa9b1bd937ec7d89c193f,fe6b567dd89cde584127cdcd2f0d66f46be92cd6966a81f38aeed523f13535ab,1,0.301837,0.301837,reviewed_shatter_tail_v2,44100,1.0,451,position_gain,0.142847,0,0,zero_pad_without_source_sample_loss,1.5864,1.0,,,1.0,,,,,,1.0,-5.7259,-31.571
glass_breaking__fsd50k__dev__216280__0128__r0__aug2.wav,glass_breaking,FSD50K,216280,freesound:216280,glass_breaking__fsd50k__dev__216280__0128__r0.wav,e844f1549e558daafbfb0a4993b11a1a293dc25d89cfa9b1bd937ec7d89c193f,1f126b36fd15e0a296af0744fa8084f3bd68ef1bdccc201d46e014afbfd18fde,2,0.301837,0.301837,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background,0.156922,0,0,zero_pad_without_source_sample_loss,-1.8552,1.0,,,1.0,27.2994,0.03601068,1-61212-A-32.wav,keyboard_typing,esc50:61212,1.0,-9.1643,-35.0044
glass_breaking__fsd50k__dev__216280__0128__r0__aug3.wav,glass_breaking,FSD50K,216280,freesound:216280,glass_breaking__fsd50k__dev__216280__0128__r0.wav,e844f1549e558daafbfb0a4993b11a1a293dc25d89cfa9b1bd937ec7d89c193f,7370388e970bda42951f63770fd1ce87877696cc2fcae63f9dbbcd233a52e2b0,3,0.301837,0.301837,reviewed_shatter_tail_v2,44100,1.0,451,position_filter_background,0.132703,0,0,zero_pad_without_source_sample_loss,3.8509,1.0,146.356,9222.823,1.0,27.3516,0.05115489,2-124662-A-11.wav,sea_waves,esc50:124662,1.0,-4.827,-31.4984
glass_breaking__fsd50k__dev__216280__0128__r0__aug4.wav,glass_breaking,FSD50K,216280,freesound:216280,glass_breaking__fsd50k__dev__216280__0128__r0.wav,e844f1549e558daafbfb0a4993b11a1a293dc25d89cfa9b1bd937ec7d89c193f,f5e686bd35ed8be8faba21ec77f830b07e89ce58a1c2a361c2238d92389324a0,4,0.301837,0.301837,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_repeat,0.215368,0,0,zero_pad_without_source_sample_loss,-3.4703,1.0,,,1.0,,,,,,1.0,-10.7826,-36.6277
glass_breaking__fsd50k__dev__216280__0128__r0__aug5.wav,glass_breaking,FSD50K,216280,freesound:216280,glass_breaking__fsd50k__dev__216280__0128__r0.wav,e844f1549e558daafbfb0a4993b11a1a293dc25d89cfa9b1bd937ec7d89c193f,9a9f5f7607e7586b86318f29e29e398cd07f59808374f00cc6f0c52631be08fa,5,0.301837,0.301837,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background_repeat,0.201583,0,0,zero_pad_without_source_sample_loss,3.2005,1.0,,,1.0,25.1581,0.01193066,1-91359-B-11.wav,sea_waves,esc50:91359,1.0,-4.1302,-29.9436
glass_breaking__fsd50k__dev__216281__0168__r0__aug0.wav,glass_breaking,FSD50K,216281,freesound:216281,glass_breaking__fsd50k__dev__216281__0168__r0.wav,37b480bfc5c11ad3073a430e1f070233aa851e2334612e21942ff75ff6b90c80,b52821d27c09ede6d6dec159b80647779adcba9289f95f74db1218183380f003,0,0.70093,0.66102,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_only,0.172864,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-6.4699,-29.9087
glass_breaking__fsd50k__dev__216281__0168__r0__aug1.wav,glass_breaking,FSD50K,216281,freesound:216281,glass_breaking__fsd50k__dev__216281__0168__r0.wav,37b480bfc5c11ad3073a430e1f070233aa851e2334612e21942ff75ff6b90c80,7522ef1b07ceb3b2e61913ed44f74d693dce2b0b48854896846955214dbdb474,1,0.70093,0.66102,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain,0.256073,0,0,zero_pad_without_source_sample_loss,1.7819,1.0,,,1.0,,,,,,1.0,-4.688,-28.1268
glass_breaking__fsd50k__dev__216281__0168__r0__aug2.wav,glass_breaking,FSD50K,216281,freesound:216281,glass_breaking__fsd50k__dev__216281__0168__r0.wav,37b480bfc5c11ad3073a430e1f070233aa851e2334612e21942ff75ff6b90c80,9f5f553c840a4350cec37b701f7b4ac8544b4fbcd1b31198d854afdafd908b92,2,0.70093,0.66102,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background,0.215989,0,0,zero_pad_without_source_sample_loss,3.669,1.0,,,1.0,21.8944,0.03314342,1-30709-B-23.wav,breathing,esc50:30709,1.0,-2.7893,-26.2098
glass_breaking__fsd50k__dev__216281__0168__r0__aug3.wav,glass_breaking,FSD50K,216281,freesound:216281,glass_breaking__fsd50k__dev__216281__0168__r0.wav,37b480bfc5c11ad3073a430e1f070233aa851e2334612e21942ff75ff6b90c80,a8532e19b81495869eb5b9d1dca5905e36f0510b19dfecd76d4477564b7bff46,3,0.70093,0.66102,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_filter_background,0.229094,0,0,zero_pad_without_source_sample_loss,-2.1321,1.0,193.436,7831.261,1.0,22.2537,0.01407335,1-91359-A-11.wav,sea_waves,esc50:91359,1.0,-8.4863,-32.2309
glass_breaking__fsd50k__dev__216281__0168__r0__aug4.wav,glass_breaking,FSD50K,216281,freesound:216281,glass_breaking__fsd50k__dev__216281__0168__r0.wav,37b480bfc5c11ad3073a430e1f070233aa851e2334612e21942ff75ff6b90c80,a510501e5f3ff8f979f86910b3276d776ba572085301123a2bb30ca16e9e2636,4,0.70093,0.66102,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_repeat,0.284671,0,0,zero_pad_without_source_sample_loss,-2.3728,1.0,,,1.0,,,,,,1.0,-8.8427,-32.2815
glass_breaking__fsd50k__dev__216281__0168__r0__aug5.wav,glass_breaking,FSD50K,216281,freesound:216281,glass_breaking__fsd50k__dev__216281__0168__r0.wav,37b480bfc5c11ad3073a430e1f070233aa851e2334612e21942ff75ff6b90c80,16cb6298f4e402de0fcb418938dd04ede5160b2a663c4eacc7f7998b2ca5f96f,5,0.70093,0.66102,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background_repeat,0.13195,0,0,zero_pad_without_source_sample_loss,0.4505,1.0,,,1.0,24.6002,0.00918995,1-23996-B-35.wav,washing_machine,esc50:23996,1.0,-5.9558,-29.4444
glass_breaking__fsd50k__dev__216288__0185__r0__aug0.wav,glass_breaking,FSD50K,216288,freesound:216288,glass_breaking__fsd50k__dev__216288__0185__r0.wav,2c98a5ca30cd21bbf618e92ae44eae860da441188b3aa02d0761457f8efc76cd,f604588dcdb58c63e6c639b8da0f08ce2ad4c0ff0eab5829c03f0e3f60b4a52a,0,0.436531,0.411587,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_only,0.287989,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-6.9763,-38.2966
glass_breaking__fsd50k__dev__216288__0185__r0__aug1.wav,glass_breaking,FSD50K,216288,freesound:216288,glass_breaking__fsd50k__dev__216288__0185__r0.wav,2c98a5ca30cd21bbf618e92ae44eae860da441188b3aa02d0761457f8efc76cd,17f7af2ae1f1bf6c63edbf6ee7f4cf0a6517298af35da97382b705ce1ddebcd9,1,0.436531,0.411587,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain,0.137234,0,0,zero_pad_without_source_sample_loss,-2.5724,1.0,,,1.0,,,,,,1.0,-9.5487,-40.869
glass_breaking__fsd50k__dev__216288__0185__r0__aug2.wav,glass_breaking,FSD50K,216288,freesound:216288,glass_breaking__fsd50k__dev__216288__0185__r0.wav,2c98a5ca30cd21bbf618e92ae44eae860da441188b3aa02d0761457f8efc76cd,6b63344ffea004354e57a23a7620f0fd9447bbe9f02c8778cd566002f0b130cf,2,0.436531,0.411587,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background,0.118305,0,0,zero_pad_without_source_sample_loss,4.115,1.0,,,1.0,23.2921,0.12311467,2-88724-A-38.wav,clock_tick,esc50:88724,1.0,-2.8604,-34.1623
glass_breaking__fsd50k__dev__216288__0185__r0__aug3.wav,glass_breaking,FSD50K,216288,freesound:216288,glass_breaking__fsd50k__dev__216288__0185__r0.wav,2c98a5ca30cd21bbf618e92ae44eae860da441188b3aa02d0761457f8efc76cd,1bd86bc457cd23693de3a7424e485fc7feed9c05aae6f2e3a52b4fafecd8529e,3,0.436531,0.411587,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_filter_background,0.113007,0,0,zero_pad_without_source_sample_loss,0.6862,1.0,179.38,8255.398,1.0,24.0648,0.00378801,2-102567-A-35.wav,washing_machine,esc50:102567,1.0,-6.8728,-38.9514
glass_breaking__fsd50k__dev__216288__0185__r0__aug4.wav,glass_breaking,FSD50K,216288,freesound:216288,glass_breaking__fsd50k__dev__216288__0185__r0.wav,2c98a5ca30cd21bbf618e92ae44eae860da441188b3aa02d0761457f8efc76cd,8b6e33d57c217ddaf5c4080258016928e860b1d0663ca42d8fc2ec03220ca5bb,4,0.436531,0.411587,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_repeat,0.279423,0,0,zero_pad_without_source_sample_loss,0.5785,1.0,,,1.0,,,,,,1.0,-6.3978,-37.7181
glass_breaking__fsd50k__dev__216288__0185__r0__aug5.wav,glass_breaking,FSD50K,216288,freesound:216288,glass_breaking__fsd50k__dev__216288__0185__r0.wav,2c98a5ca30cd21bbf618e92ae44eae860da441188b3aa02d0761457f8efc76cd,f4a510aaf25d5cf34a4bb2f855293e0ef1a1af9d7980ce999f9d09fbe82f85a1,5,0.436531,0.411587,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background_repeat,0.263482,0,0,zero_pad_without_source_sample_loss,-1.4344,1.0,,,1.0,22.1783,0.0046192,2-121909-A-35.wav,washing_machine,esc50:121909,1.0,-8.4177,-39.706
glass_breaking__fsd50k__dev__216294__0058__r0__aug0.wav,glass_breaking,FSD50K,216294,freesound:216294,glass_breaking__fsd50k__dev__216294__0058__r0.wav,28a3b2f1cf245af397b3d5a7e5371323f1e5597c04f576a45bfd3c835c4246a7,a1b7fd99da76b6ee40251a14b9717bc7307d1f707cbe68d1592e7d3872f1bf8c,0,0.715896,0.690952,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_only,0.151344,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-7.6696,-36.5669
glass_breaking__fsd50k__dev__216294__0058__r0__aug1.wav,glass_breaking,FSD50K,216294,freesound:216294,glass_breaking__fsd50k__dev__216294__0058__r0.wav,28a3b2f1cf245af397b3d5a7e5371323f1e5597c04f576a45bfd3c835c4246a7,5c845633a8c35fd59f27c90f013a05a334f70e06aff96ff47a0e99b00dccf4cf,1,0.715896,0.690952,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain,0.131973,0,0,zero_pad_without_source_sample_loss,1.6253,1.0,,,1.0,,,,,,1.0,-6.0443,-34.9416
glass_breaking__fsd50k__dev__216294__0058__r0__aug2.wav,glass_breaking,FSD50K,216294,freesound:216294,glass_breaking__fsd50k__dev__216294__0058__r0.wav,28a3b2f1cf245af397b3d5a7e5371323f1e5597c04f576a45bfd3c835c4246a7,07aa2dbabd304e15673606f09cd67deeb1ac7509ea6c6e139c3a51a5415ed18c,2,0.715896,0.690952,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background,0.210738,0,0,zero_pad_without_source_sample_loss,0.7779,1.0,,,1.0,25.9935,0.14042732,3-151206-A-23.wav,breathing,esc50:151206,1.0,-6.8908,-35.7782
glass_breaking__fsd50k__dev__216294__0058__r0__aug3.wav,glass_breaking,FSD50K,216294,freesound:216294,glass_breaking__fsd50k__dev__216294__0058__r0.wav,28a3b2f1cf245af397b3d5a7e5371323f1e5597c04f576a45bfd3c835c4246a7,9df9178c5ff2e91ade283ce8d4f49d72e9dd1906fd83ce5e89a2366afe1cf6c8,3,0.715896,0.690952,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_filter_background,0.198061,0,0,zero_pad_without_source_sample_loss,0.9841,1.0,174.292,9627.749,1.0,19.2126,0.55425221,1-94231-A-32.wav,keyboard_typing,esc50:94231,1.0,-7.7761,-36.7749
glass_breaking__fsd50k__dev__216294__0058__r0__aug4.wav,glass_breaking,FSD50K,216294,freesound:216294,glass_breaking__fsd50k__dev__216294__0058__r0.wav,28a3b2f1cf245af397b3d5a7e5371323f1e5597c04f576a45bfd3c835c4246a7,8969be72d8b2beb05cfc7348ad44d919d1e777dc3f2ea18dd8152e9edc04ed6a,4,0.715896,0.690952,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_repeat,0.295212,0,0,zero_pad_without_source_sample_loss,0.5817,1.0,,,1.0,,,,,,1.0,-7.0879,-35.9852
glass_breaking__fsd50k__dev__216294__0058__r0__aug5.wav,glass_breaking,FSD50K,216294,freesound:216294,glass_breaking__fsd50k__dev__216294__0058__r0.wav,28a3b2f1cf245af397b3d5a7e5371323f1e5597c04f576a45bfd3c835c4246a7,5bea3cbcb7927fe4359fdbc86cb1811d8b714b751f280304d8bada40b2d122a1,5,0.715896,0.690952,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background_repeat,0.250187,0,0,zero_pad_without_source_sample_loss,-3.7684,1.0,,,1.0,23.0876,0.00472223,3-182710-A-35.wav,washing_machine,esc50:182710,1.0,-11.4425,-40.3134
glass_breaking__fsd50k__dev__216296__0151__r0__aug0.wav,glass_breaking,FSD50K,216296,freesound:216296,glass_breaking__fsd50k__dev__216296__0151__r0.wav,797b79c04f33e3f3e139534e9846590f81c081a82ca918656feaaa71d7559dfc,0cdc3a1230d7669e65f3ff2b9ff74fc522b27bd43c7980ec9002470db2cecfc6,0,0.451497,0.421565,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_only,0.215021,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-6.833,-37.0685
glass_breaking__fsd50k__dev__216296__0151__r0__aug1.wav,glass_breaking,FSD50K,216296,freesound:216296,glass_breaking__fsd50k__dev__216296__0151__r0.wav,797b79c04f33e3f3e139534e9846590f81c081a82ca918656feaaa71d7559dfc,61848c8a914d8d7626c8b8e776955f600e4d15d8ae6a0ec5c9382ea818448789,1,0.451497,0.421565,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain,0.155377,0,0,zero_pad_without_source_sample_loss,-0.6042,1.0,,,1.0,,,,,,1.0,-7.4372,-37.6727
glass_breaking__fsd50k__dev__216296__0151__r0__aug2.wav,glass_breaking,FSD50K,216296,freesound:216296,glass_breaking__fsd50k__dev__216296__0151__r0.wav,797b79c04f33e3f3e139534e9846590f81c081a82ca918656feaaa71d7559dfc,9d85f55dea74d491fdcdb21407e89a21fc5977d5042a3d515b9f6871062c19d2,2,0.451497,0.421565,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background,0.28002,0,0,zero_pad_without_source_sample_loss,2.5147,1.0,,,1.0,28.309,0.02231923,3-112557-A-23.wav,breathing,esc50:112557,1.0,-4.3195,-34.5492
glass_breaking__fsd50k__dev__216296__0151__r0__aug3.wav,glass_breaking,FSD50K,216296,freesound:216296,glass_breaking__fsd50k__dev__216296__0151__r0.wav,797b79c04f33e3f3e139534e9846590f81c081a82ca918656feaaa71d7559dfc,c9f3f2eeceb44b4fb99c73bbcffda112c03e0e3b843c3c57e067c1c41ec359a1,3,0.451497,0.421565,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_filter_background,0.227978,0,0,zero_pad_without_source_sample_loss,-2.7676,1.0,153.82,7720.907,1.0,26.8837,0.00296268,3-182710-B-35.wav,washing_machine,esc50:182710,1.0,-11.9358,-42.1451
glass_breaking__fsd50k__dev__216296__0151__r0__aug4.wav,glass_breaking,FSD50K,216296,freesound:216296,glass_breaking__fsd50k__dev__216296__0151__r0.wav,797b79c04f33e3f3e139534e9846590f81c081a82ca918656feaaa71d7559dfc,627d7489341089b5ba2ed30ea23b2f1b03d23e14eb6b55e040d4268f8bf93664,4,0.451497,0.421565,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_repeat,0.19493,0,0,zero_pad_without_source_sample_loss,3.8174,1.0,,,1.0,,,,,,1.0,-3.0157,-33.2511
glass_breaking__fsd50k__dev__216296__0151__r0__aug5.wav,glass_breaking,FSD50K,216296,freesound:216296,glass_breaking__fsd50k__dev__216296__0151__r0.wav,797b79c04f33e3f3e139534e9846590f81c081a82ca918656feaaa71d7559dfc,c1d5fd9feb3d2906e588e3d0bc5befa166a235eef47e92f787041d4cf55df5e9,5,0.451497,0.421565,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background_repeat,0.270089,0,0,zero_pad_without_source_sample_loss,3.5993,1.0,,,1.0,21.8831,0.02631558,2-132157-B-11.wav,sea_waves,esc50:132157,1.0,-3.2402,-33.4408
glass_breaking__fsd50k__dev__216299__0099__r0__aug0.wav,glass_breaking,FSD50K,216299,freesound:216299,glass_breaking__fsd50k__dev__216299__0099__r0.wav,26bfb3aa0dae7927b62e21e47dc2bd7909a8c139a3ac86624e155b06f06a7e84,b63d8dd0f3599cc7286b43e1bd37e22561d0526e4819b59d31c4b4d3843d68f8,0,0.765782,0.740839,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_only,0.102521,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-7.4001,-39.6369
