dataset_role,filename,category,source_dataset,source_partition,source_id,source_group,source_filename,source_duration_s,sample_rate_hz,event_time_s,window_duration_s,event_offset_s,peak_score,peak_prominence,peak_frame_rms_dbfs,recording_max_frame_rms_dbfs,left_padding_samples,right_padding_samples,source_sha256,derived_sha256,algorithm_version,seed,amplitude_policy
train,glass_breaking__fsd50k__dev__145513__0059__r0.wav,glass_breaking,FSD50K,dev,145513,freesound:145513,145513.wav,22.965147,44100,8.124059,1.0,0.192404,8.007877,11.12082,-16.9012,-9.4911,0,0,9427172716b9164751a74cb21a01f288a5f0821ab31a87620018b4e32f9dbbdb,a749fe6f4456fb20db8a95a62bd4744fa072914f3b469becf4d9618f6b6a4b37,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__145558__0060__r0.wav,glass_breaking,FSD50K,dev,145558,freesound:145558,145558.wav,1.637211,44100,0.66102,1.0,0.296372,6.090419,6.989396,-11.6934,-8.6802,0,0,341a6dbf50df115191c81e3170bb94ce7a5eff855904a68c4e32b835d7d70742,097b9b48309c3c0992f1f666267d0d81abbc3b2db047f73e30ae294bbe7cc78c,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__145559__0061__r0.wav,glass_breaking,FSD50K,dev,145559,freesound:145559,145559.wav,0.953129,44100,0.656032,1.0,0.428095,5.669897,9.474173,-15.0101,-9.5773,0,12119,00ae7f0859afb16365b5b9b9eb7a998333e2423a918e20e09ee0cec65243cc82,f95ccdd32ff934c071decff4d36fc8442735c95ccbe1c02e87c520544f37fba5,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__145562__0062__r0.wav,glass_breaking,FSD50K,dev,145562,freesound:145562,145562.wav,3.63542,44100,1.63381,1.0,0.398707,5.011271,26.484611,-29.4607,-0.6209,0,0,6c1ffa0c1dc9d101fd331b632846c99a6ea6e607fd627cd3c413c7f6b0a96b0d,6226fa133c5573539205214cfe2162f5dd7f42e5386f31634ac0f35a88f594e3,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__145563__0063__r0.wav,glass_breaking,FSD50K,dev,145563,freesound:145563,145563.wav,3.63542,44100,2.741293,1.0,0.252744,5.604408,25.372676,-47.9997,-6.7701,0,0,5c0a39c7540542861760e286808c6a9cf5349a171dd3ce2a894a884b8ac6a0f8,81d8fc69913b3ced8268be37a603c36fcf759a1a00ae1906c98ec04c19ccad8d,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__148073__0064__r0.wav,glass_breaking,FSD50K,dev,148073,freesound:148073,148073.wav,1.588481,44100,0.496395,1.0,0.222834,5.425541,19.446242,-53.7371,-18.241,0,0,13777cb5faebba8cea63c9c5aec24db3d31509bda3a922d9e98fe88c7f4540a9,0b02c63e2bfaa9b70b513159d9892b457fbad0b5fe848ed1bb2b13f568854214,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__148074__0065__r0.wav,glass_breaking,FSD50K,dev,148074,freesound:148074,148074.wav,1.700295,44100,0.416576,1.0,0.346032,6.398557,30.974593,-35.1143,-8.8106,0,0,b295928e439917947c776052bae2ec5f513c4f5fcd0892aecd80f2efa6cf055b,3b467f30a863158e6743440607b69f4e7bff109c9be879899ad7c58cd31e98e3,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__148075__0066__r0.wav,glass_breaking,FSD50K,dev,148075,freesound:148075,148075.wav,1.702154,44100,0.506372,1.0,0.264626,5.919384,18.317165,-46.8538,-23.3594,0,0,1d56097daa99e09b1684b2b05f59d6dc5dbcefee8e7a27ae32d8081f483fc657,a13f919d8b40b712a88cf0a5a3c820aefa4ee563e8a3359c78bd61f6485dae43,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__151305__0067__r0.wav,glass_breaking,FSD50K,dev,151305,freesound:151305,151305.wav,0.75,44100,0.246961,1.0,0.307642,6.526913,5.954059,-39.797,-39.3174,2676,8349,2fdec4231d7e0696a412fdbdf33cdfb8effdc035e06efec14e06893bc15bb9a4,242cccccf06a236b00cc67183c72de9d32b6ea478d985a95246dbe3816e1629b,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__152753__0068__r0.wav,glass_breaking,FSD50K,dev,152753,freesound:152753,152753.wav,3.529433,44100,1.788458,1.0,0.290522,5.517164,12.606367,-17.2716,-10.5591,0,0,cc27ef8f7b2fdebefa3579e13fac192b2c97696f5b8871303e7960fd2fc19026,1b93efbba7be7e786605fa8e307adeab5b167b022109bebf0c0f22dd71d46148,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__152754__0069__r0.wav,glass_breaking,FSD50K,dev,152754,freesound:152754,152754.wav,3.900952,44100,0.266916,1.0,0.325397,6.340831,33.387546,-53.3352,-8.6437,2579,0,95499942822246c4de9834dbf5e9096e65c88d373e71592809273c702ed48d3b,98e2d0235ae9de9297c7afbf0608cdcf3c888dbe09b8b90abfec4f1288f04485,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__152758__0070__r0.wav,glass_breaking,FSD50K,dev,152758,freesound:152758,152758.wav,4.96907,44100,3.175306,1.0,0.199887,5.771409,22.487898,-14.7383,-9.6958,0,0,920a47d27d53768e3d926095a8975b7c6ca2edcbc8b2f977f097bde42f7ad65b,fc038fdb5ac029c07534438324a4e11a6ec547a0ff8e6c40eb1f8c67ef6afb82,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__15285__0071__r0.wav,glass_breaking,FSD50K,dev,15285,freesound:15285,15285.wav,4.795374,44100,2.147642,1.0,0.396644,6.069932,6069931693.729503,-21.8723,-15.3034,0,0,675b18292bb6f9fb5c6a7fb180c3a49c1559df777ae4b2075bebec6e743ec06c,f75978a93bc89a6199d1de520c6990f3aac7903443c2998b156e6b3bb9076d9d,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__15394__0072__r0.wav,glass_breaking,FSD50K,dev,15394,freesound:15394,15394.wav,6.174467,44100,5.968957,1.0,0.239977,6.045353,11.125204,-36.2588,-23.6599,0,24454,2097a4fa9fe238da74f52fae321f255ed117eb75ad6b98dee411e1270bd32cfe,56c397861724d7f96661c7e02fbf6c24d235deea982fd3cd5574b4175fbfc809,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__156578__0073__r0.wav,glass_breaking,FSD50K,dev,156578,freesound:156578,156578.wav,1.601678,44100,0.745828,1.0,0.196939,6.446393,34.438357,-34.9615,-6.6435,0,0,dc9a4d58173f633d58d8b2fddb60e85fa1cf7aebf670f4b779ba095dd00b11b9,e8bcb25e199307b584a150b485c4fa782eea2291a8b5544f01a8d810c59bd74f,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__158140__0074__r0.wav,glass_breaking,FSD50K,dev,158140,freesound:158140,158140.wav,3.490272,44100,0.371678,1.0,0.208209,5.294629,11.241384,-15.6837,-14.274,0,0,a0c1b5e527504ab918afa742ec71d9f6b7d35d252498564c19b571b45985bd39,e87e5fe2293d306dd1351366a54a3af9c9f54c65a78cd71fd787b84ffcafec5d,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__158142__0075__r0.wav,glass_breaking,FSD50K,dev,158142,freesound:158142,158142.wav,5.490272,44100,0.461474,1.0,0.358844,5.794443,12.180902,-15.7824,-6.2933,0,0,6fc35818713c96adbdc4ce3ec0a670d7f4909658fe89d53acbbe4e7ea479c21d,9b3a143ed6c25284e2e67eb1db90e0023b12cef7cd2efb317fc0272e02439df1,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__158991__0076__r0.wav,glass_breaking,FSD50K,dev,158991,freesound:158991,158991.wav,1.014422,44100,0.222018,1.0,0.285601,5.771893,8.675299,-54.4887,-28.1024,2804,0,e42b45cbd185ed47348e0b5853d23b42fa644de3707b38256a3e83f7a60d4281,3f279e8c3c71009bcef040caa3719b045d3565716397f00e2041754a3d57d9d6,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__158993__0077__r0.wav,glass_breaking,FSD50K,dev,158993,freesound:158993,158993.wav,1.630499,44100,0.356712,1.0,0.293583,5.926741,13.149836,-19.1141,-6.7277,0,0,ef5bcb3c997bcbc893abe195a8a8705b0be02f237c7442e02ac894f8ab870768,8e761530149aec8f9ba99a1ead8e09038a48ac7a82bcbfec4b0cd47f99ace52e,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__158995__0078__r0.wav,glass_breaking,FSD50K,dev,158995,freesound:158995,158995.wav,1.326576,44100,0.057392,1.0,0.247914,5.468459,8.925705,-34.7862,-34.0664,8402,0,231c186215f25837ff7c44b7c33190f08cb4c2e8f4ebec47c8f71ae06b985d0d,85d33b2b98f9a9fbb019141e95bd2ef5aa8dda12c806e9ea97bf04338f6acceb,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__158997__0079__r0.wav,glass_breaking,FSD50K,dev,158997,freesound:158997,158997.wav,1.47873,44100,0.207052,1.0,0.438254,5.46851,18.047787,-13.6434,-5.9215,10196,0,3efe93461847ae5b6895482b04b9b694921c3e9fbabd5a96da3cec1a8644c8cb,701e7185936e1614d41ca51061255175aa2ab421b23db9dd6ffefb579ce65f24,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__159002__0080__r0.wav,glass_breaking,FSD50K,dev,159002,freesound:159002,159002.wav,1.249206,44100,0.446508,1.0,0.443197,4.76121,8.456972,-21.6765,-20.1312,0,0,905764efdafd090c4639f4f545ec5269588402b7e3b116742eb320da9085e190,832124c267456861236c89948b4422339efd5f9ecdb0f8fbc17527e95270cc44,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__159003__0081__r0.wav,glass_breaking,FSD50K,dev,159003,freesound:159003,159003.wav,0.73805,44100,0.072358,1.0,0.385578,5.821967,9.41524,-13.4396,-13.2353,13813,0,7530dfd52c0bf71b8dee17fdf872e9ed40e2e2dd4134db0858f775f4215a5209,d72d8abd5aee3f4fca32a6c3c0aa9fb01206d62793de4ea20398a9862c71dd0f,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__159004__0082__r0.wav,glass_breaking,FSD50K,dev,159004,freesound:159004,159004.wav,1.138798,44100,0.770771,1.0,0.435329,5.63478,8.122915,-33.3003,-18.8307,0,8672,6f98e6e46c8d6d3e4f2f4bec87146c6fc57fd025f68ff5cc8b25219f1aeecd83,c978a662ebf4d1a9d1620e19be13ae315e10448eafe445ed022e2625bace98af,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__159005__0083__r0.wav,glass_breaking,FSD50K,dev,159005,freesound:159005,159005.wav,1.028526,44100,0.047415,1.0,0.205011,4.835391,9.458742,-22.8759,-22.6034,6950,0,3a2ee6fe31d409928def7c085ec55889807b0ec9c7036f3294aaf63af9adfb43,38a5b910458075ee4a47fb271d91c4b054cae590109cf21491bd2500e540e6a2,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__159007__0084__r0.wav,glass_breaking,FSD50K,dev,159007,freesound:159007,159007.wav,0.999751,44100,0.052404,1.0,0.269229,4.8838,8.539389,-22.8413,-19.6365,9562,0,0de59d719635ee33f787b7a8498374bc1f0944d270d585fed76712f4d20a877f,df5c021f7e17768090b830f2d598d8abb55ab1bfe68002543a149b0155935e4d,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__159008__0085__r0.wav,glass_breaking,FSD50K,dev,159008,freesound:159008,159008.wav,1.120952,44100,0.047415,1.0,0.430136,4.704645,9.325834,-21.3882,-17.0314,16878,0,42b40743f224130585685925c48a78513af2b77be4c368b8c1cc38eddf70206c,f46bd8240bbea8e94bba6fec766c480634e85d03cd94a0c84ac9087089fb9d36,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__160759__0086__r0.wav,glass_breaking,FSD50K,dev,160759,freesound:160759,160759.wav,2.414172,44100,1.154898,1.0,0.353061,7.0577,32.929329,-35.1116,-18.613,0,0,edc7a556e2fe74265391de45dd6053733dc668cb1ee2aa2dcbee59a6a67558bf,288e94058564bf80007b9fb96fb0b1ddf8e5aba97bc1936f185c242520b24571,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__162865__0087__r0.wav,glass_breaking,FSD50K,dev,162865,freesound:162865,162865.wav,4.337687,44100,0.167143,1.0,0.308005,6.5,16.766966,-35.9913,-22.9713,6212,0,2e9985c09b22623085741a981bbba9f19f3ee41cfb8566589eb64f195045215c,204521e197c07bd73b8cebd83f1865fd63bd68cc5ecec854d5fbc3efa4fb2180,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__163731__0088__r0.wav,glass_breaking,FSD50K,dev,163731,freesound:163731,163731.wav,1.784626,44100,0.58619,1.0,0.198027,5.830668,14.183386,-29.4083,-28.1763,0,0,d54c240925a2817c127fc32f243307e778e0375bd7a908e44a29187a40c7ca82,c99019c95787d169b1359cc7a6ccbd5e40b1d95c2cd1e82f9b5489baabcfcf7a,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__164328__0089__r0.wav,glass_breaking,FSD50K,dev,164328,freesound:164328,164328.wav,19.18585,44100,14.679161,1.0,0.438231,5.881749,23.920337,-15.4494,-7.0651,0,0,145610fe456edab637d1e9e2f289cd0ba049e3c17b7ca16926debcb0b8065d32,ca360b242df6878cc4b7456415e8983ac548e7818a4380241bb1185d8a0c053f,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__164329__0090__r0.wav,glass_breaking,FSD50K,dev,164329,freesound:164329,164329.wav,18.885556,44100,7.924512,1.0,0.289637,7.422904,20.277877,-50.6895,-10.9882,0,0,18425eb26dbfda6c6f523d282a5fc43a9f131e4c4e8590b7a6890ff24ad58172,1921869ce89c56e2944af16f639a93f1a7cf4b50c1423e7682be26f009e1bfa3,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__164330__0091__r0.wav,glass_breaking,FSD50K,dev,164330,freesound:164330,164330.wav,2.502517,44100,1.18483,1.0,0.329161,7.536442,9.357399,-24.5267,-9.6054,0,0,2518a46355eedcd338ee3db97b81a2766a5d292ce080eaf3c5e0ed13cb95048d,f9200b744bb1fdc55da905b10447ff5feeefe97f30fae6faed3644f0c0c282f3,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__164332__0092__r0.wav,glass_breaking,FSD50K,dev,164332,freesound:164332,164332.wav,21.287959,44100,20.850136,1.0,0.398526,8.064464,19.525399,-43.9656,-11.8706,0,7217,fd26b936cac954013a5a7e376b4ad6724bdf1c600d01996dcb67bbd5aa636b19,33b4d8bbf003ee1641c4a3fa6a0a2638ab003e7331b39bce83c05f9fdbe83433,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__164539__0093__r0.wav,glass_breaking,FSD50K,dev,164539,freesound:164539,164539.wav,3.787891,44100,1.339478,1.0,0.43644,5.478659,41.685275,-23.6887,-12.331,0,0,032a21457f7d9a6bbbb2fd5b1009314ca3758f7dd05b68df949896b6bdb3ffc0,f94746d6ee09d2db5d080fd6251cbeb2e6bac3bd6c3b2cd3d9ea469d438d216f,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__164540__0094__r0.wav,glass_breaking,FSD50K,dev,164540,freesound:164540,164540.wav,3.666032,44100,0.890499,1.0,0.368617,4.996239,35.614932,-22.0996,-18.0765,0,0,c6d0e6b99feab9bd0f3de982dbf712097057ff9bf34f618967883cc0551df845,dca1e29dad0a249355c1663b9d2f68d08b9b32a16e6901299a4a33db9bdf64a2,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__164541__0095__r0.wav,glass_breaking,FSD50K,dev,164541,freesound:164541,164541.wav,3.882993,44100,1.683696,1.0,0.433923,5.34224,18.814949,-53.9343,-14.3299,0,0,602dae0b7c8ea1f081028136aa9c54e7e62463d893cc869d23b1020464e2ff0c,f3402cd7bb5d06ddfbe0ff66a258d5f86b48a3d1496ae39563cea684d28e4d64,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__164542__0096__r0.wav,glass_breaking,FSD50K,dev,164542,freesound:164542,164542.wav,3.874694,44100,0.531315,1.0,0.384331,6.461309,24.929761,-56.5223,-15.997,0,0,96f3fa4601ec90eb9030761d2b8a001e1f6101f13199e137a62a0186113743ee,2c0a91386e95f8c6cc74b024281f410ae04dcbebe02532f6ac5944663d39b1e8,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__166732__0097__r0.wav,glass_breaking,FSD50K,dev,166732,freesound:166732,166732.wav,2.821224,44100,0.311814,1.0,0.299478,7.008204,49.682931,-53.9552,-10.8107,0,0,8c3ca402f64b35109ad66b50a1ea4825d457ca99bfd5c0adfc3dacdb9c9ba63c,3d36e439ecc1355907be50151697ed8f8667bfc889a66d1192c2c30063f007cc,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173557__0098__r0.wav,glass_breaking,FSD50K,dev,173557,freesound:173557,173557.wav,3.783447,44100,2.86102,1.0,0.187891,6.143943,28.020646,-39.2103,-8.0192,0,0,dcd8a20dce0c37f491c8a5eba685d7d1957e513432c7caefc1c412003ca389c0,240acc7c760d28ef169c0e9a3d6ee4e74573f14c3ed5e8806c227bed4409a05a,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173558__0099__r0.wav,glass_breaking,FSD50K,dev,173558,freesound:173558,173558.wav,2.851723,44100,0.815669,1.0,0.223152,5.858705,19.694554,-25.7892,-10.1101,0,0,3dd286a9ea042405de4e33d52b777f0cd3457e1d0c399fd8c407b1f8f186258a,905323661ccfba21d2e5e7941fe905eac3a39d12c95673f5c7230e2bc355b9ce,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173559__0100__r0.wav,glass_breaking,FSD50K,dev,173559,freesound:173559,173559.wav,4.958095,44100,2.576667,1.0,0.324059,7.335443,35.049474,-40.3793,-5.7573,0,0,82ebf851f6cd8fa7bf2592e9467c853ccd2a482710758ffea1094ea7bdce174f,88bf4cbe059971fae2febd572ad87b2b524ad4094bc2e9cb41275157b4991bf6,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173560__0101__r0.wav,glass_breaking,FSD50K,dev,173560,freesound:173560,173560.wav,5.231701,44100,2.15263,1.0,0.237347,5.826901,43.026779,-23.2937,-2.0503,0,0,61464e63272056554376d3735120e4744ad8670da38bffaff5fd42b9d5ff8c3a,0f749e9924060bacf42e0210b8fd751d91042449922ec7f1b4e465c9570f7c47,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173576__0102__r0.wav,glass_breaking,FSD50K,dev,173576,freesound:173576,173576.wav,4.850181,44100,0.296848,1.0,0.24551,6.165035,34.950911,-18.6157,-7.4072,0,0,266ab1d1fcb8db411c8d0da52e26b6cf75feb6c9697849bc0fe7e72da5ca30e4,6153782a4e1771cf45c4edfb8e097db6fb9f77bf2a58cfb20afc340c9adbf78c,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173577__0103__r0.wav,glass_breaking,FSD50K,dev,173577,freesound:173577,173577.wav,5.298798,44100,0.446508,1.0,0.307551,5.793178,35.244606,-12.6411,-6.7301,0,0,14c7cd8a010aad09a1d79a5b49da6514805951d9e99602a66bff9fd2434d6790,01671c639007b47d71c16625f607532d08e5f43d4fa189a528f3a6d6194d670a,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173579__0104__r0.wav,glass_breaking,FSD50K,dev,173579,freesound:173579,173579.wav,4.272857,44100,1.793447,1.0,0.347596,4.947982,33.596622,-20.8923,-5.8234,0,0,f3bb5499d8a7485b9e20a13b78634b681b974b8a8b75a67a22313798e2671fba,57ee8da9f9645415819caf8022f5f7ace9f15004fd06a3cc995dbce1729fca0a,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173580__0105__r0.wav,glass_breaking,FSD50K,dev,173580,freesound:173580,173580.wav,3.795374,44100,2.541746,1.0,0.377914,6.447761,29.469092,-31.058,-9.1015,0,0,579a79a117fe2deb52caef4912d299b66317a5e1b4ed3e7d95168b741724ef69,3ce2886c7c9b714c5d1c6332fc2e704457841247bc52f6d2ad8a157f5e1b6886,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173581__0106__r0.wav,glass_breaking,FSD50K,dev,173581,freesound:173581,173581.wav,3.520159,44100,0.047415,1.0,0.238889,7.83863,29.537859,-9.4854,-7.1201,8444,0,97f0b2d94e240cc82fd1bf12fb3e2e668c08e2d439c450ee6bc7f337d2c26852,2b9627e488adea497c8da55d21e54c78d8dd877f45a343703288c6c3a7f00d21,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173585__0107__r0.wav,glass_breaking,FSD50K,dev,173585,freesound:173585,173585.wav,4.918821,44100,0.02746,1.0,0.212426,8.486438,28.660819,-11.7335,-9.0123,8157,0,c912d3aadc9d86f36e28da4aeee5049eab052ffee311cb64f7193f271b23eb2c,993dca4fd87f6a239d3cd7332ad74fa8f9e310001929545f56d6d19ba9bfa032,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173591__0108__r0.wav,glass_breaking,FSD50K,dev,173591,freesound:173591,173591.wav,2.669841,44100,2.222472,1.0,0.325261,7.432203,17.344249,-45.9625,-6.6384,0,10027,05c0d0a244f82feb8f1d5baa5ee58080fb85b1551bddc14d16e3ee17ebfa4e22,cf16d40ebc5fe30b7c7d9cebfd124a95e8c212d396247c0b641a0260ebdcf48c,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173592__0109__r0.wav,glass_breaking,FSD50K,dev,173592,freesound:173592,173592.wav,6.05551,44100,0.02746,1.0,0.243855,7.783275,36.681562,-10.4753,-5.55,9543,0,aa9e7840fff59774cd0c4f25bd6488fff855e628358f8b8e5c5a14a2e23d6376,3cee85c5f250ec4a0ee22d61eaf6b185d57173e42ed71b3c0da4ecb6b6acd0c3,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173593__0110__r0.wav,glass_breaking,FSD50K,dev,173593,freesound:173593,173593.wav,3.767778,44100,2.22746,1.0,0.333968,5.951132,19.478863,-28.7151,-6.5436,0,0,14a1c0861086015bd575d98f85d7e9941ced67945ec146d67f3173e3e42900de,b25596411b5f491bc14787c8002ba13f275f348f2348a966b0fbf74a118fcd93,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173594__0111__r0.wav,glass_breaking,FSD50K,dev,173594,freesound:173594,173594.wav,4.264512,44100,1.778481,1.0,0.413719,5.754947,31.246491,-19.1769,-3.7114,0,0,8c0016e49ceaf746372d5ed2b9014da231f53beb072d6a4214ae99eeb964b427,a5956bd4d4df7fcb48f71dfc0afeebf36ddec7897dececd0a5ef9e92a889f9b0,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173595__0112__r0.wav,glass_breaking,FSD50K,dev,173595,freesound:173595,173595.wav,4.254014,44100,2.656485,1.0,0.293152,5.457428,21.138577,-46.4733,-7.6117,0,0,477db52331ae9087ad48178354e5eec3243cb4d23fb5b51544b40f88990771f0,6e1e57e90a20815aaa9f35a3c5cb87a7c44a2c9d8276d1d9f108eb4dec4466bd,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173600__0113__r0.wav,glass_breaking,FSD50K,dev,173600,freesound:173600,173600.wav,3.782268,44100,2.247415,1.0,0.210476,6.773951,18.50542,-35.0306,-5.852,0,0,b3e081aba70cbf075a96e179233cbc62152733ae1676125abdf16c5ced2c5ee1,1ea6672c9c55977d24dd89b52dd0b27328ecf6d62bb013f6a6baeeb7a57af4d7,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173601__0114__r0.wav,glass_breaking,FSD50K,dev,173601,freesound:173601,173601.wav,3.963197,44100,3.319977,1.0,0.348367,6.612068,24.051363,-47.4674,-5.3729,0,371,465c57bab4fef539bff44cd081bd7c01fa1f4380acef8c4d1a8533d5bfbd4f76,43416278d86fd3233af5a3f01d64bee8e6c46a12f40d1c3cd6ae54b19ff17d12,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173602__0115__r0.wav,glass_breaking,FSD50K,dev,173602,freesound:173602,173602.wav,3.868277,44100,2.661474,1.0,0.333878,5.993837,25.241321,-42.5253,-8.5811,0,0,705203f25c6a0b25a3b0e2a93a0baf7dfcb88d3790b541fefa097759ef521331,e7b77e74d7ab9fdb9158db1202e59d44f5aacb511d06084b6a66a81faba5c2e9,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173604__0116__r0.wav,glass_breaking,FSD50K,dev,173604,freesound:173604,173604.wav,3.955488,44100,0.037438,1.0,0.207937,7.028683,24.895229,-12.5847,-6.869,7519,0,084643abed60dd9c371e7a3a0223215b06adbf40faad9b524a90fca41b69400e,a812fa59a926ba643ea573fd2506dcf9be73af2918946bfa757e45f709398692,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173605__0117__r0.wav,glass_breaking,FSD50K,dev,173605,freesound:173605,173605.wav,4.5022,44100,1.359433,1.0,0.294104,6.035997,22.788365,-20.1535,-9.0221,0,0,ba99bc780b84c8589708bec2211c21a9addf4ec3e1e99b8c2d0c9c7a57f4be10,b6921dd69a5fd9d50bc105d08fa46cf706c15fe0b73910e9ccc1cb1155438275,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173606__0118__r0.wav,glass_breaking,FSD50K,dev,173606,freesound:173606,173606.wav,4.756621,44100,0.037438,1.0,0.413016,5.5459,29.182406,-13.25,-7.0941,16563,0,222f37d5f324e0afaa17a72dcab0cbcf4531c89847c04d58aebdab9af0fffc89,c7914ec4915c4ff74086cc4b7db8995853aaf9ce21682202dbbcf4b494a52d0c,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
