dataset_role,filename,category,source_dataset,source_partition,source_id,source_group,source_filename,source_duration_s,sample_rate_hz,event_time_s,window_duration_s,event_offset_s,peak_score,peak_prominence,peak_frame_rms_dbfs,recording_max_frame_rms_dbfs,left_padding_samples,right_padding_samples,source_sha256,derived_sha256,algorithm_version,seed,amplitude_policy
train,glass_breaking__fsd50k__dev__179251__0043__r0.wav,glass_breaking,FSD50K,dev,179251,freesound:179251,179251.wav,6.480726,44100,3.659206,1.0,0.180862,3.939184,15.014053,-26.3666,-8.9837,0,0,367ee945f576553554f75a2ee491ad348d866d3815dd6b42104e9265ea5e0bd8,d6dd84b6c9235f76264600b0404f9aa96fe6e06774d3f4734adb2e74b126b5dd,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__194682__0086__r0.wav,glass_breaking,FSD50K,dev,194682,freesound:194682,194682.wav,4.593605,44100,0.680975,1.0,0.242857,7.987632,104.324391,-28.6926,-15.1881,0,0,519339be7cb2bb568af7d27a628ffae194e459fd1fdf35540a5ab429ba14a5be,ab94b9dfedb8e32ff1bd27e2eb5339f40b6dc03f8e6c5b4e44a3f62d726d6333,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__194683__0119__r0.wav,glass_breaking,FSD50K,dev,194683,freesound:194683,194683.wav,5.66712,44100,0.411587,1.0,0.138889,6.16242,98.885677,-12.3432,-10.5879,0,0,4a106219e492cc116b328c025f6669f8071c08bcd0cbc5ffa59683d3f0846d44,acff8545fcb17980814b54e22eae61ea8005c3f82a056fff4568f226c7bd00ce,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__194684__0144__r0.wav,glass_breaking,FSD50K,dev,194684,freesound:194684,194684.wav,5.467415,44100,0.336757,1.0,0.228073,8.767487,109.652171,-12.9431,-10.1572,0,0,7fa083ea187d0a3b53a45c01c19c762d3bc482495a9b7915129c3ee771e1931c,df58d1e0a71becd722aff235d82c3eaceaae833b9be7550c41395c64336a24f2,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__194685__0042__r0.wav,glass_breaking,FSD50K,dev,194685,freesound:194685,194685.wav,4.568639,44100,0.566236,1.0,0.166349,9.224781,60.297497,-13.1333,-6.7953,0,0,ba3b391a41a362223faf0075462b7378d5b9e49d525694b7897a31e97ccdc45a,a8eed545559539b77edfc9564acb2cf8a9485c45162a97599b994d1cd3082f82,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__195624__0030__r0.wav,glass_breaking,FSD50K,dev,195624,freesound:195624,195624.wav,5.543265,44100,0.591179,1.0,0.219705,2.808248,8.102192,-32.7722,-17.9583,0,0,b20e824f81db48f29fce5f5b0a25a69da8c0c3def11fb521ab0e81dcec931e20,1827e8c7b1f6291d55a768757c98783deaadaba19626e08d7753cc0cda7b2320,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__203368__0162__r0.wav,glass_breaking,FSD50K,dev,203368,freesound:203368,203368.wav,0.828662,44100,0.012494,1.0,0.222834,3.194035,6.778893,-14.8431,-11.8625,9276,0,99cc9bd81970e0ea6417cd45c5c4f38c0a1371d7cdbc8b509fb2906ef9896ca6,a96f4c3d216b0f848c219e1536393cd5c4c03dac92f88bca176fbb59145d4f7f,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__203369__0179__r0.wav,glass_breaking,FSD50K,dev,203369,freesound:203369,203369.wav,1.98966,44100,0.047415,1.0,0.185624,4.558479,8.705493,-17.5264,-13.6759,6095,0,14d02de8b6afe230e8a616d041124f9966517f67d67b4d3e2b13c51f64953546,32e271c0e2bb0327eec4bea1f164874e267270434af16541bf8af703d0c20720,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__203370__0114__r0.wav,glass_breaking,FSD50K,dev,203370,freesound:203370,203370.wav,1.240816,44100,0.02746,1.0,0.161678,3.95481,9.026212,-59.8722,-16.382,5919,0,ff96b6e7b3ca847fa439bf50880140e8442a476b2be31711665d7866936c8023,1c16b7aab2634e2824272e5cda0b17359cea24342b8b3073ee4861cc730eed44,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__203372__0140__r0.wav,glass_breaking,FSD50K,dev,203372,freesound:203372,203372.wav,0.819955,44100,0.022472,1.0,0.154308,3.849182,5.231704,-13.1616,-11.1225,5814,2126,4bfc9c83aa67ca9299aa2cc98ccbe0e48a12104705b2834be540392acf573a75,bccfd2ad50bf410f17208d18236fe590bf593897369e46d5f0217faf9809e73c,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__203373__0035__r0.wav,glass_breaking,FSD50K,dev,203373,freesound:203373,203373.wav,0.761905,44100,0.167143,1.0,0.187166,2.936028,5.500377,-18.7834,-10.953,883,9617,22e2a6a31dfce502ffc746abe04d80f7e2e9c009abd0a078219197a669cb3cc7,812bee3de8957fd9734a6ea0d5473fa7483ef1979347d5c2aa445691fada611e,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__203374__0080__r0.wav,glass_breaking,FSD50K,dev,203374,freesound:203374,203374.wav,0.76771,44100,0.052404,1.0,0.182426,2.995446,4.558896,-12.2867,-11.4696,5734,4510,f177d0094bcf79c4fcfc0414b81a7ba96c08758cc14b72e26092e088f593fb3c,f9ead8c90cfa24f0b9f67442318f90e4bab3d0ce28ef9e72015f9c98e5681cb3,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__204116__0189__r0.wav,glass_breaking,FSD50K,dev,204116,freesound:204116,204116.wav,1.311927,44100,0.052404,1.0,0.157302,3.997666,5.126275,-44.3576,-11.5015,4626,0,b599cfce04630de3d9ce4b45dd2305af3e480739c2cfd478d5d22667ea78bcb5,dd1ee956f48f5d56c384e5b079a903726beb35a380e3c7c7af8cabae9afa807a,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__204133__0132__r0.wav,glass_breaking,FSD50K,dev,204133,freesound:204133,204133.wav,1.869206,44100,0.06737,1.0,0.192018,4.92156,9.053652,-18.3602,-12.0338,5497,0,f4042c5c6dacd299ae0169c51580acc458ef75f6fe528ae16138e752d6f8e133,c86059c7ea8a44300a59657fe54e5873819f013a0cfd81b05c439f8b4b1cfe6a,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__204134__0172__r0.wav,glass_breaking,FSD50K,dev,204134,freesound:204134,204134.wav,1.869206,44100,0.06737,1.0,0.136349,4.957558,9.460342,-25.3181,-18.9917,3042,0,0d88781f4eb1182a7b6fc5f5112f1026c07a91b92338bc2da006b0e0779342b1,d00c59342850e91b01d9084ff95f3a5dafb9cd603197d3a2d8ed3172afac6c68,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__204144__0106__r0.wav,glass_breaking,FSD50K,dev,204144,freesound:204144,204144.wav,1.091338,44100,0.022472,1.0,0.199365,4.070065,6.409491,-25.6616,-18.9059,7801,0,b422d6f96bd7a6e13de17b1ca03d22a30b752b700d7e80d932f1a1a547cac5ce,dc421b72cbde90ebd1ce97aaf030a6822cc265f9a599c6ffb58d3a61019156de,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__204694__0070__r0.wav,glass_breaking,FSD50K,dev,204694,freesound:204694,204694.wav,0.441179,44100,0.182109,1.0,0.192971,1.094517,9.911857,-32.957,-19.5831,479,24165,555519dc079271e8a1f7c88c583bb84caaab5ea178610ff948b1f653afa7950c,ab6642ab1669dd6efe67441caab85c0e8b75b512c38205d5e097f7953282a839,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__204698__0155__r0.wav,glass_breaking,FSD50K,dev,204698,freesound:204698,204698.wav,0.338866,44100,0.012494,1.0,0.235896,0.855418,2.412264,-12.8834,-12.7309,9852,19304,4b6d616480fafbee8f3628d54a1a4c688b7b38c59815669b1a71ebd541548e18,a567e3c2ff8b9892c8efa66cda2e5dd6d583113e5ef85e5c031f520ce08246a0,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__213158__0126__r0.wav,glass_breaking,FSD50K,dev,213158,freesound:213158,213158.wav,1.623764,44100,1.03517,1.0,0.213832,2.813936,5.110405,-36.8677,-5.4417,0,8713,cddd9ec17aa2c827b24990c96cfce4a7f73b749ec44ebfbf84f5de43d2e249bf,0c782558bf2630f162f0bb35a0e2cfe6304cddf2594c06a774050ceac1b8762c,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__213160__0184__r0.wav,glass_breaking,FSD50K,dev,213160,freesound:213160,213160.wav,1.525556,44100,0.147188,1.0,0.147732,4.062574,8.202266,-30.8872,-7.8497,24,0,81cb0a86f22bfca79a5b9f6085b8189961377861665657db5b01a3f2523cb635,ac9a1fb87214d30081b49246b164a08c85940c3933389152d8be6f7d68c19ec6,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__213161__0093__r0.wav,glass_breaking,FSD50K,dev,213161,freesound:213161,213161.wav,2.750317,44100,1.389365,1.0,0.133628,3.318261,7.084789,-11.3387,-6.8191,0,0,992e3d23812f65c3e051566bd9297d36595256f5073aba2eb1ac37bf1bcd0832,9873db1259b2fab25e92f5de85bf5549cb0ee1b94cbaf1c96ce78cc8a389a4dc,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__213162__0051__r0.wav,glass_breaking,FSD50K,dev,213162,freesound:213162,213162.wav,1.651678,44100,0.022472,1.0,0.170726,4.18731,8.59576,-37.1255,-7.2409,6538,0,16feccd6a84b6fe05ebbcb3f3f2f990ca11073022b136ef0a7e028195b743b82,0a6e3b382fc96e543f54ff6bfc881ad63760a48a718f7f8c23fe225eaa9699ff,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__213163__0149__r0.wav,glass_breaking,FSD50K,dev,213163,freesound:213163,213163.wav,1.450703,44100,0.057392,1.0,0.183537,4.196608,6.413595,-19.663,-7.0401,5563,0,fd32865b1623004cce6d7c0033730117c93cf91c963313971382e6bec5b9ac9a,bff480fcb08421a75a44a4a919eb73edcefb17dcdb26b8fe09989d1351cb995b,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__213166__0167__r0.wav,glass_breaking,FSD50K,dev,213166,freesound:213166,213166.wav,0.6239,44100,0.012494,1.0,0.208413,3.242985,4.487938,-14.4369,-9.1579,8640,7946,b8b2303c93c9ec2e2b2e078869970c415106349ec12c01ff332fafa965bb568d,fef61969ed06ff78247baf082099e9cb44c8b9e534151fd5f5253770f663613c,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__214336__0046__r0.wav,glass_breaking,FSD50K,dev,214336,freesound:214336,214336.wav,2.519093,44100,0.346735,1.0,0.177959,4.170532,57.087562,-21.2066,-13.9985,0,0,f67c46af8f8a3d13b2f9bc603fc2633c4aae03988b67292505db57a3d6421113,17561fa1fd3f28567739667fb2bec13a06fa46eea10c5e682192629a69c0e040,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__216280__0128__r0.wav,glass_breaking,FSD50K,dev,216280,freesound:216280,216280.wav,1.999592,44100,0.301837,1.0,0.206848,3.220439,3220438752.517104,-31.433,-18.2188,0,0,e844f1549e558daafbfb0a4993b11a1a293dc25d89cfa9b1bd937ec7d89c193f,2e82582bb3dbf0726ba231e1babc79b32817760ed89117037d65c1e82af6e67d,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__216281__0168__r0.wav,glass_breaking,FSD50K,dev,216281,freesound:216281,216281.wav,2.999592,44100,0.66102,1.0,0.170023,4.513433,4513433491.724581,-59.3267,-14.4816,0,0,37b480bfc5c11ad3073a430e1f070233aa851e2334612e21942ff75ff6b90c80,2d2f36f1e84f18483226030997c24ff431d38859351d90ee2b1293b1b0ba8740,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__216288__0185__r0.wav,glass_breaking,FSD50K,dev,216288,freesound:216288,216288.wav,2.999592,44100,0.411587,1.0,0.129637,4.613778,4613778067.0825,-53.806,-23.1666,0,0,2c98a5ca30cd21bbf618e92ae44eae860da441188b3aa02d0761457f8efc76cd,072f9bd7f5acc5168aab044a5d2f7d0fa422b215f4f043c2caf9b7ab5f478540,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__216294__0058__r0.wav,glass_breaking,FSD50K,dev,216294,freesound:216294,216294.wav,2.999592,44100,0.690952,1.0,0.245397,4.313108,4313107963.889675,-50.165,-21.5591,0,0,28a3b2f1cf245af397b3d5a7e5371323f1e5597c04f576a45bfd3c835c4246a7,8fa81f48e411ebe75d317a91eca739609d03d5fc6c9f00563367d19b25d5ea84,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__216296__0151__r0.wav,glass_breaking,FSD50K,dev,216296,freesound:216296,216296.wav,2.999592,44100,0.421565,1.0,0.161565,4.487334,4487333675.135098,-49.4671,-22.7832,0,0,797b79c04f33e3f3e139534e9846590f81c081a82ca918656feaaa71d7559dfc,5d6255eec9ad0e8073e33703783a2237147c5184b24dae806ba82b6f0a70bfa9,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__216299__0099__r0.wav,glass_breaking,FSD50K,dev,216299,freesound:216299,216299.wav,2.999592,44100,0.740839,1.0,0.165669,4.528008,4528008456.220248,-52.3193,-24.3203,0,0,26bfb3aa0dae7927b62e21e47dc2bd7909a8c139a3ac86624e155b06f06a7e84,3ba21f4a64935465fbcb278c172d784ae093222155a881c10531e7557bdcbc9a,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__216748__0068__r0.wav,glass_breaking,FSD50K,dev,216748,freesound:216748,216748.wav,7.358231,44100,2.536757,1.0,0.238753,4.032268,7.212444,-16.7716,-8.2406,0,0,62414e0a72178b0e6ae0d45a0f35d3e29372337fd5b8e928001daa04008be655,b989fd86b1b1a1a25f075aaf55f477eb67913a534991b9716d0cae9b655571a0,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__219837__0121__r0.wav,glass_breaking,FSD50K,dev,219837,freesound:219837,219837.wav,2.807143,44100,0.680975,1.0,0.166735,2.560094,8.723463,-44.4741,-10.6722,0,0,fe12ff421ad9fa41812f93a383151ffea1022c87b3abb18d3ff1f31788d27809,0326dc47bf169fa1291334b05f5be36d239a11a72c45781194308c3b399be273,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__219842__0146__r0.wav,glass_breaking,FSD50K,dev,219842,freesound:219842,219842.wav,2.380544,44100,0.1422,1.0,0.138503,3.565252,13.804681,-19.4927,-13.3046,0,0,905249a057bfeb012613b90b45b58389b86f9b3897f0c9245f5a373eb52f6b48,7d41a2dbce0191bacc6083ab2e6e399f0dfb3597cb3aea8f0391ff75818ce614,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__219843__0045__r0.wav,glass_breaking,FSD50K,dev,219843,freesound:219843,219843.wav,3.235351,44100,0.501383,1.0,0.238073,3.273481,11.876559,-21.0502,-10.0516,0,0,39591d7c3990ba5cf21ddec75ca95b81bdd974b41d8b71f4d72ade9e6079d80f,a1fd0669350349b3ff1681c8b152b09a84aec9f6f773164a39d6a816505f6f57,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__219845__0088__r0.wav,glass_breaking,FSD50K,dev,219845,freesound:219845,219845.wav,2.369456,44100,1.439252,1.0,0.170385,2.801688,6.074464,-55.8779,-13.9259,0,0,fb142f506e7767c314bcf4c001ccede34870e89ec138d5bbfd13bed3cacc380a,7d50f0aa4596bc196b3d959585a92a33608c2054570bb49f321ed34b36d96bd6,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__219940__0181__r0.wav,glass_breaking,FSD50K,dev,219940,freesound:219940,219940.wav,1.839592,44100,0.072358,1.0,0.173469,3.773499,7.336372,-12.6351,-10.0169,4459,0,f542e65d863dd9f26ea4d214bda44b4a4c38199e00499a9d173faab9efd88cec,1f1d8611f458e04a79082f4da01ae177b7169acc939f80ab75f1cd2b3aa83b1b,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__221528__0032__r0.wav,glass_breaking,FSD50K,dev,221528,freesound:221528,221528.wav,1.905102,44100,0.336757,1.0,0.152358,5.957138,58.051438,-13.0925,-10.6807,0,0,f817df24d9fa3211c88c69851adfea0ebd956693da31449abbe9b99a0af64c69,7491853a228acd57de7f340a6ac50b85002fe675ce3fc48c92807e6bab74bbc9,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__221531__0077__r0.wav,glass_breaking,FSD50K,dev,221531,freesound:221531,221531.wav,1.268005,44100,0.187098,1.0,0.124422,3.722052,18.325876,-18.1226,-15.3332,0,0,4b608566017f89049351085f75f1bfa21eb3f18381a1755e08903a8c6a4f824f,b1cfe5e3d150de4d78affa027586e6b3a8278587a2de109473e112b02739cb3e,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__221532__0111__r0.wav,glass_breaking,FSD50K,dev,221532,freesound:221532,221532.wav,1.085737,44100,0.087324,1.0,0.19322,4.271868,14.873644,-58.7788,-15.7191,4670,0,9eb3f2ebb6eb9f9f4b03e2a62a6572a1cf0847e2bfb5a91d7380e588f5c101ae,4acc9f08edfaa539195832240aaac5fe986398bd5502003dadc647bbd141ca47,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__221533__0137__r0.wav,glass_breaking,FSD50K,dev,221533,freesound:221533,221533.wav,1.626372,44100,0.725873,1.0,0.20839,3.681778,7.265086,-36.6341,-23.1836,0,0,b437062473526c47748d23644545ad448af0873727a49b06d7dd01ef6dd8c4e4,40df0ae5dfdd43ab64d9d78af09edc8b33adbc8d196b467cafb849b8f2dccdc0,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__233605__0125__r0.wav,glass_breaking,FSD50K,dev,233605,freesound:233605,233605.wav,1.0,44100,0.441519,1.0,0.185941,2.854672,23.920652,-14.4267,-8.7862,0,11271,373b88abf56f0a21069d2b0a1f7ce74c2f3c437796f9d90bb245ed8a896995d9,1f73af56e32aee1d1d1333114a150ae05c1b03f84183b080e02a463a72f0c78e,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__233606__0050__r0.wav,glass_breaking,FSD50K,dev,233606,freesound:233606,233606.wav,2.0,44100,0.436531,1.0,0.24932,5.446801,37.795149,-17.0125,-7.8335,0,0,ad919cef2c13f2fe80f319a4f899bda4341a5687218d86c72b7c069f5f5669a9,f36e6095895daef06c6de2a7c2b45b57459f7946c331e6decc6abba2ae371f00,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__233607__0092__r0.wav,glass_breaking,FSD50K,dev,233607,freesound:233607,233607.wav,1.0,44100,0.147188,1.0,0.164059,2.456871,11.525934,-13.4289,-7.6638,744,0,923385d5aa7d0fa019250cb1038986647ef600aa4d3961f85219783c98a51e60,0d08bcd67bde9e3c8239fa1048ac510fba3e98fcbce319a58efea2440396caaa,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__245167__0054__r0.wav,glass_breaking,FSD50K,dev,245167,freesound:245167,245167.wav,2.260567,44100,0.336757,1.0,0.160748,5.022927,11.561252,-20.6389,-16.5954,0,0,266bf54ce5ffe509bc3942af464339a7980c3e783d9c2005c8c07a1ba35f0770,474ef87497d0048b6127376b4df86c5a4ded02395a3a269ab569ed98c58d8844,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__246273__0095__r0.wav,glass_breaking,FSD50K,dev,246273,freesound:246273,246273.wav,25.225215,44100,3.838798,1.0,0.146848,3.670929,10.484905,-19.8155,-18.9484,0,0,a40682ea0591cb0655351276468dfef3dfb5cb05116422886015afc5309f81a0,9fa822a462c77ce09fed96a21abe6e67630e9cc92c7e2f38cc9a2ba28e21ef0a,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__250709__0052__r0.wav,glass_breaking,FSD50K,dev,250709,freesound:250709,250709.wav,2.149546,44100,0.371678,1.0,0.15034,3.895205,7.868654,-26.85,-17.1217,0,0,c2db8bfdc93d4fa23677ea37af814a26c4ce3a7c9a7569990774e650358780d0,5cae326eec6468d3271157ed781e7744f0de73c7a0e480bf660e58e85b493857,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__250710__0094__r0.wav,glass_breaking,FSD50K,dev,250710,freesound:250710,250710.wav,3.174127,44100,0.750816,1.0,0.160476,4.2579,8.348623,-56.8082,-14.4689,0,0,2bda463afd8690f0a133eb0d9807c41ae94a00c3e950724ec7d0c8ceaf2e3389,f2791daf08c7e57c3be22d56e0bd66d55ae9e48ffd1b2022417df9de29e65195,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__254721__0186__r0.wav,glass_breaking,FSD50K,dev,254721,freesound:254721,254721.wav,3.10102,44100,1.66873,1.0,0.180408,4.454986,6.63826,-40.519,-14.6101,0,0,d8ceea6e40767073b26fd6caf2ec0ec8f5e0aac2a7bb488a230709054517820f,99600d601c7f98c04a2fcf8ddde6453eabd0a8364a4458400e8b21e00e9b248d,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__254993__0129__r0.wav,glass_breaking,FSD50K,dev,254993,freesound:254993,254993.wav,10.053016,44100,7.510454,1.0,0.155057,4.577932,8.660553,-30.5604,-18.0335,0,0,80c35078e07814f53786167bb2185c9899cb80b8738e9cbe0a8e9d40fe8e47ef,a785acbb9c0e5d7a5d6ec27ac6482bc9bc3cab0292e86abb42a6c66813da92c5,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__255114__0059__r0.wav,glass_breaking,FSD50K,dev,255114,freesound:255114,255114.wav,3.249002,44100,0.192086,1.0,0.227574,5.124534,6.483389,-45.3566,-10.0983,1565,0,f01bc033c28a9bb85c9d0425cbe9e23f43500527b8ce06459b8754c8f97510ec,f04d5c599937bbd7d805c231350e4f20e736d7837fa0cd2dcd17ba263661675e,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__256993__0152__r0.wav,glass_breaking,FSD50K,dev,256993,freesound:256993,256993.wav,1.62102,44100,0.396621,1.0,0.158957,4.969802,8.710541,-16.3783,-13.004,0,0,ed8be5818dc5b689e158ed7cbdabba4b0db06c1bedb2d97f49596659b580b9cb,b1579d1a29152700dfdcb858295d72340dfaa99867f6d7c42bbe7c100b7ea1f8,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__257496__0169__r0.wav,glass_breaking,FSD50K,dev,257496,freesound:257496,257496.wav,3.04102,44100,0.910454,1.0,0.21551,5.693978,8.83998,-14.8105,-13.0528,0,0,4dee1dc58ea174e156e9e3252a1dc52fb6513e6dec5abf689819090061c0dcfa,9e01ace5b032589b3a55d36c5a5b8a40eb5a3f6682574f9ae4ab8ba61a871c40,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__257791__0100__r0.wav,glass_breaking,FSD50K,dev,257791,freesound:257791,257791.wav,5.473016,44100,3.724059,1.0,0.122812,8.064449,15.864358,-16.1507,-14.905,0,0,24978100f473f7ae94993bac5993b324b2b1b0487b4b7aa192bac9fd696a22a4,f197128541858cb3234b1cdbb613743e39789d0d0803eab826077222a9c20823,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__270515__0175__r0.wav,glass_breaking,FSD50K,dev,270515,freesound:270515,270515.wav,4.887188,44100,0.566236,1.0,0.178503,3.421938,8.462598,-28.8515,-3.7312,0,0,658c4978ca971ad1bf7d844abeeafeed8457a5cc686d3dd7ee8426e80df8c429,55697dbf2a6c124d617b94c0f0c3f97a5a2b2822b5bfb4a67eb5812741c62ead,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__270518__0135__r0.wav,glass_breaking,FSD50K,dev,270518,freesound:270518,270518.wav,14.235079,44100,1.439252,1.0,0.233492,5.129905,24.794707,-10.7792,-6.0338,0,0,1c35afba3cbcf5d818633fb776bd98ae87cc7438dc7b75811bc3ac325c00cae4,c41ba71ab6313eb02f2e20fd22a9c280eb4cbfcda926fdfce01b0867d1e8ab8d,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__270816__0109__r0.wav,glass_breaking,FSD50K,dev,270816,freesound:270816,270816.wav,7.12034,44100,4.5422,1.0,0.231859,5.162483,49.028824,-18.1669,-15.7052,0,0,3369b5e207f7726f9fb4dcbcb60e652e0e6743b3ad9ff4278b1dec32ed6d19a4,c8804ea99ea6aac96d771cd0af8f355e291ed275b9d622c3b4dda04a2ef7c858,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__278152__0061__r0.wav,glass_breaking,FSD50K,dev,278152,freesound:278152,278152.wav,3.637166,44100,0.082336,1.0,0.201088,2.199102,3.714632,-15.0383,-11.5446,5237,0,c3f5951f72e765f12529f235a9047a7325fba62a6dd8abf7b02cb7bd8cd90980,403f98e338072ae632741bc3ef6159e42b4f1224ff23b0d488ceb909db1b50ad,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__30368__0037__r0.wav,glass_breaking,FSD50K,dev,30368,freesound:30368,30368.wav,10.004898,44100,1.698662,1.0,0.195238,8.075,16.015865,-29.1623,-26.4273,0,0,07bdfe73fb065db6e854818c92a7fea81cf974ff9ff94283f2c696267bef0e39,fcd39a5f3b55c30baa3afc859c2d1ead1238b623394e6c1f254b5b7c28c999ba,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
