dataset_role,filename,category,background_group,source_dataset,source_partition,source_id,source_filename,source_labels
train,gunshot_gunfire__fsd50k__dev__101962__0002__r0.wav,gunshot_gunfire,,FSD50K,dev,101962,101962.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__103626__0003__r0.wav,gunshot_gunfire,,FSD50K,dev,103626,103626.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__108043__0004__r0.wav,gunshot_gunfire,,FSD50K,dev,108043,108043.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__108044__0005__r0.wav,gunshot_gunfire,,FSD50K,dev,108044,108044.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__108045__0006__r0.wav,gunshot_gunfire,,FSD50K,dev,108045,108045.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__108046__0007__r0.wav,gunshot_gunfire,,FSD50K,dev,108046,108046.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__108047__0008__r0.wav,gunshot_gunfire,,FSD50K,dev,108047,108047.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__118450__0009__r0.wav,gunshot_gunfire,,FSD50K,dev,118450,118450.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__127846__0010__r0.wav,gunshot_gunfire,,FSD50K,dev,127846,127846.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__128293__0011__r0.wav,gunshot_gunfire,,FSD50K,dev,128293,128293.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__128294__0012__r0.wav,gunshot_gunfire,,FSD50K,dev,128294,128294.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__128296__0013__r0.wav,gunshot_gunfire,,FSD50K,dev,128296,128296.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__128297__0014__r0.wav,gunshot_gunfire,,FSD50K,dev,128297,128297.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__128298__0015__r0.wav,gunshot_gunfire,,FSD50K,dev,128298,128298.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__128299__0016__r0.wav,gunshot_gunfire,,FSD50K,dev,128299,128299.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__128301__0017__r0.wav,gunshot_gunfire,,FSD50K,dev,128301,128301.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__132551__0018__r0.wav,gunshot_gunfire,,FSD50K,dev,132551,132551.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__136766__0019__r0.wav,gunshot_gunfire,,FSD50K,dev,136766,136766.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__139028__0020__r0.wav,gunshot_gunfire,,FSD50K,dev,139028,139028.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__145206__0021__r0.wav,gunshot_gunfire,,FSD50K,dev,145206,145206.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__145580__0022__r0.wav,gunshot_gunfire,,FSD50K,dev,145580,145580.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__145609__0023__r0.wav,gunshot_gunfire,,FSD50K,dev,145609,145609.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__148828__0024__r0.wav,gunshot_gunfire,,FSD50K,dev,148828,148828.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__148831__0025__r0.wav,gunshot_gunfire,,FSD50K,dev,148831,148831.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__148832__0026__r0.wav,gunshot_gunfire,,FSD50K,dev,148832,148832.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__148836__0027__r0.wav,gunshot_gunfire,,FSD50K,dev,148836,148836.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__148837__0028__r0.wav,gunshot_gunfire,,FSD50K,dev,148837,148837.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__148838__0029__r0.wav,gunshot_gunfire,,FSD50K,dev,148838,148838.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__151065__0030__r0.wav,gunshot_gunfire,,FSD50K,dev,151065,151065.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__151066__0031__r0.wav,gunshot_gunfire,,FSD50K,dev,151066,151066.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__151069__0032__r0.wav,gunshot_gunfire,,FSD50K,dev,151069,151069.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__151072__0033__r0.wav,gunshot_gunfire,,FSD50K,dev,151072,151072.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__151075__0034__r0.wav,gunshot_gunfire,,FSD50K,dev,151075,151075.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__157206__0035__r0.wav,gunshot_gunfire,,FSD50K,dev,157206,157206.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__157207__0036__r0.wav,gunshot_gunfire,,FSD50K,dev,157207,157207.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__157799__0037__r0.wav,gunshot_gunfire,,FSD50K,dev,157799,157799.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__157800__0038__r0.wav,gunshot_gunfire,,FSD50K,dev,157800,157800.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__157801__0039__r0.wav,gunshot_gunfire,,FSD50K,dev,157801,157801.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__158977__0040__r0.wav,gunshot_gunfire,,FSD50K,dev,158977,158977.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__158978__0041__r0.wav,gunshot_gunfire,,FSD50K,dev,158978,158978.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__158979__0042__r0.wav,gunshot_gunfire,,FSD50K,dev,158979,158979.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__159703__0043__r0.wav,gunshot_gunfire,,FSD50K,dev,159703,159703.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__159704__0044__r0.wav,gunshot_gunfire,,FSD50K,dev,159704,159704.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__159705__0045__r0.wav,gunshot_gunfire,,FSD50K,dev,159705,159705.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__159706__0046__r0.wav,gunshot_gunfire,,FSD50K,dev,159706,159706.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__159708__0047__r0.wav,gunshot_gunfire,,FSD50K,dev,159708,159708.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__159710__0048__r0.wav,gunshot_gunfire,,FSD50K,dev,159710,159710.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__160355__0049__r0.wav,gunshot_gunfire,,FSD50K,dev,160355,160355.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__160772__0050__r0.wav,gunshot_gunfire,,FSD50K,dev,160772,160772.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__160773__0051__r0.wav,gunshot_gunfire,,FSD50K,dev,160773,160773.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__161968__0052__r0.wav,gunshot_gunfire,,FSD50K,dev,161968,161968.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__161969__0053__r0.wav,gunshot_gunfire,,FSD50K,dev,161969,161969.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__161970__0054__r0.wav,gunshot_gunfire,,FSD50K,dev,161970,161970.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__162258__0055__r0.wav,gunshot_gunfire,,FSD50K,dev,162258,162258.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__162262__0056__r0.wav,gunshot_gunfire,,FSD50K,dev,162262,162262.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__162263__0057__r0.wav,gunshot_gunfire,,FSD50K,dev,162263,162263.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__162397__0058__r0.wav,gunshot_gunfire,,FSD50K,dev,162397,162397.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__162398__0059__r0.wav,gunshot_gunfire,,FSD50K,dev,162398,162398.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__162403__0060__r0.wav,gunshot_gunfire,,FSD50K,dev,162403,162403.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__162431__0061__r0.wav,gunshot_gunfire,,FSD50K,dev,162431,162431.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__162434__0062__r0.wav,gunshot_gunfire,,FSD50K,dev,162434,162434.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__162436__0063__r0.wav,gunshot_gunfire,,FSD50K,dev,162436,162436.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__163455__0064__r0.wav,gunshot_gunfire,,FSD50K,dev,163455,163455.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__163456__0065__r0.wav,gunshot_gunfire,,FSD50K,dev,163456,163456.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__163460__0066__r0.wav,gunshot_gunfire,,FSD50K,dev,163460,163460.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__164646__0067__r0.wav,gunshot_gunfire,,FSD50K,dev,164646,164646.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__164666__0068__r0.wav,gunshot_gunfire,,FSD50K,dev,164666,164666.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__164667__0069__r0.wav,gunshot_gunfire,,FSD50K,dev,164667,164667.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__164937__0070__r0.wav,gunshot_gunfire,,FSD50K,dev,164937,164937.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__165391__0071__r0.wav,gunshot_gunfire,,FSD50K,dev,165391,165391.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__165393__0072__r0.wav,gunshot_gunfire,,FSD50K,dev,165393,165393.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__165394__0073__r0.wav,gunshot_gunfire,,FSD50K,dev,165394,165394.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__165478__0074__r0.wav,gunshot_gunfire,,FSD50K,dev,165478,165478.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__165540__0075__r0.wav,gunshot_gunfire,,FSD50K,dev,165540,165540.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__166076__0076__r0.wav,gunshot_gunfire,,FSD50K,dev,166076,166076.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__166192__0077__r0.wav,gunshot_gunfire,,FSD50K,dev,166192,166192.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__171475__0078__r0.wav,gunshot_gunfire,,FSD50K,dev,171475,171475.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__178180__0079__r0.wav,gunshot_gunfire,,FSD50K,dev,178180,178180.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__182051__0080__r0.wav,gunshot_gunfire,,FSD50K,dev,182051,182051.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__182429__0081__r0.wav,gunshot_gunfire,,FSD50K,dev,182429,182429.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__182431__0082__r0.wav,gunshot_gunfire,,FSD50K,dev,182431,182431.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__182435__0083__r0.wav,gunshot_gunfire,,FSD50K,dev,182435,182435.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__182790__0084__r0.wav,gunshot_gunfire,,FSD50K,dev,182790,182790.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__182806__0085__r0.wav,gunshot_gunfire,,FSD50K,dev,182806,182806.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__184275__0086__r0.wav,gunshot_gunfire,,FSD50K,dev,184275,184275.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__184418__0087__r0.wav,gunshot_gunfire,,FSD50K,dev,184418,184418.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__187702__0088__r0.wav,gunshot_gunfire,,FSD50K,dev,187702,187702.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__187767__0089__r0.wav,gunshot_gunfire,,FSD50K,dev,187767,187767.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__191449__0090__r0.wav,gunshot_gunfire,,FSD50K,dev,191449,191449.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__198121__0091__r0.wav,gunshot_gunfire,,FSD50K,dev,198121,198121.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__201713__0092__r0.wav,gunshot_gunfire,,FSD50K,dev,201713,201713.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__204009__0093__r0.wav,gunshot_gunfire,,FSD50K,dev,204009,204009.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__204010__0094__r0.wav,gunshot_gunfire,,FSD50K,dev,204010,204010.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__205011__0095__r0.wav,gunshot_gunfire,,FSD50K,dev,205011,205011.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__212594__0096__r0.wav,gunshot_gunfire,,FSD50K,dev,212594,212594.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__215842__0097__r0.wav,gunshot_gunfire,,FSD50K,dev,215842,215842.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__215843__0098__r0.wav,gunshot_gunfire,,FSD50K,dev,215843,215843.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__215845__0099__r0.wav,gunshot_gunfire,,FSD50K,dev,215845,215845.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__215846__0100__r0.wav,gunshot_gunfire,,FSD50K,dev,215846,215846.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__215847__0101__r0.wav,gunshot_gunfire,,FSD50K,dev,215847,215847.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__216312__0102__r0.wav,gunshot_gunfire,,FSD50K,dev,216312,216312.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__216315__0103__r0.wav,gunshot_gunfire,,FSD50K,dev,216315,216315.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__216317__0104__r0.wav,gunshot_gunfire,,FSD50K,dev,216317,216317.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__216318__0105__r0.wav,gunshot_gunfire,,FSD50K,dev,216318,216318.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__216319__0106__r0.wav,gunshot_gunfire,,FSD50K,dev,216319,216319.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__216604__0107__r0.wav,gunshot_gunfire,,FSD50K,dev,216604,216604.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__219455__0108__r0.wav,gunshot_gunfire,,FSD50K,dev,219455,219455.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__219457__0109__r0.wav,gunshot_gunfire,,FSD50K,dev,219457,219457.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__220130__0110__r0.wav,gunshot_gunfire,,FSD50K,dev,220130,220130.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__221451__0111__r0.wav,gunshot_gunfire,,FSD50K,dev,221451,221451.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__221455__0112__r0.wav,gunshot_gunfire,,FSD50K,dev,221455,221455.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__221457__0113__r0.wav,gunshot_gunfire,,FSD50K,dev,221457,221457.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__228611__0114__r0.wav,gunshot_gunfire,,FSD50K,dev,228611,228611.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__231245__0115__r0.wav,gunshot_gunfire,,FSD50K,dev,231245,231245.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__231247__0116__r0.wav,gunshot_gunfire,,FSD50K,dev,231247,231247.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__231248__0117__r0.wav,gunshot_gunfire,,FSD50K,dev,231248,231248.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__231765__0118__r0.wav,gunshot_gunfire,,FSD50K,dev,231765,231765.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__233318__0119__r0.wav,gunshot_gunfire,,FSD50K,dev,233318,233318.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__233321__0120__r0.wav,gunshot_gunfire,,FSD50K,dev,233321,233321.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__233322__0121__r0.wav,gunshot_gunfire,,FSD50K,dev,233322,233322.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__233323__0122__r0.wav,gunshot_gunfire,,FSD50K,dev,233323,233323.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__234615__0123__r0.wav,gunshot_gunfire,,FSD50K,dev,234615,234615.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__234616__0124__r0.wav,gunshot_gunfire,,FSD50K,dev,234616,234616.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__234617__0125__r0.wav,gunshot_gunfire,,FSD50K,dev,234617,234617.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__234618__0126__r0.wav,gunshot_gunfire,,FSD50K,dev,234618,234618.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__234619__0127__r0.wav,gunshot_gunfire,,FSD50K,dev,234619,234619.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__237273__0128__r0.wav,gunshot_gunfire,,FSD50K,dev,237273,237273.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238241__0129__r0.wav,gunshot_gunfire,,FSD50K,dev,238241,238241.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238242__0130__r0.wav,gunshot_gunfire,,FSD50K,dev,238242,238242.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238243__0131__r0.wav,gunshot_gunfire,,FSD50K,dev,238243,238243.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238244__0132__r0.wav,gunshot_gunfire,,FSD50K,dev,238244,238244.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238245__0133__r0.wav,gunshot_gunfire,,FSD50K,dev,238245,238245.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238246__0134__r0.wav,gunshot_gunfire,,FSD50K,dev,238246,238246.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238247__0135__r0.wav,gunshot_gunfire,,FSD50K,dev,238247,238247.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238675__0136__r0.wav,gunshot_gunfire,,FSD50K,dev,238675,238675.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238676__0137__r0.wav,gunshot_gunfire,,FSD50K,dev,238676,238676.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__238677__0138__r0.wav,gunshot_gunfire,,FSD50K,dev,238677,238677.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__239137__0139__r0.wav,gunshot_gunfire,,FSD50K,dev,239137,239137.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__239138__0140__r0.wav,gunshot_gunfire,,FSD50K,dev,239138,239138.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__245602__0141__r0.wav,gunshot_gunfire,,FSD50K,dev,245602,245602.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__25037__0142__r0.wav,gunshot_gunfire,,FSD50K,dev,25037,25037.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__25038__0143__r0.wav,gunshot_gunfire,,FSD50K,dev,25038,25038.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__251004__0144__r0.wav,gunshot_gunfire,,FSD50K,dev,251004,251004.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__253438__0145__r0.wav,gunshot_gunfire,,FSD50K,dev,253438,253438.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__253734__0146__r0.wav,gunshot_gunfire,,FSD50K,dev,253734,253734.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__254772__0147__r0.wav,gunshot_gunfire,,FSD50K,dev,254772,254772.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__255272__0148__r0.wav,gunshot_gunfire,,FSD50K,dev,255272,255272.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__257364__0149__r0.wav,gunshot_gunfire,,FSD50K,dev,257364,257364.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__257873__0150__r0.wav,gunshot_gunfire,,FSD50K,dev,257873,257873.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__257874__0151__r0.wav,gunshot_gunfire,,FSD50K,dev,257874,257874.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__257875__0152__r0.wav,gunshot_gunfire,,FSD50K,dev,257875,257875.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__257876__0153__r0.wav,gunshot_gunfire,,FSD50K,dev,257876,257876.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__259539__0154__r0.wav,gunshot_gunfire,,FSD50K,dev,259539,259539.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__26141__0155__r0.wav,gunshot_gunfire,,FSD50K,dev,26141,26141.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__266977__0156__r0.wav,gunshot_gunfire,,FSD50K,dev,266977,266977.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__267341__0157__r0.wav,gunshot_gunfire,,FSD50K,dev,267341,267341.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__267893__0158__r0.wav,gunshot_gunfire,,FSD50K,dev,267893,267893.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__30185__0159__r0.wav,gunshot_gunfire,,FSD50K,dev,30185,30185.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__315858__0160__r0.wav,gunshot_gunfire,,FSD50K,dev,315858,315858.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__319008__0161__r0.wav,gunshot_gunfire,,FSD50K,dev,319008,319008.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__319009__0162__r0.wav,gunshot_gunfire,,FSD50K,dev,319009,319009.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__319010__0163__r0.wav,gunshot_gunfire,,FSD50K,dev,319010,319010.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__320135__0164__r0.wav,gunshot_gunfire,,FSD50K,dev,320135,320135.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__320136__0165__r0.wav,gunshot_gunfire,,FSD50K,dev,320136,320136.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__324585__0166__r0.wav,gunshot_gunfire,,FSD50K,dev,324585,324585.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__32799__0167__r0.wav,gunshot_gunfire,,FSD50K,dev,32799,32799.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__32841__0168__r0.wav,gunshot_gunfire,,FSD50K,dev,32841,32841.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__32842__0169__r0.wav,gunshot_gunfire,,FSD50K,dev,32842,32842.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__332479__0170__r0.wav,gunshot_gunfire,,FSD50K,dev,332479,332479.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__337166__0171__r0.wav,gunshot_gunfire,,FSD50K,dev,337166,337166.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__346537__0172__r0.wav,gunshot_gunfire,,FSD50K,dev,346537,346537.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__346904__0173__r0.wav,gunshot_gunfire,,FSD50K,dev,346904,346904.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__346905__0174__r0.wav,gunshot_gunfire,,FSD50K,dev,346905,346905.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__34708__0175__r0.wav,gunshot_gunfire,,FSD50K,dev,34708,34708.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348663__0176__r0.wav,gunshot_gunfire,,FSD50K,dev,348663,348663.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348664__0177__r0.wav,gunshot_gunfire,,FSD50K,dev,348664,348664.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348665__0178__r0.wav,gunshot_gunfire,,FSD50K,dev,348665,348665.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348666__0179__r0.wav,gunshot_gunfire,,FSD50K,dev,348666,348666.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348670__0180__r0.wav,gunshot_gunfire,,FSD50K,dev,348670,348670.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348671__0181__r0.wav,gunshot_gunfire,,FSD50K,dev,348671,348671.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__348685__0182__r0.wav,gunshot_gunfire,,FSD50K,dev,348685,348685.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__349217__0183__r0.wav,gunshot_gunfire,,FSD50K,dev,349217,349217.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__362471__0184__r0.wav,gunshot_gunfire,,FSD50K,dev,362471,362471.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__362486__0185__r0.wav,gunshot_gunfire,,FSD50K,dev,362486,362486.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__362487__0186__r0.wav,gunshot_gunfire,,FSD50K,dev,362487,362487.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__364976__0187__r0.wav,gunshot_gunfire,,FSD50K,dev,364976,364976.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__365905__0188__r0.wav,gunshot_gunfire,,FSD50K,dev,365905,365905.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__369525__0189__r0.wav,gunshot_gunfire,,FSD50K,dev,369525,369525.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__369530__0190__r0.wav,gunshot_gunfire,,FSD50K,dev,369530,369530.wav,gunshot_gunfire
train,gunshot_gunfire__fsd50k__dev__369781__0191__r0.wav,gunshot_gunfire,,FSD50K,dev,369781,369781.wav,gunshot_gunfire
train,siren__esc50__fold_1__31482__0000__r0.wav,siren,,ESC-50,fold_1,31482,1-31482-A-42.wav,siren
train,siren__esc50__fold_1__31482__0001__r0.wav,siren,,ESC-50,fold_1,31482,1-31482-B-42.wav,siren
train,siren__esc50__fold_1__54084__0002__r0.wav,siren,,ESC-50,fold_1,54084,1-54084-A-42.wav,siren
train,siren__esc50__fold_1__76831__0003__r0.wav,siren,,ESC-50,fold_1,76831,1-76831-A-42.wav,siren
