dataset_role,filename,category,source_record_id,source_dataset,source_partition,source_id,source_filename,repeat_index
train,dog_bark__fsd50k__dev__236167__0187__r0.wav,dog_bark,FSD50K-dev-236167-dog_bark,FSD50K,dev,236167,236167.wav,0
train,dog_bark__fsd50k__dev__236169__0188__r0.wav,dog_bark,FSD50K-dev-236169-dog_bark,FSD50K,dev,236169,236169.wav,0
train,dog_bark__fsd50k__dev__236170__0189__r0.wav,dog_bark,FSD50K-dev-236170-dog_bark,FSD50K,dev,236170,236170.wav,0
train,dog_bark__fsd50k__dev__236171__0190__r0.wav,dog_bark,FSD50K-dev-236171-dog_bark,FSD50K,dev,236171,236171.wav,0
train,dog_bark__fsd50k__dev__236172__0191__r0.wav,dog_bark,FSD50K-dev-236172-dog_bark,FSD50K,dev,236172,236172.wav,0
train,glass_breaking__esc50__fold_1__20133__0000__r0.wav,glass_breaking,ESC50-1-1-20133-A-39.wav,ESC-50,fold_1,20133,1-20133-A-39.wav,0
train,glass_breaking__esc50__fold_1__84536__0001__r0.wav,glass_breaking,ESC50-1-1-84536-A-39.wav,ESC-50,fold_1,84536,1-84536-A-39.wav,0
train,glass_breaking__esc50__fold_1__84704__0002__r0.wav,glass_breaking,ESC50-1-1-84704-A-39.wav,ESC-50,fold_1,84704,1-84704-A-39.wav,0
train,glass_breaking__esc50__fold_1__84705__0003__r0.wav,glass_breaking,ESC50-1-1-84705-A-39.wav,ESC-50,fold_1,84705,1-84705-A-39.wav,0
train,glass_breaking__esc50__fold_1__85168__0004__r0.wav,glass_breaking,ESC50-1-1-85168-A-39.wav,ESC-50,fold_1,85168,1-85168-A-39.wav,0
train,glass_breaking__esc50__fold_1__85184__0005__r0.wav,glass_breaking,ESC50-1-1-85184-A-39.wav,ESC-50,fold_1,85184,1-85184-A-39.wav,0
train,glass_breaking__esc50__fold_1__88807__0006__r0.wav,glass_breaking,ESC50-1-1-88807-A-39.wav,ESC-50,fold_1,88807,1-88807-A-39.wav,0
train,glass_breaking__esc50__fold_1__977__0007__r0.wav,glass_breaking,ESC50-1-1-977-A-39.wav,ESC-50,fold_1,977,1-977-A-39.wav,0
train,glass_breaking__esc50__fold_2__106881__0008__r0.wav,glass_breaking,ESC50-2-2-106881-A-39.wav,ESC-50,fold_2,106881,2-106881-A-39.wav,0
train,glass_breaking__esc50__fold_2__112213__0009__r0.wav,glass_breaking,ESC50-2-2-112213-A-39.wav,ESC-50,fold_2,112213,2-112213-A-39.wav,0
train,glass_breaking__esc50__fold_2__112213__0010__r0.wav,glass_breaking,ESC50-2-2-112213-B-39.wav,ESC-50,fold_2,112213,2-112213-B-39.wav,0
train,glass_breaking__esc50__fold_2__141563__0011__r0.wav,glass_breaking,ESC50-2-2-141563-A-39.wav,ESC-50,fold_2,141563,2-141563-A-39.wav,0
train,glass_breaking__esc50__fold_2__173559__0012__r0.wav,glass_breaking,ESC50-2-2-173559-A-39.wav,ESC-50,fold_2,173559,2-173559-A-39.wav,0
train,glass_breaking__esc50__fold_2__173607__0013__r0.wav,glass_breaking,ESC50-2-2-173607-A-39.wav,ESC-50,fold_2,173607,2-173607-A-39.wav,0
train,glass_breaking__esc50__fold_2__173618__0014__r0.wav,glass_breaking,ESC50-2-2-173618-A-39.wav,ESC-50,fold_2,173618,2-173618-A-39.wav,0
train,glass_breaking__esc50__fold_2__250710__0015__r0.wav,glass_breaking,ESC50-2-2-250710-A-39.wav,ESC-50,fold_2,250710,2-250710-A-39.wav,0
train,glass_breaking__esc50__fold_3__203371__0016__r0.wav,glass_breaking,ESC50-3-3-203371-A-39.wav,ESC-50,fold_3,203371,3-203371-A-39.wav,0
train,glass_breaking__esc50__fold_3__203373__0017__r0.wav,glass_breaking,ESC50-3-3-203373-A-39.wav,ESC-50,fold_3,203373,3-203373-A-39.wav,0
train,glass_breaking__esc50__fold_3__203374__0018__r0.wav,glass_breaking,ESC50-3-3-203374-A-39.wav,ESC-50,fold_3,203374,3-203374-A-39.wav,0
train,glass_breaking__esc50__fold_3__203375__0019__r0.wav,glass_breaking,ESC50-3-3-203375-A-39.wav,ESC-50,fold_3,203375,3-203375-A-39.wav,0
train,glass_breaking__esc50__fold_3__203377__0020__r0.wav,glass_breaking,ESC50-3-3-203377-A-39.wav,ESC-50,fold_3,203377,3-203377-A-39.wav,0
train,glass_breaking__esc50__fold_3__216280__0021__r0.wav,glass_breaking,ESC50-3-3-216280-A-39.wav,ESC-50,fold_3,216280,3-216280-A-39.wav,0
train,glass_breaking__esc50__fold_3__216281__0022__r0.wav,glass_breaking,ESC50-3-3-216281-A-39.wav,ESC-50,fold_3,216281,3-216281-A-39.wav,0
train,glass_breaking__esc50__fold_3__216284__0023__r0.wav,glass_breaking,ESC50-3-3-216284-A-39.wav,ESC-50,fold_3,216284,3-216284-A-39.wav,0
train,glass_breaking__fsd50k__dev__100733__0024__r0.wav,glass_breaking,FSD50K-dev-100733-glass_breaking,FSD50K,dev,100733,100733.wav,0
train,glass_breaking__fsd50k__dev__100738__0025__r0.wav,glass_breaking,FSD50K-dev-100738-glass_breaking,FSD50K,dev,100738,100738.wav,0
train,glass_breaking__fsd50k__dev__104670__0026__r0.wav,glass_breaking,FSD50K-dev-104670-glass_breaking,FSD50K,dev,104670,104670.wav,0
train,glass_breaking__fsd50k__dev__104815__0027__r0.wav,glass_breaking,FSD50K-dev-104815-glass_breaking,FSD50K,dev,104815,104815.wav,0
train,glass_breaking__fsd50k__dev__108408__0028__r0.wav,glass_breaking,FSD50K-dev-108408-glass_breaking,FSD50K,dev,108408,108408.wav,0
train,glass_breaking__fsd50k__dev__110459__0029__r0.wav,glass_breaking,FSD50K-dev-110459-glass_breaking,FSD50K,dev,110459,110459.wav,0
train,glass_breaking__fsd50k__dev__112546__0030__r0.wav,glass_breaking,FSD50K-dev-112546-glass_breaking,FSD50K,dev,112546,112546.wav,0
train,glass_breaking__fsd50k__dev__113777__0031__r0.wav,glass_breaking,FSD50K-dev-113777-glass_breaking,FSD50K,dev,113777,113777.wav,0
train,glass_breaking__fsd50k__dev__114193__0032__r0.wav,glass_breaking,FSD50K-dev-114193-glass_breaking,FSD50K,dev,114193,114193.wav,0
train,glass_breaking__fsd50k__dev__114203__0033__r0.wav,glass_breaking,FSD50K-dev-114203-glass_breaking,FSD50K,dev,114203,114203.wav,0
train,glass_breaking__fsd50k__dev__114371__0034__r0.wav,glass_breaking,FSD50K-dev-114371-glass_breaking,FSD50K,dev,114371,114371.wav,0
train,glass_breaking__fsd50k__dev__114374__0035__r0.wav,glass_breaking,FSD50K-dev-114374-glass_breaking,FSD50K,dev,114374,114374.wav,0
train,glass_breaking__fsd50k__dev__11585__0036__r0.wav,glass_breaking,FSD50K-dev-11585-glass_breaking,FSD50K,dev,11585,11585.wav,0
train,glass_breaking__fsd50k__dev__118198__0037__r0.wav,glass_breaking,FSD50K-dev-118198-glass_breaking,FSD50K,dev,118198,118198.wav,0
train,glass_breaking__fsd50k__dev__118199__0038__r0.wav,glass_breaking,FSD50K-dev-118199-glass_breaking,FSD50K,dev,118199,118199.wav,0
train,glass_breaking__fsd50k__dev__118520__0039__r0.wav,glass_breaking,FSD50K-dev-118520-glass_breaking,FSD50K,dev,118520,118520.wav,0
train,glass_breaking__fsd50k__dev__119133__0040__r0.wav,glass_breaking,FSD50K-dev-119133-glass_breaking,FSD50K,dev,119133,119133.wav,0
train,glass_breaking__fsd50k__dev__119917__0041__r0.wav,glass_breaking,FSD50K-dev-119917-glass_breaking,FSD50K,dev,119917,119917.wav,0
train,glass_breaking__fsd50k__dev__120528__0042__r0.wav,glass_breaking,FSD50K-dev-120528-glass_breaking,FSD50K,dev,120528,120528.wav,0
train,glass_breaking__fsd50k__dev__121366__0043__r0.wav,glass_breaking,FSD50K-dev-121366-glass_breaking,FSD50K,dev,121366,121366.wav,0
train,glass_breaking__fsd50k__dev__123008__0044__r0.wav,glass_breaking,FSD50K-dev-123008-glass_breaking,FSD50K,dev,123008,123008.wav,0
train,glass_breaking__fsd50k__dev__124030__0045__r0.wav,glass_breaking,FSD50K-dev-124030-glass_breaking,FSD50K,dev,124030,124030.wav,0
train,glass_breaking__fsd50k__dev__126531__0046__r0.wav,glass_breaking,FSD50K-dev-126531-glass_breaking,FSD50K,dev,126531,126531.wav,0
train,glass_breaking__fsd50k__dev__126877__0047__r0.wav,glass_breaking,FSD50K-dev-126877-glass_breaking,FSD50K,dev,126877,126877.wav,0
train,glass_breaking__fsd50k__dev__126878__0048__r0.wav,glass_breaking,FSD50K-dev-126878-glass_breaking,FSD50K,dev,126878,126878.wav,0
train,glass_breaking__fsd50k__dev__126889__0049__r0.wav,glass_breaking,FSD50K-dev-126889-glass_breaking,FSD50K,dev,126889,126889.wav,0
train,glass_breaking__fsd50k__dev__132634__0050__r0.wav,glass_breaking,FSD50K-dev-132634-glass_breaking,FSD50K,dev,132634,132634.wav,0
train,glass_breaking__fsd50k__dev__135699__0051__r0.wav,glass_breaking,FSD50K-dev-135699-glass_breaking,FSD50K,dev,135699,135699.wav,0
train,glass_breaking__fsd50k__dev__140613__0052__r0.wav,glass_breaking,FSD50K-dev-140613-glass_breaking,FSD50K,dev,140613,140613.wav,0
train,glass_breaking__fsd50k__dev__140616__0053__r0.wav,glass_breaking,FSD50K-dev-140616-glass_breaking,FSD50K,dev,140616,140616.wav,0
train,glass_breaking__fsd50k__dev__140617__0054__r0.wav,glass_breaking,FSD50K-dev-140617-glass_breaking,FSD50K,dev,140617,140617.wav,0
train,glass_breaking__fsd50k__dev__141680__0055__r0.wav,glass_breaking,FSD50K-dev-141680-glass_breaking,FSD50K,dev,141680,141680.wav,0
train,glass_breaking__fsd50k__dev__14361__0056__r0.wav,glass_breaking,FSD50K-dev-14361-glass_breaking,FSD50K,dev,14361,14361.wav,0
train,glass_breaking__fsd50k__dev__14362__0057__r0.wav,glass_breaking,FSD50K-dev-14362-glass_breaking,FSD50K,dev,14362,14362.wav,0
train,glass_breaking__fsd50k__dev__14363__0058__r0.wav,glass_breaking,FSD50K-dev-14363-glass_breaking,FSD50K,dev,14363,14363.wav,0
train,glass_breaking__fsd50k__dev__145513__0059__r0.wav,glass_breaking,FSD50K-dev-145513-glass_breaking,FSD50K,dev,145513,145513.wav,0
train,glass_breaking__fsd50k__dev__145558__0060__r0.wav,glass_breaking,FSD50K-dev-145558-glass_breaking,FSD50K,dev,145558,145558.wav,0
train,glass_breaking__fsd50k__dev__145559__0061__r0.wav,glass_breaking,FSD50K-dev-145559-glass_breaking,FSD50K,dev,145559,145559.wav,0
train,glass_breaking__fsd50k__dev__145562__0062__r0.wav,glass_breaking,FSD50K-dev-145562-glass_breaking,FSD50K,dev,145562,145562.wav,0
train,glass_breaking__fsd50k__dev__145563__0063__r0.wav,glass_breaking,FSD50K-dev-145563-glass_breaking,FSD50K,dev,145563,145563.wav,0
train,glass_breaking__fsd50k__dev__148073__0064__r0.wav,glass_breaking,FSD50K-dev-148073-glass_breaking,FSD50K,dev,148073,148073.wav,0
train,glass_breaking__fsd50k__dev__148074__0065__r0.wav,glass_breaking,FSD50K-dev-148074-glass_breaking,FSD50K,dev,148074,148074.wav,0
train,glass_breaking__fsd50k__dev__148075__0066__r0.wav,glass_breaking,FSD50K-dev-148075-glass_breaking,FSD50K,dev,148075,148075.wav,0
train,glass_breaking__fsd50k__dev__151305__0067__r0.wav,glass_breaking,FSD50K-dev-151305-glass_breaking,FSD50K,dev,151305,151305.wav,0
train,glass_breaking__fsd50k__dev__152753__0068__r0.wav,glass_breaking,FSD50K-dev-152753-glass_breaking,FSD50K,dev,152753,152753.wav,0
train,glass_breaking__fsd50k__dev__152754__0069__r0.wav,glass_breaking,FSD50K-dev-152754-glass_breaking,FSD50K,dev,152754,152754.wav,0
train,glass_breaking__fsd50k__dev__152758__0070__r0.wav,glass_breaking,FSD50K-dev-152758-glass_breaking,FSD50K,dev,152758,152758.wav,0
train,glass_breaking__fsd50k__dev__15285__0071__r0.wav,glass_breaking,FSD50K-dev-15285-glass_breaking,FSD50K,dev,15285,15285.wav,0
train,glass_breaking__fsd50k__dev__15394__0072__r0.wav,glass_breaking,FSD50K-dev-15394-glass_breaking,FSD50K,dev,15394,15394.wav,0
train,glass_breaking__fsd50k__dev__156578__0073__r0.wav,glass_breaking,FSD50K-dev-156578-glass_breaking,FSD50K,dev,156578,156578.wav,0
train,glass_breaking__fsd50k__dev__158140__0074__r0.wav,glass_breaking,FSD50K-dev-158140-glass_breaking,FSD50K,dev,158140,158140.wav,0
train,glass_breaking__fsd50k__dev__158142__0075__r0.wav,glass_breaking,FSD50K-dev-158142-glass_breaking,FSD50K,dev,158142,158142.wav,0
train,glass_breaking__fsd50k__dev__158991__0076__r0.wav,glass_breaking,FSD50K-dev-158991-glass_breaking,FSD50K,dev,158991,158991.wav,0
train,glass_breaking__fsd50k__dev__158993__0077__r0.wav,glass_breaking,FSD50K-dev-158993-glass_breaking,FSD50K,dev,158993,158993.wav,0
train,glass_breaking__fsd50k__dev__158995__0078__r0.wav,glass_breaking,FSD50K-dev-158995-glass_breaking,FSD50K,dev,158995,158995.wav,0
train,glass_breaking__fsd50k__dev__158997__0079__r0.wav,glass_breaking,FSD50K-dev-158997-glass_breaking,FSD50K,dev,158997,158997.wav,0
train,glass_breaking__fsd50k__dev__159002__0080__r0.wav,glass_breaking,FSD50K-dev-159002-glass_breaking,FSD50K,dev,159002,159002.wav,0
train,glass_breaking__fsd50k__dev__159003__0081__r0.wav,glass_breaking,FSD50K-dev-159003-glass_breaking,FSD50K,dev,159003,159003.wav,0
train,glass_breaking__fsd50k__dev__159004__0082__r0.wav,glass_breaking,FSD50K-dev-159004-glass_breaking,FSD50K,dev,159004,159004.wav,0
train,glass_breaking__fsd50k__dev__159005__0083__r0.wav,glass_breaking,FSD50K-dev-159005-glass_breaking,FSD50K,dev,159005,159005.wav,0
train,glass_breaking__fsd50k__dev__159007__0084__r0.wav,glass_breaking,FSD50K-dev-159007-glass_breaking,FSD50K,dev,159007,159007.wav,0
train,glass_breaking__fsd50k__dev__159008__0085__r0.wav,glass_breaking,FSD50K-dev-159008-glass_breaking,FSD50K,dev,159008,159008.wav,0
train,glass_breaking__fsd50k__dev__160759__0086__r0.wav,glass_breaking,FSD50K-dev-160759-glass_breaking,FSD50K,dev,160759,160759.wav,0
train,glass_breaking__fsd50k__dev__162865__0087__r0.wav,glass_breaking,FSD50K-dev-162865-glass_breaking,FSD50K,dev,162865,162865.wav,0
train,glass_breaking__fsd50k__dev__163731__0088__r0.wav,glass_breaking,FSD50K-dev-163731-glass_breaking,FSD50K,dev,163731,163731.wav,0
train,glass_breaking__fsd50k__dev__164328__0089__r0.wav,glass_breaking,FSD50K-dev-164328-glass_breaking,FSD50K,dev,164328,164328.wav,0
train,glass_breaking__fsd50k__dev__164329__0090__r0.wav,glass_breaking,FSD50K-dev-164329-glass_breaking,FSD50K,dev,164329,164329.wav,0
train,glass_breaking__fsd50k__dev__164330__0091__r0.wav,glass_breaking,FSD50K-dev-164330-glass_breaking,FSD50K,dev,164330,164330.wav,0
train,glass_breaking__fsd50k__dev__164332__0092__r0.wav,glass_breaking,FSD50K-dev-164332-glass_breaking,FSD50K,dev,164332,164332.wav,0
train,glass_breaking__fsd50k__dev__164539__0093__r0.wav,glass_breaking,FSD50K-dev-164539-glass_breaking,FSD50K,dev,164539,164539.wav,0
train,glass_breaking__fsd50k__dev__164540__0094__r0.wav,glass_breaking,FSD50K-dev-164540-glass_breaking,FSD50K,dev,164540,164540.wav,0
train,glass_breaking__fsd50k__dev__164541__0095__r0.wav,glass_breaking,FSD50K-dev-164541-glass_breaking,FSD50K,dev,164541,164541.wav,0
train,glass_breaking__fsd50k__dev__164542__0096__r0.wav,glass_breaking,FSD50K-dev-164542-glass_breaking,FSD50K,dev,164542,164542.wav,0
train,glass_breaking__fsd50k__dev__166732__0097__r0.wav,glass_breaking,FSD50K-dev-166732-glass_breaking,FSD50K,dev,166732,166732.wav,0
train,glass_breaking__fsd50k__dev__173557__0098__r0.wav,glass_breaking,FSD50K-dev-173557-glass_breaking,FSD50K,dev,173557,173557.wav,0
train,glass_breaking__fsd50k__dev__173558__0099__r0.wav,glass_breaking,FSD50K-dev-173558-glass_breaking,FSD50K,dev,173558,173558.wav,0
train,glass_breaking__fsd50k__dev__173559__0100__r0.wav,glass_breaking,FSD50K-dev-173559-glass_breaking,FSD50K,dev,173559,173559.wav,0
train,glass_breaking__fsd50k__dev__173560__0101__r0.wav,glass_breaking,FSD50K-dev-173560-glass_breaking,FSD50K,dev,173560,173560.wav,0
train,glass_breaking__fsd50k__dev__173576__0102__r0.wav,glass_breaking,FSD50K-dev-173576-glass_breaking,FSD50K,dev,173576,173576.wav,0
train,glass_breaking__fsd50k__dev__173577__0103__r0.wav,glass_breaking,FSD50K-dev-173577-glass_breaking,FSD50K,dev,173577,173577.wav,0
train,glass_breaking__fsd50k__dev__173579__0104__r0.wav,glass_breaking,FSD50K-dev-173579-glass_breaking,FSD50K,dev,173579,173579.wav,0
train,glass_breaking__fsd50k__dev__173580__0105__r0.wav,glass_breaking,FSD50K-dev-173580-glass_breaking,FSD50K,dev,173580,173580.wav,0
train,glass_breaking__fsd50k__dev__173581__0106__r0.wav,glass_breaking,FSD50K-dev-173581-glass_breaking,FSD50K,dev,173581,173581.wav,0
train,glass_breaking__fsd50k__dev__173585__0107__r0.wav,glass_breaking,FSD50K-dev-173585-glass_breaking,FSD50K,dev,173585,173585.wav,0
train,glass_breaking__fsd50k__dev__173591__0108__r0.wav,glass_breaking,FSD50K-dev-173591-glass_breaking,FSD50K,dev,173591,173591.wav,0
train,glass_breaking__fsd50k__dev__173592__0109__r0.wav,glass_breaking,FSD50K-dev-173592-glass_breaking,FSD50K,dev,173592,173592.wav,0
train,glass_breaking__fsd50k__dev__173593__0110__r0.wav,glass_breaking,FSD50K-dev-173593-glass_breaking,FSD50K,dev,173593,173593.wav,0
train,glass_breaking__fsd50k__dev__173594__0111__r0.wav,glass_breaking,FSD50K-dev-173594-glass_breaking,FSD50K,dev,173594,173594.wav,0
train,glass_breaking__fsd50k__dev__173595__0112__r0.wav,glass_breaking,FSD50K-dev-173595-glass_breaking,FSD50K,dev,173595,173595.wav,0
train,glass_breaking__fsd50k__dev__173600__0113__r0.wav,glass_breaking,FSD50K-dev-173600-glass_breaking,FSD50K,dev,173600,173600.wav,0
train,glass_breaking__fsd50k__dev__173601__0114__r0.wav,glass_breaking,FSD50K-dev-173601-glass_breaking,FSD50K,dev,173601,173601.wav,0
train,glass_breaking__fsd50k__dev__173602__0115__r0.wav,glass_breaking,FSD50K-dev-173602-glass_breaking,FSD50K,dev,173602,173602.wav,0
train,glass_breaking__fsd50k__dev__173604__0116__r0.wav,glass_breaking,FSD50K-dev-173604-glass_breaking,FSD50K,dev,173604,173604.wav,0
train,glass_breaking__fsd50k__dev__173605__0117__r0.wav,glass_breaking,FSD50K-dev-173605-glass_breaking,FSD50K,dev,173605,173605.wav,0
train,glass_breaking__fsd50k__dev__173606__0118__r0.wav,glass_breaking,FSD50K-dev-173606-glass_breaking,FSD50K,dev,173606,173606.wav,0
train,glass_breaking__fsd50k__dev__173607__0119__r0.wav,glass_breaking,FSD50K-dev-173607-glass_breaking,FSD50K,dev,173607,173607.wav,0
train,glass_breaking__fsd50k__dev__173608__0120__r0.wav,glass_breaking,FSD50K-dev-173608-glass_breaking,FSD50K,dev,173608,173608.wav,0
train,glass_breaking__fsd50k__dev__173609__0121__r0.wav,glass_breaking,FSD50K-dev-173609-glass_breaking,FSD50K,dev,173609,173609.wav,0
train,glass_breaking__fsd50k__dev__173610__0122__r0.wav,glass_breaking,FSD50K-dev-173610-glass_breaking,FSD50K,dev,173610,173610.wav,0
train,glass_breaking__fsd50k__dev__173611__0123__r0.wav,glass_breaking,FSD50K-dev-173611-glass_breaking,FSD50K,dev,173611,173611.wav,0
train,glass_breaking__fsd50k__dev__173613__0124__r0.wav,glass_breaking,FSD50K-dev-173613-glass_breaking,FSD50K,dev,173613,173613.wav,0
train,glass_breaking__fsd50k__dev__173614__0125__r0.wav,glass_breaking,FSD50K-dev-173614-glass_breaking,FSD50K,dev,173614,173614.wav,0
train,glass_breaking__fsd50k__dev__173618__0126__r0.wav,glass_breaking,FSD50K-dev-173618-glass_breaking,FSD50K,dev,173618,173618.wav,0
train,glass_breaking__fsd50k__dev__173619__0127__r0.wav,glass_breaking,FSD50K-dev-173619-glass_breaking,FSD50K,dev,173619,173619.wav,0
train,glass_breaking__fsd50k__dev__173621__0128__r0.wav,glass_breaking,FSD50K-dev-173621-glass_breaking,FSD50K,dev,173621,173621.wav,0
train,glass_breaking__fsd50k__dev__173622__0129__r0.wav,glass_breaking,FSD50K-dev-173622-glass_breaking,FSD50K,dev,173622,173622.wav,0
train,glass_breaking__fsd50k__dev__173623__0130__r0.wav,glass_breaking,FSD50K-dev-173623-glass_breaking,FSD50K,dev,173623,173623.wav,0
train,glass_breaking__fsd50k__dev__174747__0131__r0.wav,glass_breaking,FSD50K-dev-174747-glass_breaking,FSD50K,dev,174747,174747.wav,0
train,glass_breaking__fsd50k__dev__174749__0132__r0.wav,glass_breaking,FSD50K-dev-174749-glass_breaking,FSD50K,dev,174749,174749.wav,0
train,glass_breaking__fsd50k__dev__174750__0133__r0.wav,glass_breaking,FSD50K-dev-174750-glass_breaking,FSD50K,dev,174750,174750.wav,0
train,glass_breaking__fsd50k__dev__174863__0134__r0.wav,glass_breaking,FSD50K-dev-174863-glass_breaking,FSD50K,dev,174863,174863.wav,0
train,glass_breaking__fsd50k__dev__174865__0135__r0.wav,glass_breaking,FSD50K-dev-174865-glass_breaking,FSD50K,dev,174865,174865.wav,0
train,glass_breaking__fsd50k__dev__176226__0136__r0.wav,glass_breaking,FSD50K-dev-176226-glass_breaking,FSD50K,dev,176226,176226.wav,0
train,glass_breaking__fsd50k__dev__176227__0137__r0.wav,glass_breaking,FSD50K-dev-176227-glass_breaking,FSD50K,dev,176227,176227.wav,0
train,glass_breaking__fsd50k__dev__176650__0138__r0.wav,glass_breaking,FSD50K-dev-176650-glass_breaking,FSD50K,dev,176650,176650.wav,0
train,glass_breaking__fsd50k__dev__178282__0139__r0.wav,glass_breaking,FSD50K-dev-178282-glass_breaking,FSD50K,dev,178282,178282.wav,0
train,glass_breaking__fsd50k__dev__178582__0140__r0.wav,glass_breaking,FSD50K-dev-178582-glass_breaking,FSD50K,dev,178582,178582.wav,0
train,glass_breaking__fsd50k__dev__179171__0141__r0.wav,glass_breaking,FSD50K-dev-179171-glass_breaking,FSD50K,dev,179171,179171.wav,0
train,glass_breaking__fsd50k__dev__179172__0142__r0.wav,glass_breaking,FSD50K-dev-179172-glass_breaking,FSD50K,dev,179172,179172.wav,0
train,glass_breaking__fsd50k__dev__179173__0143__r0.wav,glass_breaking,FSD50K-dev-179173-glass_breaking,FSD50K,dev,179173,179173.wav,0
train,glass_breaking__fsd50k__dev__179174__0144__r0.wav,glass_breaking,FSD50K-dev-179174-glass_breaking,FSD50K,dev,179174,179174.wav,0
train,glass_breaking__fsd50k__dev__179175__0145__r0.wav,glass_breaking,FSD50K-dev-179175-glass_breaking,FSD50K,dev,179175,179175.wav,0
train,glass_breaking__fsd50k__dev__179177__0146__r0.wav,glass_breaking,FSD50K-dev-179177-glass_breaking,FSD50K,dev,179177,179177.wav,0
train,glass_breaking__fsd50k__dev__179227__0147__r0.wav,glass_breaking,FSD50K-dev-179227-glass_breaking,FSD50K,dev,179227,179227.wav,0
train,glass_breaking__fsd50k__dev__179228__0148__r0.wav,glass_breaking,FSD50K-dev-179228-glass_breaking,FSD50K,dev,179228,179228.wav,0
train,glass_breaking__fsd50k__dev__179229__0149__r0.wav,glass_breaking,FSD50K-dev-179229-glass_breaking,FSD50K,dev,179229,179229.wav,0
train,glass_breaking__fsd50k__dev__179230__0150__r0.wav,glass_breaking,FSD50K-dev-179230-glass_breaking,FSD50K,dev,179230,179230.wav,0
train,glass_breaking__fsd50k__dev__179231__0151__r0.wav,glass_breaking,FSD50K-dev-179231-glass_breaking,FSD50K,dev,179231,179231.wav,0
train,glass_breaking__fsd50k__dev__179232__0152__r0.wav,glass_breaking,FSD50K-dev-179232-glass_breaking,FSD50K,dev,179232,179232.wav,0
train,glass_breaking__fsd50k__dev__179233__0153__r0.wav,glass_breaking,FSD50K-dev-179233-glass_breaking,FSD50K,dev,179233,179233.wav,0
train,glass_breaking__fsd50k__dev__179234__0154__r0.wav,glass_breaking,FSD50K-dev-179234-glass_breaking,FSD50K,dev,179234,179234.wav,0
train,glass_breaking__fsd50k__dev__179235__0155__r0.wav,glass_breaking,FSD50K-dev-179235-glass_breaking,FSD50K,dev,179235,179235.wav,0
train,glass_breaking__fsd50k__dev__179236__0156__r0.wav,glass_breaking,FSD50K-dev-179236-glass_breaking,FSD50K,dev,179236,179236.wav,0
train,glass_breaking__fsd50k__dev__179237__0157__r0.wav,glass_breaking,FSD50K-dev-179237-glass_breaking,FSD50K,dev,179237,179237.wav,0
train,glass_breaking__fsd50k__dev__179239__0158__r0.wav,glass_breaking,FSD50K-dev-179239-glass_breaking,FSD50K,dev,179239,179239.wav,0
train,glass_breaking__fsd50k__dev__179240__0159__r0.wav,glass_breaking,FSD50K-dev-179240-glass_breaking,FSD50K,dev,179240,179240.wav,0
train,glass_breaking__fsd50k__dev__179241__0160__r0.wav,glass_breaking,FSD50K-dev-179241-glass_breaking,FSD50K,dev,179241,179241.wav,0
train,glass_breaking__fsd50k__dev__179242__0161__r0.wav,glass_breaking,FSD50K-dev-179242-glass_breaking,FSD50K,dev,179242,179242.wav,0
train,glass_breaking__fsd50k__dev__179249__0162__r0.wav,glass_breaking,FSD50K-dev-179249-glass_breaking,FSD50K,dev,179249,179249.wav,0
train,glass_breaking__fsd50k__dev__179250__0163__r0.wav,glass_breaking,FSD50K-dev-179250-glass_breaking,FSD50K,dev,179250,179250.wav,0
train,glass_breaking__fsd50k__dev__179251__0164__r0.wav,glass_breaking,FSD50K-dev-179251-glass_breaking,FSD50K,dev,179251,179251.wav,0
train,glass_breaking__fsd50k__dev__179259__0165__r0.wav,glass_breaking,FSD50K-dev-179259-glass_breaking,FSD50K,dev,179259,179259.wav,0
train,glass_breaking__fsd50k__dev__179263__0166__r0.wav,glass_breaking,FSD50K-dev-179263-glass_breaking,FSD50K,dev,179263,179263.wav,0
train,glass_breaking__fsd50k__dev__179264__0167__r0.wav,glass_breaking,FSD50K-dev-179264-glass_breaking,FSD50K,dev,179264,179264.wav,0
train,glass_breaking__fsd50k__dev__179265__0168__r0.wav,glass_breaking,FSD50K-dev-179265-glass_breaking,FSD50K,dev,179265,179265.wav,0
train,glass_breaking__fsd50k__dev__179267__0169__r0.wav,glass_breaking,FSD50K-dev-179267-glass_breaking,FSD50K,dev,179267,179267.wav,0
train,glass_breaking__fsd50k__dev__186531__0170__r0.wav,glass_breaking,FSD50K-dev-186531-glass_breaking,FSD50K,dev,186531,186531.wav,0
train,glass_breaking__fsd50k__dev__188224__0171__r0.wav,glass_breaking,FSD50K-dev-188224-glass_breaking,FSD50K,dev,188224,188224.wav,0
train,glass_breaking__fsd50k__dev__188225__0172__r0.wav,glass_breaking,FSD50K-dev-188225-glass_breaking,FSD50K,dev,188225,188225.wav,0
train,glass_breaking__fsd50k__dev__188226__0173__r0.wav,glass_breaking,FSD50K-dev-188226-glass_breaking,FSD50K,dev,188226,188226.wav,0
train,glass_breaking__fsd50k__dev__188518__0174__r0.wav,glass_breaking,FSD50K-dev-188518-glass_breaking,FSD50K,dev,188518,188518.wav,0
train,glass_breaking__fsd50k__dev__188524__0175__r0.wav,glass_breaking,FSD50K-dev-188524-glass_breaking,FSD50K,dev,188524,188524.wav,0
